QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x000068AD,"UC_NA_CL_TolimanScene","","999","43776","Either the player's left the location or UC04 stage 550 has kicked off. Shut it down and clean everyone up.",""
0x00006E52,"OE_AustinF_EggThief","","0","43776","OE Started",""
0x00006E52,"OE_AustinF_EggThief","","100","43776","Player in Range",""
0x00006E52,"OE_AustinF_EggThief","","200","43776","Player looted the egg.",""
0x00006E52,"OE_AustinF_EggThief","","300","43776","Spawn the predators.",""
0x00006E53,"OE_AustinF_CECSuperfan","","0","43778","OE Quest Started. ",""
0x00006E53,"OE_AustinF_CECSuperfan","","50","43776","Superfan's ship landed.",""
0x00006E53,"OE_AustinF_CECSuperfan","","100","43776","Player in Range.",""
0x00006E53,"OE_AustinF_CECSuperfan","","105","43776","Player is near Superfan.",""
0x00006E53,"OE_AustinF_CECSuperfan","","110","43776","Superfan dies.",""
0x00006E53,"OE_AustinF_CECSuperfan","","120","43776","NPC ForceGreeted Player.",""
0x00006E53,"OE_AustinF_CECSuperfan","","130","43776","Player attacked Superfan.",""
0x00006E53,"OE_AustinF_CECSuperfan","","140","43776","Player declined combat.",""
0x00006E53,"OE_AustinF_CECSuperfan","","150","43776","Played lied.",""
0x00006E53,"OE_AustinF_CECSuperfan","","160","43776","Player impressed the fan.",""
0x00006E53,"OE_AustinF_CECSuperfan","","170","43776","Player used weapons instead of unarmed.",""
0x00006E53,"OE_AustinF_CECSuperfan","","180","43776","Player forfeits.",""
0x00006E53,"OE_AustinF_CECSuperfan","","200","43776","Player choice: Start Combat",""
0x00006E53,"OE_AustinF_CECSuperfan","","300","43776","Player wins the fight. Plays scene, updates packages.",""
0x00006E53,"OE_AustinF_CECSuperfan","","310","43776","Superfan yells Player after fight.",""
0x00006E53,"OE_AustinF_CECSuperfan","","400","43776","Player loses fight. Wrap up.",""
0x00006E53,"OE_AustinF_CECSuperfan","","500","43776","Player rewarded.",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","0","43776","DEBUG STAGE",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","1","43778","Adoring Fan recruitable as crew",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","10","43776","Adoring Fan pickup dialogue said once",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","12","43776","Adoring Fan sings",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","13","43776","Adoring Fan romance",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","14","43776","RECRUIT - Player chose the artifacts prompt",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","15","43776","Fan runs off",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","18","43776","Hit Global",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","50","43776","Adoring Fan Hired",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","66","43776","Disable",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","70","43776","Adoring Fan - Fan club fee",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","100","43776","Emmeline submaster toggle",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","200","43776","Who cared for you info togle",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","300","43776","Mementos info toggle",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","350","43776","Player said it's nice Ezekiel has mementos",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","351","43776","Player told Ezekiel it's nice to keep Emmeline's memory alive",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","352","43776","Player told Ezekiel to move on",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","400","43776","Sanctum universum info toggle",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","500","43776","Faith has changed toggle",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","550","43776","Stage that's set by 600",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","600","43776","Player can access time-locked TL",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","650","43776","Kill scenes",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","666","43776","Fan is about to get killed",""
0x000078DE,"CREW_EliteCrew_AdoringFan","Adoring Fan","667","43776","Speech challenge win",""
0x00009136,"CF01","Deep Cover","0","43776","=ARRESTED DEBUG=",""
0x00009136,"CF01","Deep Cover","1","43776","=UC POINTER DEBUG=",""
0x00009136,"CF01","Deep Cover","2","43776","Add SysDef staged actors to LC082 alias",""
0x00009136,"CF01","Deep Cover","100","43776","=INTERROGATION SECTION=",""
0x00009136,"CF01","Deep Cover","110","29696","Player Fade-In For Interrogation","I've been arrested for committing a crime in UC space. Instead of being sent to prison, I've been placed in an interrogation room aboard a UC spaceship."
0x00009136,"CF01","Deep Cover","120","29696","Player Arrival - Start Scene",""
0x00009136,"CF01","Deep Cover","130","43776","Kibwe Speaks to Player",""
0x00009136,"CF01","Deep Cover","140","29696","Player Agreed To Offer","Commander Kibwe Ikande of UC SysDef has asked me to join his crusade against the Crimson Fleet. Seeing no real alternative, I've decided to accept his offer. I now have to follow the UC Security Guard and attend a briefing on my first mission."
0x00009136,"CF01","Deep Cover","150","29696","Player Refused Offer","Commander Kibwe Ikande of UC SysDef asked me to join his crusade against the Crimson Fleet. Not wanting to undertake this fool's errand, I've declined his offer."
0x00009136,"CF01","Deep Cover","160","43776","Kibwe Speaks to Player Done",""
0x00009136,"CF01","Deep Cover","165","29696","Player Agreed Done - Escort Scene Begins",""
0x00009136,"CF01","Deep Cover","166","43776","Escort Wait",""
0x00009136,"CF01","Deep Cover","170","29696","Player Refused Handling",""
0x00009136,"CF01","Deep Cover","175","43776","Player Move to Cydonia Jail Marker Complete",""
0x00009136,"CF01","Deep Cover","180","43776","Begin UCSGuard Escort",""
0x00009136,"CF01","Deep Cover","185","43776","Escort Scene Done",""
0x00009136,"CF01","Deep Cover","190","43776","Escort Scene Done - Play Scene",""
0x00009136,"CF01","Deep Cover","195","43776","Guard 01 Done",""
0x00009136,"CF01","Deep Cover","200","43776","=JOINED UC SECTION=",""
0x00009136,"CF01","Deep Cover","205","43776","Proceed to the UC Vigilance","Commander Tuala of the UC Vanguard has provided me with an assignment. I am to report to the UC Vigilance and speak to Commander Kibwe Ikande for the details."
0x00009136,"CF01","Deep Cover","206","43776","Speak to the SysDef Guard","I've arrived aboard the UC Vigilance. I should speak to and then follow the SysDef Guard at the docking port so they can presumably lead me to Commander Ikande."
0x00009136,"CF01","Deep Cover","207","43776","Follow the SysDef Guard",""
0x00009136,"CF01","Deep Cover","208","43776","Guard 01 Escort Done",""
0x00009136,"CF01","Deep Cover","209","43776","Guard 01 Done",""
0x00009136,"CF01","Deep Cover","210","43776","Speak to Kibwe Ikande in Operations Center","I should speak to Commander Ikande to begin my mission briefing."
0x00009136,"CF01","Deep Cover","215","43776","Combat Started by Player in Dialogue",""
0x00009136,"CF01","Deep Cover","220","43776","Speak to Jillian Toft","Commander Ikande has outlined the parameters of my mission and has asked me to speak to his second-in-command, Lieutenant Jillian Toft."
0x00009136,"CF01","Deep Cover","230","43776","=CF COMBAT VIGILANCE=","I've started a fight aboard the UC Vigilance. My only option now is to escape."
0x00009136,"CF01","Deep Cover","240","43776","Escaped Vigilance","I've successfully escaped from the UC Vigilance. Now that UC SysDef has become my enemy, I need to seek out the Crimson Fleet - my only hope of potentially staying alive."
0x00009136,"CF01","Deep Cover","245","43776","Player Refused Job After Arrest Followup","After refusing to accept Commander Ikande's offer, I've decided to seek out the Crimson Fleet on my own and potentially join their ranks."
0x00009136,"CF01","Deep Cover","250","43776","Setup the Random Encounter",""
0x00009136,"CF01","Deep Cover","255","43776","Sebastian Forcegreet Done",""
0x00009136,"CF01","Deep Cover","260","43776","Recieved Message from Naeva Mora","I've obtained a mysterious slate from a stranger. I should read the slate and see why it was delivered to me."
0x00009136,"CF01","Deep Cover","300","43776","=ADLER KEMP SECTION=",""
0x00009136,"CF01","Deep Cover","309","43776","Proceed to Cydonia Alt Log","I need to make contact with Saoirse Bowden at the Trade Authority in Cydonia. I can sell the crate of Aurora provided by UC SysDef to ""buy in"" to the Crimson Fleet."
0x00009136,"CF01","Deep Cover","310","43776","Proceed to Cydonia","My first mission is to proceed to Cydonia and make contact with Saoirse Bowden at the Trade Authority. UC SysDef has provided me with a crate of Aurora to sell as a ""buy in"" to the Crimson Fleet."
0x00009136,"CF01","Deep Cover","330","43776","Speak to Saoirse Bowden/Proceed to Adler",""
0x00009136,"CF01","Deep Cover","332","43776","Saoirse - Not Enough Cash",""
0x00009136,"CF01","Deep Cover","335","43776","Saoirse Gate Cleared",""
0x00009136,"CF01","Deep Cover","336","43776","Saorise - Remove Credits",""
0x00009136,"CF01","Deep Cover","340","43776","Speak to Adler Kemp - Vigilance Escape Path","I've caught the attention of an organization which has asked me to make contact with someone named Adler Kemp. I'm hoping it's the Crimson Fleet, but I'll need to head to the Broken Spear to confirm."
0x00009136,"CF01","Deep Cover","345","43776","Adler Kemp Early Walkaway",""
0x00009136,"CF01","Deep Cover","347","43776","Remove Sample",""
0x00009136,"CF01","Deep Cover","350","43776","Deal with Karl Fielding","Before Adler Kemp will trust me enough to join the Crimson Fleet, he wants me to do a favor for him first - namely to shake down a deadbeat named Karl Fielding. Karl is somewhere near the Deimos Miner’s Quarters deep in Cydonia."
0x00009136,"CF01","Deep Cover","355","43776","Karl Fielding walkaway",""
0x00009136,"CF01","Deep Cover","357","43776","Karl Story Toggle",""
0x00009136,"CF01","Deep Cover","360","43776","Player Attacks Karl",""
0x00009136,"CF01","Deep Cover","364","43776","Karl Fielding - Best Ending",""
0x00009136,"CF01","Deep Cover","365","43776","Karl Fielding SC WIN",""
0x00009136,"CF01","Deep Cover","366","43776","Karl Fielding SC LOSE",""
0x00009136,"CF01","Deep Cover","367","43776","Karl Fielding Killed",""
0x00009136,"CF01","Deep Cover","370","43776","Return to Adler Kemp","I've resolved the situation with Karl Fielding. I should return to Adler Kemp with the news once I ensure I am not being pursued by security or anyone else in Cydonia."
0x00009136,"CF01","Deep Cover","375","43776","Remove Debt Credits",""
0x00009948,"Landmark_Dubai","Dubai Landmark Quest","0","43776","STAGE 0",""
0x00009948,"Landmark_Dubai","Dubai Landmark Quest","1","43778","ON START",""
0x00009948,"Landmark_Dubai","Dubai Landmark Quest","100","43776","Found pointer","A book on architecture mentioned a goliath of a building in an old Earth city called Dubai. Maybe it's still there."
0x00009948,"Landmark_Dubai","Dubai Landmark Quest","200","43776","(QC) Found Snow Globe","The building still stands tall in the barren wastes of Earth. "
0x00009949,"Landmark_Opportunity","London Landmark Quest","0","43776","STAGE 0",""
0x00009949,"Landmark_Opportunity","London Landmark Quest","1","43778","ON START",""
0x00009949,"Landmark_Opportunity","London Landmark Quest","100","43776","Found pointer","I read a plaque on the ancient Opportunity rover on Mars. I wonder if it's still there? It's possible."
0x00009949,"Landmark_Opportunity","London Landmark Quest","200","43776","(QC) Found Snow Globe","I found the remains of the Opportunity Rover. I think it would be happy to know that there is, in fact, alien life out there. "
0x0000994A,"Landmark_London","London Landmark Quest","0","43776","STAGE 0",""
0x0000994A,"Landmark_London","London Landmark Quest","1","43778","ON START",""
0x0000994A,"Landmark_London","London Landmark Quest","100","43776","Found pointer","Oliver Twist is set hundreds of years ago in London. Does anything remain of that fabled city? Might be worth heading to Earth and checking it out."
0x0000994A,"Landmark_London","London Landmark Quest","200","43776","(QC) Found Snow Globe","Like most once-great cities of Earth, not much remains of London except ghosts of the past. "
0x00009A2B,"Landmark_LosAngeles","Los Angeles Landmark Quest","0","43776","STAGE 0",""
0x00009A2B,"Landmark_LosAngeles","Los Angeles Landmark Quest","1","43778","ON START",""
0x00009A2B,"Landmark_LosAngeles","Los Angeles Landmark Quest","100","43776","Found pointer","Ron Hope's family came from Los Angeles on Earth. It was a major city way back then. I wonder if anything is left of it?"
0x00009A2B,"Landmark_LosAngeles","Los Angeles Landmark Quest","200","43776","(QC) Found Snow Globe","Little remains of Ron Hope's ancestral home. I can only imagine what the city was like in its prime. "
0x00009A2C,"Landmark_Cairo","Cairo Landmark Quest","0","43776","STAGE 0",""
0x00009A2C,"Landmark_Cairo","Cairo Landmark Quest","1","43778","ON START",""
0x00009A2C,"Landmark_Cairo","Cairo Landmark Quest","100","43776","Found pointer","I found a book on Ancient Egypt. It mentioned a famous landmark in Cairo on Earth. Might be worth seeing if anything remains."
0x00009A2C,"Landmark_Cairo","Cairo Landmark Quest","200","43776","(QC) Found Snow Globe","The Earth is dead. But the Pyramids still stand."
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","100","29696","SG01 Scene Choice Made",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","105","29184","SG01 Scene - Player chose ""Body and mind out of sync""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","110","29696","SG01 Scene - Player chose ""Raw energy through body""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","115","29696","SG01 Scene - Player chose ""Pushed through galaxy""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","120","32768","SG01 Scene - Player chose ""Too overwhelmed to feel anything""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","200","29696","SG02 Scene Choice Made",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","205","29696","SG02 Scene - Player chose ""Like Journey""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","210","29696","SG02 Scene - Player chose ""Like Destinations""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","215","43776","SG02 Scene - Player chose ""Pilgrim""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","300","29696","SG03 Scene Choice Made",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","305","29696","SG03 Scene - Player chose ""Pushed harder""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","310","29696","SG03 Scene - Player chose ""Battles Cant Win""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","315","29696","SG03 Scene - Player chose ""Military Calling""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","350","43776","SG03 Scene - Post",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","400","29696","SG04 Scene Choice Made",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","405","29696","SG04 Scene - Player chose ""Would have stayed""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","410","29696","SG04 Scene - Player chose ""Would have run""",""
0x00009E99,"COM_Companion_SarahMorgan","Companion - Sarah Morgan","415","29696","SG04 Scene - Player chose ""Don't know""",""
