FormID, EditorID, Data
0x001290A5,"fPilotCameraShakerFlightCameraTranslationScale","50.000000"
0x00129FD2,"iLootJoyLevelsPerTier","4"
0x0012D37C,"fAIRangeLineFormationSpacing","2.857500"
0x0012F2E5,"iTrespassWarnings","2"
0x00130DC1,"fScopeEnteringFadeOutSec","0.150000"
0x00131A06,"fChargenZoomDistanceNear","-0.750000"
0x0013277F,"fLightLevelExteriorMin","28.000000"
0x00132BFC,"fDialogueDefaultInterruptPercent","0.800000"
0x00134BA3,"fSpaceshipJumpDistanceMultiplier","2.700000"
0x001360F7,"fCameraShakePlayerShipHitChance","1.000000"
0x00137F44,"fScopeExitingFadeOutSec","0.150000"
0x0013DF09,"fEquippedArmorChanceToDrop","0.100000"
0x00140933,"sCannotUseQuantumEssenceWhilePilotingShip","Quantum Essence cannot be used while piloting a ship."
0x00140CE9,"fSneakEquippedWeightMult","1.000000"
0x001418A2,"fCombatDialogueReloadMinElapsedTime","20.000000"
0x001418A3,"fCombatDialogueReloadMaxElapsedTime","45.000000"
0x00141C83,"fChargenZoomDistanceFar","0.500000"
0x00146C2F,"uSecurityKeyMinSizeVeryHard","1"
0x00146C30,"uSecurityKeyMinSizeHard","1"
0x00146CD1,"fExplosiveIndicatorRadiusBuffer","7.000000"
0x00146D06,"fSocialSkillChanceLevelMaxDeltaDefault","0.000000"
0x0014AAC1,"iLootJoyMaxRankDefault","1"
0x0014CA9F,"fExplosiveIndicatorRadiusBufferSpace","500.000000"
0x0014DD5B,"fAIMinGreetingDistance","2.500000"
0x00154EC4,"fCrimeGoldSmugglingMult","0.004500"
0x0015DB9E,"fRotationalThrusterShipRadiusOverride","10.000000"
0x0015DB9F,"fRotationalThrusterShipLengthOverride","40.000000"
0x001627F4,"uPlanetContentMaxRequestsPerBlock","5"
0x00162800,"uPlanetContentMinRequestsPerBlock","4"
0x00162A06,"fXPExpMult","0.001500"
0x00169E6A,"fPilotCameraShakerShieldHitForce","0.000000"
0x0016B530,"fCombatMagicDashDistance","10.000000"
0x0016BE01,"uSecurityPuzzleShapeCountHard","3"
0x0016BE02,"uSecurityPuzzleShapeCountAverage","2"
0x0016BE03,"uSecurityMaxKeysAverage","6"
0x0016BE04,"uSecurityMaxKeysHard","9"
0x0016FF05,"iFlyLandingPreferredSpeed","3"
0x00171A5C,"fTrespassMessageDelayTime","30.000000"
0x001737B4,"uSecurityKeyMinSizeAverage","2"
0x001737B5,"uSecurityKeyMinSizeNovice","2"
0x001737B6,"uSecurityKeyMaxSizeNovice","3"
0x001737B7,"uSecurityMaxKeysNovice","4"
0x001737B8,"uSecurityMaxKeysPerRingNovice","2"
0x001753A0,"fPlanetOxygenLevelMedium","21.000000"
0x001753A2,"fPlanetOxygenLevelLow","18.000000"
0x001753A6,"fPlanetOxygenLevelHigh","24.000000"
0x00176863,"fDaytimeColorExtension","2.000000"
0x00176864,"fTimeSpanEveningEnd","18.000000"
0x0017808A,"iAINumberDaysToStayAngryforCrime","3"
0x00178EC5,"sHackingGateFail","Requires a higher level Hacker perk."
0x00179636,"fFireArmorRatingBase","2.000000"
0x0017E729,"fPlayerCoverGunDownDelayTime","0.100000"
0x0017E72A,"fPlayerCoverGunUpDelayTime","0.100000"
0x00187153,"fFallLegDamageMult","0.000000"
0x00192BBF,"iAIVoicefileFadeOut","250"
0x0019386F,"fDestructionMassHealthMult","0.500000"
0x00194E4A,"fShipSystemDamageMultiplier","0.500000"
0x00194E4E,"fSpaceshipPartRepairRateMax","15.000000"
0x00194E4F,"fSpaceshipPartRepairRatePerPower","1.000000"
0x001989BD,"fCombatChargingResolveContactMinSampleTime","0.250000"
0x001989BE,"fCombatChargingResolveContactMaxXYErrorPerSecond","25.000000"
0x0019B24A,"fCombatChargingStepDistanceMult","0.660000"
0x0019D593,"iSecondsToSleepPerUpdate","1800"
0x0019EAB1,"fPickPocketTargetSkillMult","-2.000000"
0x0019EAB2,"fPickPocketMinChance","0.000000"
0x0019EAB3,"fPickPocketMaxChance","90.000000"
0x0019EAB4,"fPickPocketAmountMult","-0.240000"
0x0019EAB5,"fPickPocketActorSkillMult","0.000000"
0x0019EAB6,"fPickPocketActorSkillBase","75.000000"
0x0019FFB7,"fPerceptionCompassBase","10000.000000"
0x001A121E,"fSneakingStopDelay","2.500000"
0x001A5CFA,"iCrimeStealDontCareValue","20"
0x001A7B23,"fVATSSmartCameraCheckHeightOffset","-0.642938"
0x001A8233,"fRicochetMaxChanceMult","1.000000"
0x001ABEF7,"fSpeechChallengeAutoSuccessMult","1.000000"
0x001B2BBE,"fDetectionVisualDistanceAngleDownMaxCombat","90.000000"
0x001B2BBF,"fDetectionVisualDistanceAngleDownMinCombat","60.000000"
0x001B2BC0,"fDetectionVisualDistanceAngleUpMaxCombat","75.000000"
0x001B2BC1,"fDetectionVisualDistanceAngleUpMinCombat","40.000000"
0x001B2D86,"fShipFlightCameraFreeLookFOVMinMultiplier","0.900000"
0x001B2D87,"fShipFlightCameraFreeLookFOVMaxMultiplier","1.100000"
0x001B2D88,"fShipFlightCameraFreeLookFOVChangeSpeed","0.100000"
0x001BA789,"fSpaceshipFuelMult","0.400000"
0x001BAA5A,"sNoFastTravelDuringDialogue","You cannot fast travel while in a conversation."
0x001BB962,"fSpaceshipTurnScaleAtMaxThrottle","0.500000"
0x001BB963,"fSpaceshipMinThrottleInputForMaxTurnScale","0.300000"
0x001BB964,"fSpaceshipMaxThrottleInputForMaxTurnScale","0.700000"
0x001C392A,"fTimeSpanNightEnd","6.000000"
0x001C500E,"fAIRandomChancePlayerInterrupt","25.000000"
0x001C8FB3,"fPowerArmorPowerDrainPerJump","0.000000"
0x001C8FB4,"fPowerArmorPowerDrainPerSecondRunning","0.050000"
0x001C8FB6,"fPowerArmorPowerDrainPerMeleeAttack","0.000000"
0x001C8FB7,"fPowerArmorPowerDrainPerImpactLand","0.000000"
0x001C9E3A,"fPowerArmorNPCArmorDamageMultiplier","3.000000"
0x001CC104,"fPilotCameraShakerHullHitForce","0.200000"
0x001CC105,"fPilotCameraShakerShieldWeaponFireShake","0.100000"
0x001CC10A,"fPilotCameraShakerHullHitShake","0.200000"
0x001CC10E,"fPilotCameraShakerShieldHitShake","0.100000"
0x001CC11D,"fPilotCameraShakerBallisticWeaponFireShake","0.150000"
0x001CCDAF,"uLegendaryRarity","6"
0x001D3405,"fSpaceshipLandableSmallSize","45.000000"
0x001D5F62,"fShipShieldRegenDelayDamaged","8.000000"
0x001D5F63,"fShipShieldRegenDelayDestroyed","15.000000"
0x001D62D8,"fChargenCamOffsetTab2","-0.135000"
0x001D62D9,"fChargenCamOffsetTab1","-0.010000"
0x001D62DA,"fChargenCamOffsetTab3","-0.010000"
0x001D62DB,"fChargenCamOffsetTab4","-0.135000"
0x001D62DC,"fChargenCamOffsetTab5","-0.225000"
0x001D62DD,"fChargenZoomFarTab1","0.500000"
0x001D62DE,"fChargenZoomNearTab1","-0.750000"
0x001D62DF,"fChargenZoomNearTab3","-0.650000"
0x001D62E0,"fChargenZoomNearTab4","-2.500000"
0x001D6E60,"fSpaceshipPartRepairDelay","30.000000"
0x001D8E09,"fAVDCharismaXPEasy","15.000000"
0x001D8E0A,"fAVDCharismaXPHard","25.000000"
0x001D9E6D,"fDetectionMaxDistanceVisible","300.000000"
0x001D9E6E,"fDetectionMaxDistanceVisiblePlayer","300.000000"
0x001DC4A5,"fSpaceshipMinAngularAccel","0.250000"
0x001DC4A6,"fSpaceshipMaxAngularAccel","0.780000"
0x001DD870,"fTargetingModeMaxCameraDistance","2000.000000"
0x001DD871,"fTargetingModeMaxDistance","2000.000000"
0x001DF288,"fPlayerFlyingMountMaxPitch","0.000000"
0x001E079F,"fAVDCharismaXPMedium","20.000000"
0x001E51E8,"fWeatherTransMax","3.000000"
0x001E5F64,"fDiffMultLegendaryChance_N","1.000000"
0x001E5F65,"fDiffMultLegendaryChance_E","0.500000"
0x001E5F66,"fDiffMultLegendaryChance_H","1.500000"
0x001E5F67,"fDiffMultLegendaryChance_VH","2.000000"
0x001E5F68,"fDiffMultLegendaryRarity_N","1.000000"
0x001E5F69,"fDiffMultLegendaryRarity_E","1.000000"
0x001E5F6A,"fDiffMultLegendaryRarity_VE","1.000000"
0x001E5F6B,"fDiffMultLegendaryRarity_VH","1.000000"
0x001E87A9,"fHazardSpacingMult","0.000000"
0x001EC1D6,"fEyeProjectionDistance","1.000000"
0x001EC463,"sCameraShotRigName","Cameras\Base_Camera\CharacterAssets\skeleton.rig"
0x001F2625,"fLockpickSkillSweetSpotBase","0.200000"
0x001F49CF,"fAimModelContinuousShotBreakSec","0.400000"
0x001F50A5,"sWorkshopPlacement_PLACEMENT_MISSING_COMPONENTS","Cannot build item: Missing resources."
0x001F5492,"fCameraShotPitchAdjustDist","5.715000"
0x001F5493,"fCameraShotPitchAdjustSpring","1.500000"
0x001F5494,"fCameraShotBaseActorRadiusSpring","2.000000"
0x002009C3,"fCombatShipSlideDodgeChance","0.000000"
0x0020C28F,"fWorkbenchExperienceMax","20.000000"
0x0020C290,"fWorkbenchExperienceMult","0.010000"
0x0020DBB8,"fSpaceshipGravJumpMinDistance","4.600000"
0x0020DBB9,"fSpaceshipGravJumpMaxDistance","9.199000"
0x0020E290,"fSpaceshipDestructionModuleDetachTimeMin","0.050000"
0x0020E291,"fSpaceshipDestructionModuleDetachTimeMax","0.250000"
0x0020E2D7,"fScopeSteadyAPDrainPerSec","15.000000"
0x0020E953,"fCritEffectOnDeathPercent","25.000000"
0x002115A6,"fWeaponAccuracyFOVWeight","0.400000"
0x0021608D,"fHandDamageStrengthMult","0.000000"
0x00216A79,"fHandDamageStrengthBase","0.000000"
0x00217E86,"fShipCollDamageMax","100.000000"
0x00217E87,"fShipCollDamagePlayerClamp","0.200000"
0x00219C2A,"fVATSChanceNonActorBodyTerm","50.000000"
0x0021A7E5,"iCrimeGoldTrespass","350"
0x0021DDD5,"iStaggerBlockOffset","2"
0x0022522B,"fDiffMultXPE","1.000000"
0x0022522C,"fDiffMultXPSV","1.000000"
0x0022522D,"fDiffMultXPVE","1.000000"
0x00225F7F,"fDiffMultLegendaryRarity_SV","1.000000"
0x00225F80,"fDiffMultLegendaryChance_SV","3.000000"
0x0022689F,"sPerkSkillRequired","..."
0x00226B0C,"fInactiveResourceChanceMultUncommon","0.200000"
0x00226B0D,"fInactiveResourceChanceMultExotic","0.050000"
0x00226B0E,"fInactiveResourceChanceMultRare","0.100000"
0x0022A8E0,"fOxygenToCarbonDioxideMult","2.000000"
0x0022B362,"fDialogueSmartCameraCheckHeightOffset","-0.085725"
0x0022B36C,"fMotionBlurIntensity","50.000000"
0x0022B36D,"fMotionBlurMaxBlur","0.010000"
0x0022B36E,"fDirectionalFogPower","8.000000"
0x0022B61C,"fWorkbenchExperienceBase","1.000000"
0x0022B620,"fCookingExpBase","1.000000"
0x0022B621,"fCookingExpMax","10.000000"
0x0022B622,"fCookingExpMult","0.010000"
0x0022B633,"fHostileActorExteriorDistance","21.431252"
0x0022B634,"fHostileActorInteriorDistance","14.287500"
0x0022BA84,"fVATSSmartCameraCheckHeightMin","0.642938"
0x0022BAA2,"fWeaponAccuracyRecoilWeight","0.200000"
0x0022BAA3,"fWeaponAccuracyConeOfFireWeight","0.600000"
0x0022BAA4,"fWeaponAccuracyRecoilNormalizationMax","30.000000"
0x0022D271,"fVendorSellPriceMult","0.125000"
0x0022DB89,"fLockpickXPRewardEasy","5.000000"
0x0022DB8A,"fLockpickXPRewardAverage","10.000000"
0x0022DB8B,"fLockpickXPRewardHard","15.000000"
0x0022DB8C,"fLockpickXPRewardVeryHard","20.000000"
0x0022FB24,"bCloudCardsSkyCubemapCullingFix","1"
0x0023030D,"iLootJoyEpicCollectionLevelsAllowedBelow","8"
0x00234BF9,"fPerkGrenadeTrajectorySplineThickness","0.017700"
0x0023899E,"fSpaceshipMaximizedSpeedThrottleAdjustmentRange","0.050000"
0x00238C50,"sLightLayer10","Light Layer10"
0x00238C51,"sLightLayer9","Light Layer09\n"
0x00238C52,"sLightLayer8","Light Layer08"
0x00238C53,"sLightLayer7","Light Layer07"
0x00238C54,"sLightLayer6","Light Layer06"
0x00238C55,"sLightLayer5","Light Layer05"
0x00238C56,"sLightLayer4","Ship Exterior"
0x00238C57,"sLightLayer3","Ship Interior"
0x00238C58,"sLightLayer2","Helmet Light"
0x00238C59,"sLightLayer1","Default Light Layer"
0x00239949,"fEyeDownMaximumAngleDegrees","-30.000000"
0x0023994A,"fEyeDownReleaseOnExtents","-0.080000"
0x00239B9C,"fVATSCameraIntroMeleeSec","0.150000"
0x00239E50,"fBlendInTimeAtStartOfLineGeneratedLips","0.300000"
0x0023AEC0,"fVATSCriticalChargeMult","1.500000"
0x0023B256,"fPlayerLoiteringIntervalSeconds","3.000000"
0x0023B520,"iAttackOnSightViolent","149999"
0x0023C528,"fSpaceshipMaxAngularVelocityScale","1.500000"
0x0023C853,"fReactionRadiusCoolDownDetection","5.000000"
0x0023C9C7,"fHostileFlyingActorExteriorDistance","107.156258"
0x0023DDFE,"fAVDOxygenBase","100.000000"
0x0023FC9D,"fVATSCameraHitSec","0.200000"
0x00240C2E,"sHackingDudRemoved","Dud Removed."
0x00240C2F,"sHackingRejected","Entry denied."
0x00240C30,"sHackingTriesReset","Tries Reset."
0x00240C31,"sLockLevelNameTerminal","Requires Computer"
0x00246857,"fSpaceshipRegisterValueMult","0.841000"
0x00246BD8,"uDefaultLevelZone01max","5"
0x00246BD9,"uDefaultLevelZone02min","6"
0x00246FF0,"fLockPickQualityBase","2.000000"
0x00246FF2,"fLockpickBreakApprentice","2.000000"
0x00246FF3,"fLockpickBreakAdept","2.000000"
0x00246FF4,"fLockpickBreakExpert","2.000000"
0x00246FF5,"fLockpickBreakMaster","2.000000"
0x0024707F,"fMissileSeekStrength","0.000400"
0x002476ED,"sMiscStatDaysPassed","Days Passed"
0x002476EE,"sMiscStatTurretsKilled","Turrets Killed"
0x002476EF,"sMiscStatPeople","People"
0x002476F1,"sTopicSubtypeTextCommandDialogueRetrieve","Retrieve"
0x002476F3,"sAutoLockPickInaccessible","This cannot be opened."
0x002476F4,"sItemCardMax","Max %s"
0x002476F6,"sRankSuffix02","II"
0x002476F7,"sLockLevelNameinaccessible","Inaccessible"
0x002476F8,"sModMenuNoPowerArmorToMod","No pieces equipped on Power Armor to modify."
0x002476F9,"sMiscStatWorkshopsUnlocked","Workshops Unlocked"
0x002476FB,"sWorkshopRepairItemPrompt","Repair %s for:"
0x002476FD,"sTopicSubtypeTextCombatOrderTakeCover","OrderTakeCover"
0x00247701,"sCantEquipPA","You must be in Power Armor to equip this."
0x00247702,"sRankSuffixXX","X+"
0x00247703,"sImmortalModeDeath","Player would have died."
0x00247707,"sHackIneligible","A %s skill of %d is required to hack this terminal."
0x00247709,"sMiscStatArmorImproved","Armor Mods Crafted"
0x0024770A,"sRankSuffix07","VII"
0x0024770D,"sCantEquipAttackCondition","Cannot equip weapon, your arm is damaged."
0x0024770E,"sNoAmmo","Missing required ammo."
0x0024770F,"sTopicSubtypeTextCommandDialogueAttack","Attack"
0x00247710,"sMiscStatMainQuestsCompleted","Main Quests Completed"
0x00247711,"sVATSFollowerTarget","Invalid Target."
0x00247713,"sMiscStatAnimalsKilled","Animals Killed"
0x00247714,"sMiscStatAssaults","Assaults"
0x00247715,"sHackingLockout","Init Lockout"
0x00247716,"sTopicSubtypeTextCommandDialogueStay","Stay"
0x00247717,"sMiscStatFood","Food"
0x0024771B,"sTopicSubtypeTextFavorRefuse","Refuse"
0x0024771C,"sTopicSubtypeTextMiscellaneousWaitingForPlayerInput","WaitingForPlayerInput"
0x0024771E,"sTerminalLockout","This computer has locked you out."
0x00247721,"sAutoLockPickNoKey","This is unlocked elsewhere."
0x00247722,"sMiscStatFoodEaten","Food Eaten"
0x00247725,"sRankSuffix10","X"
0x00247729,"sMagicSlowTimeNoRecast","Time is already slowed."
0x0024772B,"sTopicSubtypeTextFavorExitFavorState","ExitFavorState"
0x0024772C,"sWorkshopCannotRepairItemPrompt","You do not have components to repair %s:"
0x0024772D,"sHackingKeyOnly","%s needed for terminal."
0x00247730,"sPlayTape","Play Tape"
0x00247732,"sOutOfUserDiskSpace","The maximum number of saves has been reached. Please delete older saves in order to be able to create a new one."
0x00247733,"sPropModNameArmoEnchantment","Enchantment"
0x00247734,"sTopicSubtypeTextMiscellaneousImpatientNegative","ImpatientNegative"
0x00247735,"sModMenuNoWeaponsToMod","You have no weapons to modify."
0x00247737,"sLockLevelNameChained","Chained"
0x00247739,"sCantEquipNonPA","You cannot equip this while in Power Armor."
0x0024773B,"sInvalidTagString","[...]"
0x0024773C,"sTopicSubtypeTextCombatCoverMe","CoverMe"
0x0024773D,"sDefaultPlayerAddressDisplayMale","Captain"
0x0024773F,"sTopicSubtypeTextMiscellaneousImpatientPostitive","ImpatientPostitive"
0x00247740,"sDefaultPlayerAddressDisplayMiss","Captain"
0x00247741,"sHackingLikeness","Likeness=%d"
0x00247742,"sNoSleepTakingRadDamage","You cannot sleep while taking radiation damage."
0x00247743,"sTopicSubtypeTextCommandDialogueShowRelationships","ShowRelationships"
0x00247744,"sPleaseWaitLogin","Accessing system.  Please wait..."
0x00247748,"sTopicSubtypeTextCommandDialogueCustom","Custom"
0x0024774D,"sMiscStatSneakAttacks","Sneak Attacks"
0x00247751,"sModMenuNoArmorToMod","You have no spacesuit to modify."
0x00247752,"sRankSuffix04","IV"
0x00247753,"sPropModNameWeapEnchantment","Enchantment"
0x00247754,"sTopicSubtypeTextMiscellaneousGreeting","Greeting"
0x00247756,"sLockLevelNameBarred","Barred"
0x00247757,"sRankSuffix00",""
0x00247759,"sMiscStatChemsCrafted","Chems Crafted"
0x0024775C,"sMiscStatLocationsDiscovered","Locations Discovered"
0x0024775D,"sTopicSubtypeTextCommandDialogueHeal","Heal"
0x0024775E,"sTopicSubtypeTextCommandDialogueAssign","Assign"
0x0024775F,"sMiscStatPower","Power"
0x00247760,"sHackingError","Error"
0x00247761,"sTopicSubtypeTextFavorMoralRefusal","MoralRefusal"
0x00247762,"sMiscStatHoursWaiting","Hours Waited"
0x00247763,"sMiscStatQuestsCompleted","Quests Completed"
0x00247764,"sStopTape","Stop Tape"
0x00247765,"sWorkshopContainerContentsTransferred","Contents transferred to inventory."
0x00247766,"sMiscStatChestsLooted","Containers Looted"
0x00247768,"sRadioStationDefaultName","Radio"
0x00247769,"sTerminalLogin","LOGIN ADMIN"
0x0024776A,"sDefaultPlayerAddressFileMale","Captain"
0x0024776B,"sMiscStatComputersHacked","Computers Hacked"
0x00247771,"sMiscStatHappiness","Happiness"
0x00247774,"sTopicSubtypeTextCommandDialogueCall","Call"
0x00247779,"sMiscStatRobotsKilled","Robots Killed"
0x0024777A,"sTerminalLinkKeywordPrefix","LinkTerminal"
0x0024777F,"sTopicSubtypeTextCombatOrderFlank","OrderFlank"
0x00247784,"sTopicSubtypeTextMiscellaneousImpatientQuestion","ImpatientQuestion"
0x00247785,"sTopicSubtypeTextMiscellaneousImpatientNeutral","ImpatientNeutral"
0x00247786,"sTopicSubtypeTextMiscellaneousSceneChoice","SceneChoice"
0x00247787,"sMiscStatWeaponsImproved","Weapon Mods Crafted"
0x00247788,"sTopicSubtypeTextDetectionNormalToLost","NormalToLost"
0x0024778B,"sTopicSubtypeTextCombatSuppressiveFire","SuppressiveFire"
0x0024778C,"sTopicSubtypeTextCombatOrderFallback","OrderFallback"
0x0024778D,"sTopicSubtypeTextCombatThrowGrenade","ThrowGrenade"
0x00247790,"sTopicSubtypeTextFavorTrade","Trade"
0x00247791,"sTopicSubtypeTextFavorAgree","Agree"
0x00247792,"sTopicSubtypeTextFavorShow","Show"
0x00247793,"sTopicSubtypeTextCommandDialogueEnter","Enter"
0x00247794,"sTopicSubtypeTextCommandDialogueRelease","Release"
0x00247795,"sTopicSubtypeTextCommandDialogueInspect","Inspect"
0x00247796,"sTopicSubtypeTextCommandDialogueMove","Move"
0x00247797,"sActiveExplosiveDescription","Live"
0x00247798,"sDefaultPlayerAddressDisplayMr","Captain"
0x0024779B,"sPresencePlayingLevel","Level: %d"
0x0024779C,"sPresenceInMenu","In Menu"
0x0024779E,"sModMenuNone","None"
0x002477A0,"sVATSMsgRemoveMeleeCommand","Melee target out of range. Removing attack commands."
0x002477A2,"sTopicSubtypeTextCommandDialogueFollow","Follow"
0x002477AA,"sLockpickingCaught","You've been caught tampering with a lock."
0x002477AB,"sTrespassing","You're currently trespassing. Residents will become hostile if you stay."
0x002477AC,"sStealTakeBack","The owner caught you stealing."
0x002477AE,"sMiscStatFoodCooked","Food Cooked"
0x002477AF,"sNoEatItem","You shouldn't eat that."
0x002477B0,"sMiscStatChemsTaken","Chems Taken"
0x002477B2,"sTopicSubtypeTextCommandDialogueReject","Reject"
0x002477BB,"sTerminalPasswordRequired","Password Required"
0x002477BD,"sCantPlaceItemInContainer","You cannot store that here."
0x002477BE,"sCantEquipMods","Mods can only be attached at a workbench."
0x002477C0,"sAutoLockPickTerminal","This is opened with a computer."
0x002477C4,"sReverbClassNames","Default|Class A|Class B|Class C|Class D|Class E"
0x002477CD,"sPerkAdded","%s Added"
0x002477D9,"sPARequred","You must be in Power Armor to use this."
0x002477DA,"sContainerActivate","[$OWNER]'s [$CONTAINER]"
0x002477DF,"sMiscStatMiscObjectivesCompleted","Misc Objectives Completed"
0x002477E0,"sValidMidairFootsteps","JumpDown,JumpFall,JumpUp,PowerArmorHardLanding"
0x002477E1,"sRankSuffix06","VI"
0x002477E3,"sMiscStatPeopleKilled","People Killed"
0x002477E4,"sPropModNameArmofColorRemappingIndex","fColorRemappingIndex"
0x002477E6,"sMiscStatMurders","Murders"
0x002477E9,"sDefaultPlayerAddressFileMiss","Captain"
0x002477EA,"sRankSuffix08","VIII"
0x002477EC,"sMiscStatSideQuestsCompleted","Side Quests Completed"
0x002477EF,"sPADisallowed","You can't do that while in Power Armor."
0x002477F0,"sRankSuffix05","V"
0x002477F2,"sRankSuffix09","IX"
0x002477F6,"sDefaultPlayerAddressFileMr","Captain"
0x002477F8,"sMiscStatBuildings","Buildings"
0x002477F9,"sMiscStatCriticalStrikes","Critical Strikes"
0x002477FA,"sRankSuffix03","III"
0x002477FC,"sMiscStatObjectsBuilt","Objects Built"
0x002477FF,"sNoWaitTakingRadDamage","You cannot wait while taking radiation damage."
0x00247800,"sMiscStatWeaponsDisarmed","Weapons Disarmed"
0x00247802,"sMiscStatSkillBooksRead","Magazines Found"
0x00247805,"sMiscStatHoursSlept","Hours Slept"
0x00247806,"sCannotBuildMessage","You lack the requirements to create this item."
0x00247807,"sMiscStatSpeechSuccesses","Persuasion Successes"
0x00247808,"sTopicSubtypeTextCombatOrderMoveUp","OrderMoveUp"
0x00247809,"sMiscStatWater","Water"
0x0024780A,"sMiscStatPocketsPicked","Pockets Picked"
0x0024780D,"sMiscStatTrespasses","Trespasses"
0x0024780E,"sMiscStatItemsScrapped","Items Scrapped"
0x00247812,"sMiscStatLocksPicked","Locks Picked"
0x00247813,"sRankSuffix01","I"
0x00247815,"sDisram","Disarm"
0x00247817,"sPropModNameArmouiHealth","uiHealth"
0x00247818,"sMiscStatCreaturesKilled","Creatures Killed"
0x0024781B,"sMiscStatItemsStolen","Items Stolen"
0x0024781F,"sHackingAccepted","Password Accepted."
0x00247820,"sCantExitPowerArmor","You can't exit your armor here."
0x00247821,"sTerminalActivateText","$Use"
0x00247823,"sWaterName","Water"
0x00247A26,"sTopicSubtypeTextMiscellaneousPlayerActivateContainer","Player Activate Container"
0x00247A27,"sTopicSubtypeTextMiscellaneousPlayerActivateActivators","Player Activate Activators"
0x00247A28,"sTopicSubtypeTextMiscellaneousPlayerActivateTerminals","Player Activate Terminals"
0x00247A29,"sTopicSubtypeTextMiscellaneousPlayerActivateDoor","Player Activate Door"
0x00247A2A,"sTopicSubtypeTextCombatPairedAttack","Paired Attack"
0x00247A2B,"sTopicSubtypeTextCombatCrippledLimb","Crippled Limb"
0x00247A2C,"sTopicSubtypeTextFavorPathingRefusal","Pathing Refusal"
0x00247A2D,"sTopicSubtypeTextMiscellaneousPlayerAquireFeaturedItem","Player Aquire Featured Item"
0x00247A2E,"sTopicSubtypeTextMiscellaneousPlayerActivateFurniture","Player Activate Furniture"
0x002483E9,"fDiffMultEffectDuration_SV","10.000000"
0x00249194,"iXPRewardDiscoverSecretArea","20"
0x00249605,"sMiscStatLegendaryEnemiesKilled","Elite Enemies Killed"
0x00249662,"fVATSCriticalChargeBase","5.000000"
0x00249738,"fDiffMultHPByPCSV","0.500000"
0x00249739,"fDiffMultHPToPCSV","2.000000"
0x00249824,"fXPDeathRewardHealthThreshold","0.250000"
0x00249825,"sConfirmContainerTakeAll","Are you sure you want to take all?"
0x00249857,"fDiffMultLegendaryChance_VE","0.250000"
0x00249982,"fInvisibilityMinRefraction","0.400000"
0x00249988,"uDefaultLevelZone03max","25"
0x00249989,"uDefaultLevelZone04max","999"
0x0024998A,"uDefaultLevelZone05max","999"
0x0024998B,"uDefaultLevelZone06max","999"
0x0024998C,"uDefaultLevelZone07max","999"
0x0024998D,"uDefaultLevelZone08max","999"
0x00249B84,"iHandScannerPlantsCountBase","8"
0x00249DC0,"fVATSStrangerMaxHPPerc","0.400000"
0x00249DCC,"sWorkshopLeaveWorkshopModeMessage","Leaving Outpost mode."
0x00249DCD,"sWorkshopOutsideBuildableAreaMessage","Outside buildable area. Outpost auto exit in %.0fs."
0x00249E1B,"sStealAttack","You've been caught stealing and the alarm has been raised."
0x0024C998,"fFollowformationWalkMinSpeedMult","0.750000"
0x0024C9A6,"fLidsFollowingEyesLeftRightMult","2.000000"
0x0024C9A7,"fLidsFollowingEyesUpMult","4.000000"
0x0024E768,"sLocationDiscovered","Location discovered."
0x00250CDE,"iIronSightsDOFMode","0"
0x00252FA1,"fPerkGrenadeTrajectorySplineSegmentLength","1.000000"
0x00256ABA,"fSpaceshipFarTravelDestSlowdownRange","10000.000000"
0x00256EDF,"iSpaceshipEngineDamagePriority","4"
0x00256EE0,"iSpaceshipGravDriveDamagePriority","0"
0x00256EE1,"iSpaceshipShieldsDamagePriority","3"
0x00256EE3,"iSpaceshipWeaponDamagePriority","2"
0x00257883,"fGravJumpAbortTime","1200.000000"
0x00257884,"uHUDWatchPlanetInfoAlertTimeMS","6000"
0x00257885,"uHUDWatchPersonalEffectAlertTimeMS","3000"
0x00257886,"uHUDWatchEnvEffectAlertTimeMS","3000"
0x002584A7,"fSpaceshipAimAssistFireSpreadAngleDegrees","0.000000"
0x0025C5E6,"iSpeechChallengePersuasionSuccess","4"
0x00261241,"fProjectileAISpaceshipConeOfFireAngle","1.000000"
0x00267D0A,"uSpaceshipDestructionMinPiecesCap","15"
0x00268926,"fWallaBubbleRadius","40.000000"
0x0026B3F3,"fMaxShipTransferDistance","250.000000"
0x00270837,"fSpaceshipAimAssistMaxDistance","10000.000000"
0x00273664,"fMinGravityCarryWeight","1.000000"
0x002758C6,"fShipDetectionFinalMult","0.200000"
0x002758C7,"fShipDetectionClassCmult","1.500000"
0x002758C8,"fShipDetectionClassBmult","1.200000"
0x002758C9,"fShipDetectionBaseValue","0.000000"
0x002758CA,"fShipDetectionClassMmult","2.000000"
0x0027A510,"fCombatDialogueSuppressiveFirePercentChance","1.000000"
0x0027A511,"fCombatDialogueStandardMaxElapsedTime","30.000000"
0x0027A512,"fCombatDialogueStandardMinElapsedTime","15.000000"
0x0027A513,"fCombatDialogueRangedAttackPercentChance","0.100000"
0x0027A514,"fCombatDialogueReloadPercentChance","0.100000"
0x0027A515,"fCombatDialogueFleeMaxElapsedTime","30.000000"
0x0027A516,"fCombatDialogueFleeMinElapsedTime","15.000000"
0x0027A517,"fCombatDialogueBleedOutMaxElapsedTime","30.000000"
