FormID, EditorID, Full
0x002A8244,"Hope_RC_Town_KidsPlaying",""
0x002A8245,"Hope_RC_Town_SecurityTalk",""
0x002A8318,"RI_Support","[Support for Ryujin Quests]"
0x002A8319,"RIR04","Accidents Happen"
0x002AABC7,"CUT_FFWaggonerFarm02","Pack Attack"
0x002AAC9C,"RI02","Sowing Discord"
0x002AACCF,"CUT_FFWaggonerFarm01","Fixer Upper"
0x002AAE8D,"UC04","Eyewitness"
0x002AD3D5,"RAD05","Due in Full"
0x002B0B8E,"SE_Player_Raid01","Spacer Raid"
0x002B1808,"UC02","Grunt Work"
0x002B1809,"UC02_ScannerQuest",""
0x002B180A,"UC02_PerrysMeatsSupportQuest",""
0x002B1A17,"BE_SC05_DoNotUse","[BE - Reversal]"
0x002B1B8E,"MQ207","In Their Footsteps"
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue"
0x002B2C2B,"DialogueRedMile",""
0x002B5690,"BE_SC04_Misc","[BE - Bargaining Misc Objective]"
0x002B5691,"BE_SC04","[BE - Bargaining]"
0x002B67E9,"LC030","[LC030 - The Lock]"
0x002B8950,"RL082","Trade Authority"
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam"
0x002BABF3,"RIR03","Access is Key"
0x002BACF9,"MQ206A","Missed Beyond Measure"
0x002BADF7,"BE_Template","[BE - Template]"
0x002BADF8,"BE_SC02","[BE - Mutiny]"
0x002BADF9,"BE_SC01","[BE - Being Boarded?]"
0x002BCA5A,"DialogueGenericCitizens","Shared lines across Generic Voicetypes"
0x002BCA5C,"DialogueGenericScum","Shared lines across Generic Voicetypes"
0x002BCA5E,"DialogueGenericGuards","Shared lines across Generic Voicetypes"
0x002BCA62,"DialogueGenericRobotModelA","Shared lines across Generic Voicetypes"
0x002BCA63,"DialogueGenericStarborn","Shared lines across Generic Voicetypes"
0x002BCA64,"DialogueGenericRobotModelS","Shared lines across Generic Voicetypes"
0x002BCB81,"DialogueGenericCitizensShips","Shared lines across Generic Voicetypes"
0x002BCB83,"DialogueGenericEclipticANDSoldierShips","Shared lines across Generic Voicetypes"
0x002BCB86,"DialogueGenericScumShips","Shared lines across Generic Voicetypes"
0x002BCB87,"DialogueGenericStarbornShips","Shared lines across Generic Voicetypes"
0x002BCB88,"DialogueGenericUCGuardsShips","Shared lines across Generic Voicetypes"
0x002BCBED,"MB_Smuggle01_CFR0200","Smuggle <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x002BCBF4,"MB_Smuggle01_CFR0201","Smuggle <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x002BF365,"LC082","[LC082 - UC Vigilance]"
0x002BF367,"LC107","[LC107 - The Legacy]"
0x002BF369,"LC043","[LC043 - SY-920]"
0x002BF36A,"LC088","[LC088 - Crimson Fleet Final Battle Master Quest]"
0x002BF36B,"LC088_Key","[LC088 - Crimson Fleet Final Battle - Attack on Key]"
0x002BF36C,"LC088_Vigilance","[LC088 - Crimson Fleet Final Battle - Attack on Vigilance]"
0x002C0FD8,"BEDebug","[BE - Debug Quest]"
0x002C0FD9,"BE_Generic","[BE - Generic]"
0x002C1733,"DialogueGenericUnique_Crime","Shared Crime Lines across Unique Voicetypes"
0x002C1C9B,"MQ105","All That Money Can Buy"
0x002C2561,"RIR02","A New Narrative"
0x002C5401,"UC01","Supra et Ultra"
0x002C5402,"DialogueUCFactionNewAtlantis",""
0x002C572B,"RIR01","One Step Ahead"
0x002C59E4,"PlayerSkills","Player Skills"
0x002C5A4A,"COM_Companion_SarahMorgan_SpeechChallenges","Sarah Morgan Speech Challenges"
0x002C6D74,"MQ204","High Price to Pay"
0x002C7C11,"COM_Quest_SarahMorgan_Q01","In Memoriam"
0x002C7D32,"DialogueShipCrew_DEPRECATED",""
0x002C9C96,"RI01_JobAdRadio",""
0x002C9C97,"RI01","Back to the Grind"
0x002CC106,"FC_WF_RandomConv01",""
0x002CC107,"FC_WF_RandomConv02",""
0x002CC108,"DialogueWaggonerFarm_IntroScene",""
0x002CC109,"DialogueWaggonerFarm",""
0x002CC10A,"FC_WF_RandomConv03",""
0x002CC43E,"RL067_EavesdroppingScene","RL067 Robotics Flavor Eavesdrops"
0x002CE1A4,"SQ_GuardShips","Guard Ship crime dialogue"
0x002CE5DB,"OE_Civilians04",""
0x002CE5DC,"OE_Civilians03",""
0x002CFDEC,"SQ_CargoShips",""
0x002D2517,"City_AkilaLife08","Charity of the Wolf"
0x002D2621,"FFNewHomesteadZ00Misc","Misc Pointer"
0x002D3950,"UC09_PostQuest_VaeVictis_Misc","Misc pointer to Vae Victis for UCR05"
0x002D3951,"UC09_PostQuest_Tuala_Misc","Misc pointer to Tuala for UC09 Post-Quest"
0x002D3952,"UC09_PostQuest_Percival_Misc","Misc pointer to Percival for UCR04"
0x002D7381,"RQ_Settlement_KillShips_01","Clear the Skies"
0x002D88B8,"MB_Passenger07OEColonist","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x002D90F3,"SQ_OutpostCreateStarstation00",""
0x002D90F4,"SQ_OutpostCreateStarstation01",""
0x002D90F5,"SQ_OutpostCreateStarstation02",""
0x002D90F6,"SQ_OutpostCreateStarstation03",""
0x002DBEA5,"MB_Passenger05OEWorker","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x002DBEA6,"MB_Passenger06OEScientist","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x002DC638,"SE_SP01","Derelict Ship Template"
0x002DD60D,"OE_ChangeLocationTrigger","Change Location OE Trigger"
0x002DF8DC,"SE_JM03","Derelict Ship Template"
0x002DFEDB,"FFRedMileR01","Run the Red Mile"
0x002DFEDC,"FFRedMileR01Misc","Misc Pointer"
0x002E18CE,"City_AkilaLife06","Hand Delivered"
0x002E284C,"City_GG_Mark_EnemyHolder","[Holder quest for the enemies for Missing the Mark]"
0x002E57DF,"Staryard_Trident_Z_FuelingGreatness","Fueling Greatness"
0x002E7B57,"LC082_Generic_Convo_MarineMale01_Female01_04",""
0x002E7B58,"LC082_Generic_Convo_MarineMale02_Female01_03",""
0x002E7B59,"LC082_Generic_Convo_MarineMale01_02_04",""
0x002E7B5A,"LC082_Generic_Convo_MarineMale01_02_03",""
0x002E8297,"FFNeonZ10","Dirty Laundry"
0x002E8298,"FFNeonZ11","DRONE Buyer"
0x002E9182,"LC082_Generic_Convo_MarineMale02_Female01_02",""
0x002E9183,"LC082_Generic_Convo_MarineMale01_Female01_02",""
0x002E9184,"LC082_Generic_Convo_MarineMale01_02_02",""
0x002E9185,"LC082_Generic_Convo_MarineMale02_Female01_01",""
0x002E9186,"LC082_Generic_Convo_MarineMale01_02_01",""
0x002E918D,"LC082_Generic_Convo_MarineMale01_Female01_01",""
0x002E918E,"LC082_Generic_Convo_MarineMale02_Female01_04",""
0x002E9190,"LC082_Generic_Convo_MarineMale01_Female01_03",""
0x002EA967,"SE_Player_Patrol0401","Varuun Patrol"
0x002EA968,"SE_Player_Patrol0400","Varuun Patrol"
0x002EB0EA,"DialogueCFTheKey_RandomConvo_Vendors05",""
0x002EB0EB,"DialogueCFTheKey_RandomConvo_Vendors03",""
0x002EB0EC,"DialogueCFTheKey_RandomConvo_Vendors02",""
0x002EB0ED,"DialogueCFTheKey_RandomConvo21",""
0x002EB0EE,"DialogueCFTheKey_RandomConvo20",""
0x002EB0EF,"DialogueCFTheKey_CF05_Convo02",""
0x002EB0F0,"DialogueCFTheKey_CF02_Convo02",""
0x002EB0F1,"DialogueCFTheKey_CF02_Convo01",""
0x002EB0F2,"DialogueCFTheKey_RandomConvo17",""
0x002EB0F3,"DialogueCFTheKey_CF05_Convo01",""
0x002EB0F4,"DialogueCFTheKey_CF03_Convo01",""
0x002EB0F5,"DialogueCFTheKey_CF03_Convo02",""
0x002EB0F6,"DialogueCFTheKey_RandomConvo18_LastNova",""
0x002EB0F7,"DialogueCFTheKey_RandomConvo19",""
0x002EB0F8,"DialogueCFTheKey_RandomConvo22",""
0x002EB0F9,"DialogueCFTheKey_RandomConvo23_ReckonersCore",""
0x002EB0FA,"DialogueCFTheKey_RandomConvo24_ReckonersCore",""
0x002EB0FB,"DialogueCFTheKey_RandomConvo_Vendors01",""
0x002EB0FC,"DialogueCFTheKey_RandomConvo_Vendors04",""
0x002ED3A7,"UC_NA_CL_PostTerrormorphAttackScene",""
0x002EDB18,"DialogueCFTheKey_RandomConvo32_SaminaPirate03",""
0x002EDB19,"DialogueCFTheKey_RandomConvo31_SaminaPirate02",""
0x002EDB1A,"DialogueCFTheKey_RandomConvo30_SaminaPirate01",""
0x002EDB1B,"DialogueCFTheKey_RandomConvo28_EstelleHuan01",""
0x002EDB1C,"DialogueCFTheKey_RandomConvo26_LastNovaHuan01",""
0x002EDB1D,"DialogueCFTheKey_RandomConvo27_JasmineHuan",""
0x002EDB1E,"DialogueCFTheKey_RandomConvo29_EstelleHuan02",""
0x002EF727,"DialogueCFTheKey_RandomConvo25_JazzFleet01",""
0x002EF728,"DialogueCFTheKey_RandomConvo25_JazzFleet02",""
0x002F316F,"DialogueCFTheKey_CF04_Convo01",""
0x002FEB9D,"CF08_SpeechChallenge_Kibwe","Kibwe Speech Challenges"
0x002FF29E,"City_NA_Viewport03_PostQuest","Viewport Questline Post Quest Dialogue"
0x002FF94B,"SE_Player_GuardShipsUC","Guard ships in settled systems"
0x002FF94C,"SE_Player_GuardShipsFreestar","Guard ships in settled systems"
0x003008E2,"FC_AC_RandConv_TheRock07",""
0x0030270A,"FFCydoniaZ07Misc","Misc Pointer"
0x0030270B,"FFCydoniaZ07","Heart of Mars"
0x003076FA,"SQ_OutpostAttack03Prey","Outpost attack"
0x0030B619,"BE_MB_Rescue01","[BE - Generic]"
0x0030B819,"FFCydoniaZ08","The Bounty That Got Away"
0x0030B81A,"FFCydoniaZ08Misc","Misc Pointer"
0x0030B89C,"LC082_CF08_Convo_Brig02",""
0x0030B89D,"LC082_CF08_Convo_Brig01",""
0x0030B89E,"LC082_CF08_Convo_Generic03",""
0x0030B89F,"LC082_CF08_Convo_Generic02",""
0x0030B8A0,"LC082_CF08_Convo_Generic01",""
0x0030B8A1,"LC082_CF08_Convo_Operations03",""
0x0030B8A2,"LC082_CF08_Convo_Operations02",""
0x0030B8A3,"LC082_CF08_Convo_Operations01",""
0x0030B8A4,"CF08_SysDef_Misc",""
0x0030B8A5,"LC082_CF08_Convo_Operations04",""
0x0030D5FB,"LC082_SuspiciousActors",""
0x0030F55F,"CF08_SpeechChallenge_Delgado","Delgado Speech Challenges"
0x00313B94,"DialogueCFTheKey_CFPost_Convo05",""
0x00313B95,"DialogueCFTheKey_CFPost_Convo04",""
0x0031999A,"FC_AC_RandConv_TheRock08",""
0x0031C06F,"MQ_TutorialQuest_Misc08","Misc Pointer to Mission Board"
0x0031C070,"MQ_TutorialQuest_Misc07","Misc Pointer to Crew"
0x0031C086,"RQ_OE_TransportPerson_02","Second Thoughts"
0x0031E077,"DialogueUCTheLodge_Convo11_WalterBarrett",""
0x0031E078,"DialogueUCTheLodge_Convo12_VascoBarrett",""
0x00324FE0,"LC082_Generic_Convo_Bedi02",""
0x00324FE1,"LC082_Generic_Convo_AllMarines01",""
0x00324FE2,"LC082_Generic_Convo_Archangel01",""
0x00324FE3,"LC082_Generic_Convo_Archangel02",""
0x00324FE4,"LC082_Generic_Convo_Bedi01",""
0x0032513C,"DialogueCFTheKey_RandomConvo43",""
0x00327070,"SE_CK02","Derelict Ship Template"
0x003272C8,"DialogueStarstations","Hello dialogue"
0x0032767C,"SE_Player_ZW12","Naeva's Revenge"
0x00327942,"LC082_Generic_Convo_Archangel03",""
0x00327943,"LC082_Generic_Convo_Archangel04",""
0x00327944,"LC082_Generic_Convo_Bedi03",""
0x00327945,"LC082_Generic_Convo_Bedi04",""
0x0032AF5F,"SQ_Hoteliers",""
0x0032B063,"DialogueGenericSoldierConvo04",""
0x0032B064,"DialogueGenericSoldierConvo02",""
0x0032B065,"DialogueGenericEclipticConvo05",""
0x0032B066,"DialogueGenericEclipticConvo03",""
0x0032B067,"DialogueGenericEclipticConvo01",""
0x0032B068,"DialogueGenericEclipticConvo02",""
0x0032B069,"DialogueGenericEclipticConvo04",""
0x0032B06A,"DialogueGenericSoldierConvo01",""
0x0032B06B,"DialogueGenericSoldierConvo03",""
0x0032B06C,"DialogueGenericSoldierConvo05",""
0x0032B0E3,"DialogueFCNeonConvo_Enhance",""
0x0032B0E4,"DialogueFCNeonConvo_Legrandes01",""
0x0032B0E5,"DialogueFCNeonConvo_AstralLounge",""
0x0032B0E6,"DialogueFCNeonConvo_Euphorika01",""
0x0032B0E7,"DialogueFCNeonConvo_Euphorika",""
0x0032B0E8,"DialogueFCNeonConvo_StroudEklundStore",""
0x0032B0E9,"DialogueFCNeonConvo_Security",""
0x0032B0EA,"DialogueFCNeonConvo_Security01",""
0x0032B0EB,"DialogueFCNeonConvo_AstralLounge01",""
0x0032B0EC,"DialogueFCNeonConvo_MiningLeague",""
0x0032B0ED,"DialogueFCNeonConvo_Emporium",""
0x0032B0EE,"DialogueFCNeonConvo_Legrandes",""
0x0032B0EF,"DialogueFCNeonConvo_Security02",""
0x0032C2EE,"RQ_OE_BountyHunter_01","Bounty On <Alias=Planet>"
0x0032C7C0,"DialogueNeonConvo_SecurityCheckpoint",""
0x0032DB25,"DialogueFCClinic_Convo005",""
0x003303A5,"MB_Bounty05_UC","Kill the <Alias=PrimaryRef> on <Alias=TargetPlanetLocation>"
0x003303A6,"MB_BountySpace04_UC","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>"
0x003303A7,"MB_BountySpace05_UC","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>"
0x00333D04,"RQ_Settlement_Scan_02","Planetary Survey"
0x0033802E,"DialogueCydonia_Announcement",""
0x00339D72,"DialogueUCTheLodge_Convo14_AndrejaSam",""
0x00339D74,"DialogueUCTheLodge_Convo13_BarrettMatteo",""
0x0033DB95,"DialogueUCTheLodge_Convo18_BarrettSarah",""
0x0033DB96,"DialogueUCTheLodge_Convo16_SamBarrett",""
0x0033DB97,"DialogueUCTheLodge_Convo15_SamAndreja",""
0x0033DB98,"DialogueUCTheLodge_Convo17_BarrettSam",""
0x0033DD75,"DialogueUCTheLodge_Convo19_SarahBarrett",""
0x0033E8EB,"COM_Companion_Barrett_Convo_Neon02","Barrett NPC Chat"
0x0033E8EC,"COM_Companion_Barrett_Convo_Neon01","Barrett NPC Chat"
0x0033E8ED,"COM_Companion_Barrett_Convo_Paradiso01","Barrett NPC Chat"
0x0033E8EE,"DialogueUCTheLodge_Convo26_BarrettAndreja",""
0x0033E8EF,"DialogueUCTheLodge_Convo25_BarrettMatteo",""
0x0033E8F0,"DialogueUCTheLodge_Convo24_BarrettNoel",""
0x0033E8F1,"DialogueUCTheLodge_Convo23_BarrettCora",""
0x0033E8F2,"COM_Companion_Barrett_Convo_RedMile01","Barrett NPC Chat (Sati Chandra)"
0x0033E8F3,"COM_Companion_Barrett_Convo_SamCoe02","Barrett / Sam Coe Conversation 01"
0x0033E8F4,"COM_Companion_Barrett_Convo_SamCoe01","Barrett / Sam Coe Conversation 01"
0x0033E8F5,"COM_Companion_Barrett_Convo_Andreja02","Barrett / Andreja Conversation 02"
0x0033E8F6,"COM_Companion_Barrett_Convo_Andreja01","Barrett / Andreja Conversation 01"
0x0033E8F7,"COM_Companion_Barrett_Convo_Cydonia01","Barrett NPC Chat (Jack)"
0x0033E8F8,"COM_Companion_Barrett_Convo_ECSConstant01","Barrett NPC Chat (Diana Brackenridge)"
0x0033E8F9,"COM_Companion_Barrett_Convo_Paradiso02","Barrett NPC Chat"
0x00341FCD,"SQ_OutpostAttack01Humans","Outpost attack"
0x00349C9C,"SQ_OutpostAttackSpecial_Starborn01","Outpost attack"
0x0034BAA9,"RQ_Settlement_ActivateScience_01","Data Collection"
0x0034CAAB,"OE_KMK_Starborn","Starborn"
0x0034D426,"DialogueNeonConvo_SecurityCheckpoint_Controller",""
0x0034ECEC,"OE_KMK_Starborn00","Starborn"
0x0034EF7E,"SE_Player_KMK01_StarbornPatrol","Starborn Patrol"
0x003514C7,"MB_BountySpace06Local","Destroy the <Alias=PrimaryRef> at <Alias=TargetPlanetLocation>"
0x003514C8,"MB_Hunt01Local","Clear the <Alias=TargetLocation> on <Alias=TargetPlanetLocation>"
0x00352CB8,"City_NA_GuardPointer_Well","Wrapper for Well Quest Line"
0x00352CB9,"City_NA_GuardPointer_Botany","Wrapper for Botany Quest Line"
0x00352CBA,"City_NA_GuardPointer_Viewport","Wrapper for Viewport Quest Line"
0x00352CBB,"City_NA_GuardPointer_NA02","Wrapper for FFNewAtlantis02"
0x003554B9,"City_NA_FAB_Quest01","Residential: Park Comment"
0x003556EB,"SE_Player_KMK01_StarbornPatrol00","Starborn Patrol"
0x00361A85,"SQ_OutpostAttack02Predators","Outpost attack"
0x00361C0D,"SQ_OutpostAttack02Predators01","Outpost attack"
0x00361C0E,"SQ_OutpostAttack02Predators00","Outpost attack"
0x00361ED2,"FFNeonGuardPointer_Z01","Wrapper for NeonZ01"
0x0036315F,"FFNeonGuardPointer_Z07","Wrapper for NeonZ07"
0x00363160,"FFNeonGuardPointer_Z05","Wrapper for NeonZ05"
0x00363161,"FFNeonGuardPointer_Z03","Wrapper for NeonZ03"
0x00363162,"FFNeonGuardPointer_Z02","Wrapper for NeonZ02"
0x00363163,"FFNeonGuardPointer_Z04","Wrapper for NeonZ04"
0x00363164,"FFNeonGuardPointer_Z06","Wrapper for NeonZ06"
0x00363165,"FFNeonGuardPointer_Z08","Wrapper for NeonZ08"
0x00363166,"FFNeonGuardPointer_Z10","Wrapper for NeonZ10"
0x003684A4,"FC_Neon_CT_CityLife_Encounter02","Neon CityLife: LeGrande's Liquor"
0x00368852,"City_NA_FAB_Quest12","Residential: Interceptor Review"
0x00368853,"City_NA_FAB_Quest09","Residential: Scenic View / Earth"
0x00368854,"City_NA_FAB_Quest06","Residential: New Job"
0x00368855,"City_NA_FAB_Quest05","Residential: Picnic at the Well"
0x00368856,"City_NA_FAB_Quest07","Residential: Roost Drink"
0x00368857,"City_NA_FAB_Quest08","Residential: Drug Deal"
0x00368858,"City_NA_FAB_Quest10","Residential: Nervous Patient"
0x00368859,"City_NA_FAB_Quest11","Residential: Thrift Store"
0x0036885A,"City_NA_FAB_Quest13","Residential: Tired Dads"
0x0036E6F6,"City_NA_FAB_Quest18","Commercial: Gardener"
0x0036E6F7,"City_NA_FAB_Quest19","Commercial: Enhance Partygirl"
0x00370965,"DialogueFCNeon_PlayerHomeQuest",""
0x00373072,"UC_NA_CL_DiplomatScene",""
0x0037586B,"RL007_MiscQuest",""
0x0037586C,"OE_RL007_DeadMerc",""
0x00376E3C,"City_AC_FAB_Quest05","Akila: Power Inspector"
0x00376E3D,"City_AC_FAB_Quest03","Akila: Museum Scouting"
0x00376E3E,"City_AC_FAB_Quest01","Akila: Ship Tech"
0x00376E3F,"City_AC_FAB_Quest02","Akila: Wright Apprentice"
0x00376E40,"City_AC_FAB_Quest04","Akila: Bookstore Browsing"
0x00376E41,"City_AC_FAB_Quest06","Akila: Stetch Welcome"
0x00379424,"SE_KT12","Derelict Ship Template"
0x003796BA,"SE_KT11","Derelict Ship Template"
0x0037A1D4,"City_AC_FAB_Quest11","Akila: Graffitti Problems"
0x0037A1D5,"City_AC_FAB_Quest09","Akila: House Incoming"
0x0037A1D6,"City_AC_FAB_Quest07","Akila: Earl Shilling"
0x0037A1D7,"City_AC_FAB_Quest08","Akila: Inventory"
0x0037A1D8,"City_AC_FAB_Quest10","Akila: Gardener"
0x0037A1D9,"City_AC_FAB_Quest12","Akila: Considering LIST"
0x0037B1D1,"City_NA_Well02_Post","Alternating Currents Post Quest"
0x0037C5A7,"City_AC_FAB_Quest18","Akila: Coe Statue"
0x0037C5A8,"City_AC_FAB_Quest16","Akila: The Real Founder"
0x0037C5A9,"City_AC_FAB_Quest14","Akila: Shooting Range"
0x0037C5AA,"City_AC_FAB_Quest13","Akila: Gate Guard"
0x0037C5AB,"City_AC_FAB_Quest15","Akila: Space Chitchat"
0x0037C5AC,"City_AC_FAB_Quest17","Akila: UC Real Estate"
0x0037F545,"SE_KT07","Derelict Ship Template"
0x0037FBFB,"SE_KT10","Derelict Ship Template"
0x00382392,"SE_KT09","Derelict Ship Template"
0x003829FD,"SE_KT13","Derelict Ship Template"
0x0038430B,"City_AC_FAB_Quest19","Akila: Dunlop Disease"
0x0038508F,"UC_NA_CL_FreestarEmbassyScene",""
0x00385E44,"SE_KT14","Derelict Ship Template"
0x0038B5E9,"MB_GetAllPlanets00",""
0x0038B5EA,"MB_GetAllPlanets01",""
0x0038B5EB,"MB_Hunt01Local00","Clear the <Alias=TargetLocation> on <Alias=TargetPlanetLocation>"
0x0038B5EF,"MB_Hunt01Local01","Clear the <Alias=TargetLocation> on <Alias=TargetPlanetLocation>"
0x0038B5F3,"MB_Hunt01Local02","Clear the <Alias=TargetLocation> on <Alias=TargetPlanetLocation>"
0x0038BAAC,"RQ_Settlement_Convince_01","Return to the Fold"
0x0038EE94,"FC_Neon_CT_CityLife_Encounter06","Neon CityLife: Ryujin R&D Floor"
0x00390A30,"FC_Neon_ALN_CitytLife_Encounter05","Neon CityLife: Mining League"
0x00390A31,"FC_Neon_ALN_CitytLife_Encounter06","Neon CityLife: Emporium"
0x00390D2F,"UC_NA_CL_FarmScene",""
0x0039469D,"SQ_TrafficManagerMedium","Ship Traffic Manager"
0x0039469E,"SQ_TrafficManagerLight","Ship Traffic Manager"
0x003946A5,"SQ_TrafficManagerMedium00","Ship Traffic Manager"
0x003946A6,"SQ_TrafficManagerMedium01","Ship Traffic Manager"
0x003946A7,"SQ_TrafficManagerLight00","Ship Traffic Manager"
0x003946A8,"SQ_TrafficManagerLight01","Ship Traffic Manager"
0x00396040,"UC_NA_CL_DistributionScene",""
0x0039634B,"FC_Neon_CT_CityLife_Encounter08","Neon CityLife: Trade Tower: Kore Kinetics"
0x00398208,"RL003_Quest",""
0x00398CC3,"FC_Neon_CT_CityLife_Encounter10","Neon CityLife: Trade Tower: Astral Lounge"
0x003999D7,"RedMile_HandlerQuest",""
0x003BD854,"MB_Passenger01Far02","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>"
0x003BD855,"MB_PassengerDestinationFinderFar02",""
0x003BF88A,"RIR06_YukoFollowUp","[Misc Pointer to Yuko]"
0x003C23E6,"ECSConstantRoamingHandler00","ECS Constant Post Quest SE"
0x003C8F9A,"DebugMoveToPlanet",""
0x003D1153,"OE_Civilians00",""
0x003D1154,"OE_Civilians01",""
0x003D1155,"OE_Civilians02",""
0x003D2EBB,"SQ_PreventRecalc","Quest with alias to hold refs you don't want to recalc"
0x003E56E3,"OE_KMK_HostileHumans_Ship","Hostile Humans - Ship Landing"
