FormID, EditorID, Model, ChanceNone, Flags, FlagText, Count, MaxCount, UseGlobal, LVLL, Override Name
0x0000B266,"LL_Spacesuit_MS04_Mantis_FullSet_HighestQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0000B28A,"LLI_Starborn_Sniper","",0.000000,4,"UseAll ",2,0,0,0,""
0x0000B5E4,"LL_Outfit_NH_Citizen_Any","",0.000000,4,"UseAll ",2,0,0,0,""
0x0000B5E5,"LL_Clothes_NH_Civilian_Any","",0.000000,3,"AllLevels EachItem ",6,0,0,0,""
0x0000B61A,"LL_Clothes_NH_Citizen_Hat","",75.000000,0,"",3,0,0,0,""
0x0000B6E0,"LL_Outfit_NH_Tourist_Any","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0000B7BD,"LL_Loot_Legendary_Human_GeneralContainers_Large_Common_ChanceNone","",50.000000,4,"UseAll ",3,1,1539401,0,""
0x0000B7BF,"LLC_Loot_Resource_Common_Legendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0000B7C0,"LL_Loot_Legendary_Human_GeneralContainers_Large_Rare_ChanceNone","",25.000000,4,"UseAll ",3,1,1607259,0,""
0x0000B7C1,"LLC_Loot_Resource_Rare_Legendary","",0.000000,4,"UseAll ",3,3,0,0,""
0x0000C5E6,"LL_Weapon_Melee_Charger","",0.000000,3,"AllLevels EachItem ",7,0,0,0,""
0x0000CAB0,"LL_Weapon_Reward_LC160","Weapons\Razorback\Razorback.nif",0.000000,2,"EachItem ",1,0,0,0,"The Mutineer"
0x0000CC1D,"LL_Spacesuit_Mark1_FullSet_HighestQuality","",0.000000,4,"UseAll ",3,0,0,0,""
0x0000CD46,"LL_Food_Military_UC","",0.000000,2,"EachItem ",32,0,0,0,""
0x0000D3DD,"LL_Loot_Misc","",0.000000,2,"EachItem ",9,0,0,0,""
0x0000D582,"LL_Loot_MFG_Small","",0.000000,0,"",3,0,0,0,""
0x0000D583,"LL_Loot_MFG_Medium","",0.000000,0,"",3,0,0,0,""
0x0000D584,"LL_Loot_MFG_Large","",0.000000,0,"",3,0,0,0,""
0x0000E2FD,"MQ207C_LL_Clothes_Scientist_Clothes","",0.000000,3,"AllLevels EachItem ",16,0,0,0,""
0x0000E840,"LL_Weapon_Ranged_Any","",0.000000,3,"AllLevels EachItem ",6,0,0,0,""
0x0000E841,"LLW_Ammo_Beowulf","",0.000000,4,"UseAll ",1,0,0,0,""
0x0000E842,"LLW_Ammo_Equinox","",0.000000,0,"",1,0,0,0,""
0x0000E843,"LLW_Ammo_Eon","",0.000000,0,"",1,0,0,0,""
0x0000E844,"LLW_Ammo_Grendel","",0.000000,4,"UseAll ",2,0,0,0,""
0x0000E845,"LLW_Ammo_Lawgiver","",0.000000,0,"",1,0,0,0,""
0x0000E846,"LLW_Ammo_Rattler","",0.000000,0,"",1,0,0,0,""
0x0000E8E8,"LLW_Ammo_Regulator","",0.000000,0,"",1,0,0,0,""
0x0000E8E9,"LLW_Ammo_Tombstone","",0.000000,0,"",1,0,0,0,""
0x0000E8EA,"zzzLLW_Ammo_GrenadeLauncherDELETE","",0.000000,0,"",4,0,0,0,""
0x0000E8ED,"OLD_LLW_Ammo_Mag","",0.000000,0,"",1,0,0,0,""
0x00010E47,"MQ101LaserCutter","",0.000000,4,"UseAll ",1,0,0,0,""
0x000110B0,"LIRocksRoughMedium01","",0.000000,0,"",1,0,0,0,""
0x000127B9,"LL_Loot_Display_Weapon_Rifle_Or_Shotgun_Any","",0.000000,2,"EachItem ",3,0,0,0,""
0x00013909,"LL_Loot_Misc_ChanceNone","",75.000000,2,"EachItem ",1,0,13454,0,""
0x000148A5,"LL_Weapon_Beowulf_Simple","",0.000000,35,"AllLevels EachItem U32 ",1,0,0,0,""
0x000148C7,"LL_Weapon_BigBang_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000148E2,"LL_Weapon_Breach_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000148F2,"LL_Clothes_Business_Any_NoRyujin","",0.000000,2,"EachItem ",4,0,0,0,""
0x00014924,"LL_Weapon_Bridger_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014925,"LL_Weapon_Coachman_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014926,"LL_Clothes_Neuroamp_Any_LowLevel","",0.000000,2,"EachItem ",3,0,0,0,""
0x00014927,"LL_Weapon_HardTarget_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001492B,"LL_Weapon_Kodama_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001492E,"LL_Weapon_Kraken_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014931,"LL_Weapon_Lawgiver_Simple","",0.000000,35,"AllLevels EachItem U32 ",1,0,0,0,""
0x0001497C,"LL_Weapon_Maelstrom_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001497E,"LL_Weapon_MagPulse_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001497F,"LL_Weapon_MagShear_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014980,"LL_Weapon_MagShot_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014982,"LL_Weapon_MagSniper_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014984,"LL_Weapon_Microgun_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014987,"LL_Weapon_Novablast_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014989,"LL_Weapon_Novalight_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001498C,"LL_Weapon_Orion_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001498D,"LL_Weapon_Pacifier_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001498E,"LL_Weapon_PumpShotgun_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014994,"LL_Weapon_Rattler_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014995,"LL_Weapon_Regulator_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00014996,"LL_Weapon_RussianAssaultRifle_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000149D5,"LL_Weapon_RussianHuntingRifle_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00015292,"LL_Weapon_Cutter","",0.000000,4,"UseAll ",1,0,0,0,""
0x00016271,"LL_Weapon_Equinox_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00016272,"LL_Weapon_Razorback_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00016274,"LL_Weapon_Tombstone_Simple","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000164DD,"LL_Armor_Reward_MQ101_NGPlus","",0.000000,4,"UseAll ",3,0,0,0,""
0x0001956C,"LL_Spacesuit_CrimsonFleet_Helmet","",0.000000,3,"AllLevels EachItem ",4,0,0,0,""
0x0001A471,"LL_Spacesuit_Miner_Deimos_CY_NoHelmet_NoBackpack","",0.000000,4,"UseAll ",1,0,0,0,""
0x0001E31B,"LLS_Resource_Org_Part_Adhesive_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0001EB04,"LLI_TheFirst_AssaultDefaultRole","",0.000000,4,"UseAll ",2,0,0,0,""
0x0001F842,"LLD_Ship_Combat_A","",0.000000,4,"UseAll ",1,0,0,0,""
0x00021CE9,"LL_CF05_Spacesuit_SY920_UCPilot_Backpack_Quality_01","",0.000000,0,"",1,0,0,0,""
0x00022462,"LL_Loot_Display_Weapon_Ranged_Kore","",0.000000,3,"AllLevels EachItem ",8,0,0,0,""
0x00022968,"Loot_LPI_Spacesuit_UC_Xeno_HighestQuality_Legendary_UC08_Reward","SetDressing\SpaceSuitContainer_Green.nif",0.000000,27,"AllLevels EachItem U8 U16 ",1,0,0,1,""
0x000246C5,"Loot_LPI_Weapon_Ranged_Shotgun_Low","Weapons\BigBang\bigbang.nif",0.000000,27,"AllLevels EachItem U8 U16 ",1,0,0,0,""
0x000246CC,"LL_Weapon_Grenade_General","",0.000000,3,"AllLevels EachItem ",3,0,0,0,""
0x000246CD,"Loot_LPI_Grenade_General","Weapons\FragGrenade\GrenadeFrag.nif",0.000000,24,"U8 U16 ",1,0,0,0,""
0x00024A5D,"LL_Loot_Resource_NotStacked_Org_Parts_PlantOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A5E,"LL_Loot_Resource_NotStacked_Org_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A5F,"LL_Loot_Resource_NotStacked_Org_Common_Parts_PlantOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A60,"LL_Loot_Resource_NotStacked_Org_Exotic_Parts_PlantOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A61,"LL_Loot_Resource_NotStacked_Org_Rare_Parts_PlantOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A62,"LL_Loot_Resource_NotStacked_Org_Uncommon_Parts_PlantOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A63,"LL_Loot_Resource_NotStacked_Org_Common_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A64,"LL_Loot_Resource_NotStacked_Org_Exotic_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A65,"LL_Loot_Resource_NotStacked_Org_Rare_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A66,"LL_Loot_Resource_NotStacked_Org_Uncommon_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024A67,"LLS_Resource_Org_Common_Fiber_Parts_CreatureOnly","",0.000000,1,"AllLevels ",4,0,0,0,""
0x00024A68,"LLS_Resource_Org_Common_MetabolicAgent_Parts_CreatureOnly","",0.000000,1,"AllLevels ",6,0,0,0,""
0x00024CF6,"LL_Clothes_Ryujin_LabWorker_Any","",0.000000,2,"EachItem ",4,0,0,0,""
0x00024E28,"LL_Weapon_MagShot","",0.000000,35,"AllLevels EachItem U32 ",2,0,0,0,""
0x00024E29,"LL_Weapon_MagShot_Upgraded","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00024E2A,"LL_Weapon_MagShot_Auto","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002557F,"LL_Loot_Legendary_Creature_25","",75.000000,2,"EachItem ",1,0,0,0,""
0x00025580,"LL_Resource_Org_Unique_QuarkDegenerateTissue","",0.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025582,"LL_Loot_Resource_Fiber_200YearOldIsolated","",0.000000,0,"",5,0,0,0,""
0x00025583,"LL_Loot_Resource_Sealant_200YearOldIsolated","",0.000000,0,"",4,0,0,0,""
0x00025584,"LL_Loot_Resource_Stacked_Both_Common_Large_200YearOldIsolated","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00025585,"LL_Loot_Resource_Stacked_Both_Uncommon_Small_200YearOldIsolated","",0.000000,1,"AllLevels ",2,0,0,0,""
0x00025586,"LL_Loot_Resource_Stacked_Org_Common_200YearOldIsolated","",0.000000,0,"",2,0,0,0,""
0x00025858,"LLS_Resource_Org_Part_Adhesive_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002585A,"LLS_Resource_Org_Part_Adhesive_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002585B,"LLS_Resource_Org_Part_Adhesive_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002585D,"LLS_Resource_Org_Part_Adhesive_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002585E,"LLS_Resource_Org_Part_Adhesive_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002585F,"LLS_Resource_Org_Part_Adhesive_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025860,"LLS_Resource_Org_Part_Adhesive_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025861,"LLS_Resource_Org_Part_Adhesive_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025866,"LLS_Resource_Org_Part_Adhesive_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025877,"LLS_Resource_Org_Part_Adhesive_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025879,"LLS_Resource_Org_Part_Adhesive_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587A,"LLS_Resource_Org_Part_AminoAcids_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587B,"LLS_Resource_Org_Part_AminoAcids_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587C,"LLS_Resource_Org_Part_AminoAcids_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587D,"LLS_Resource_Org_Part_AminoAcids_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587E,"LLS_Resource_Org_Part_AminoAcids_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002587F,"LLS_Resource_Org_Part_AminoAcids_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025880,"LLS_Resource_Org_Part_AminoAcids_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025882,"LLS_Resource_Org_Part_AminoAcids_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025883,"LLS_Resource_Org_Part_AminoAcids_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025884,"LLS_Resource_Org_Part_AminoAcids_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025885,"LLS_Resource_Org_Part_AminoAcids_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025886,"LLS_Resource_Org_Part_AminoAcids_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025887,"LLS_Resource_Org_Part_Analgesic_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025888,"LLS_Resource_Org_Part_Analgesic_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025894,"LLS_Resource_Org_Part_Analgesic_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025895,"LLS_Resource_Org_Part_Analgesic_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025896,"LLS_Resource_Org_Part_Analgesic_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025897,"LLS_Resource_Org_Part_Analgesic_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025898,"LLS_Resource_Org_Part_Analgesic_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025899,"LLS_Resource_Org_Part_Analgesic_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002589A,"LLS_Resource_Org_Part_Analgesic_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002589B,"LLS_Resource_Org_Part_Analgesic_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002589C,"LLS_Resource_Org_Part_Analgesic_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002589E,"LLS_Resource_Org_Part_Analgesic_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002589F,"LLS_Resource_Org_Part_Antimicrobial_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258A0,"LLS_Resource_Org_Part_Antimicrobial_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258A1,"LLS_Resource_Org_Part_Antimicrobial_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258A2,"LLS_Resource_Org_Part_Antimicrobial_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258A3,"LLS_Resource_Org_Part_Antimicrobial_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258A4,"LLS_Resource_Org_Part_Antimicrobial_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B0,"LLS_Resource_Org_Part_Antimicrobial_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B1,"LLS_Resource_Org_Part_Antimicrobial_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B2,"LLS_Resource_Org_Part_Antimicrobial_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B3,"LLS_Resource_Org_Part_Antimicrobial_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B4,"LLS_Resource_Org_Part_Antimicrobial_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B5,"LLS_Resource_Org_Part_Antimicrobial_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B6,"LLS_Resource_Org_Part_Aromatic_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B7,"LLS_Resource_Org_Part_Aromatic_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258B8,"LLS_Resource_Org_Part_Aromatic_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BA,"LLS_Resource_Org_Part_Aromatic_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BB,"LLS_Resource_Org_Part_Aromatic_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BC,"LLS_Resource_Org_Part_Aromatic_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BD,"LLS_Resource_Org_Part_Aromatic_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BE,"LLS_Resource_Org_Part_Aromatic_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258BF,"LLS_Resource_Org_Part_Aromatic_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258C0,"LLS_Resource_Org_Part_Aromatic_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258CC,"LLS_Resource_Org_Part_Aromatic_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258CD,"LLS_Resource_Org_Part_Biosuppressant_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258CF,"LLS_Resource_Org_Part_Biosuppressant_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D0,"LLS_Resource_Org_Part_Biosuppressant_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D1,"LLS_Resource_Org_Part_Biosuppressant_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D2,"LLS_Resource_Org_Part_Biosuppressant_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D3,"LLS_Resource_Org_Part_Biosuppressant_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D4,"LLS_Resource_Org_Part_Biosuppressant_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D5,"LLS_Resource_Org_Part_Biosuppressant_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D6,"LLS_Resource_Org_Part_Biosuppressant_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D7,"LLS_Resource_Org_Part_Biosuppressant_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D8,"LLS_Resource_Org_Part_Biosuppressant_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258D9,"LLS_Resource_Org_Part_Biosuppressant_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DA,"LLS_Resource_Org_Part_Cosmetic_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DB,"LLS_Resource_Org_Part_Cosmetic_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DC,"LLS_Resource_Org_Part_Cosmetic_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DD,"LLS_Resource_Org_Part_Cosmetic_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DE,"LLS_Resource_Org_Part_Cosmetic_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258DF,"LLS_Resource_Org_Part_Cosmetic_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E0,"LLS_Resource_Org_Part_Cosmetic_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E1,"LLS_Resource_Org_Part_Cosmetic_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E2,"LLS_Resource_Org_Part_Cosmetic_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E3,"LLS_Resource_Org_Part_Cosmetic_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E4,"LLS_Resource_Org_Part_Cosmetic_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E5,"LLS_Resource_Org_Part_Cosmetic_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258E9,"LLS_Resource_Org_Part_Fiber_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258ED,"LLS_Resource_Org_Part_Fiber_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258F1,"LLS_Resource_Org_Part_Fiber_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258F5,"LLS_Resource_Org_Part_Fiber_Leaf_75","",25.000000,1,"AllLevels ",1,0,0,0,""
0x000258F9,"LLS_Resource_Org_Part_Fiber_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000258FD,"LLS_Resource_Org_Part_Fiber_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025901,"LLS_Resource_Org_Part_Fiber_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025906,"LLS_Resource_Org_Part_Hallucinogen_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002590A,"LLS_Resource_Org_Part_Hallucinogen_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002590E,"LLS_Resource_Org_Part_Hallucinogen_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025912,"LLS_Resource_Org_Part_Hallucinogen_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025922,"LLS_Resource_Org_Part_Hallucinogen_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025923,"LLS_Resource_Org_Part_Hallucinogen_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025924,"LLS_Resource_Org_Part_Hallucinogen_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025925,"LLS_Resource_Org_Part_Hallucinogen_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025926,"LLS_Resource_Org_Part_Hallucinogen_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025927,"LLS_Resource_Org_Part_Hallucinogen_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025928,"LLS_Resource_Org_Part_Hallucinogen_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025929,"LLS_Resource_Org_Part_Hallucinogen_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002592A,"LLS_Resource_Org_Part_Hypercatalyst_Bone_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002592C,"LLS_Resource_Org_Part_Hypercatalyst_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002592D,"LLS_Resource_Org_Part_Hypercatalyst_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002592E,"LLS_Resource_Org_Part_Hypercatalyst_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002592F,"LLS_Resource_Org_Part_Hypercatalyst_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025931,"LLS_Resource_Org_Part_Hypercatalyst_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025932,"LLS_Resource_Org_Part_Hypercatalyst_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002593C,"LLS_Resource_Org_Part_Hypercatalyst_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002594E,"LLS_Resource_Org_Part_Hypercatalyst_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025955,"LLS_Resource_Org_Part_Hypercatalyst_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025956,"LLS_Resource_Org_Part_Hypercatalyst_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025957,"LLS_Resource_Org_Part_Hypercatalyst_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025958,"LLS_Resource_Org_Part_Lubricant_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025959,"LLS_Resource_Org_Part_Lubricant_Fluids_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002595A,"LLS_Resource_Org_Part_Lubricant_Gland_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025966,"LLS_Resource_Org_Part_Lubricant_Hide_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025967,"LLS_Resource_Org_Part_Lubricant_Leaf_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025969,"LLS_Resource_Org_Part_Lubricant_Root_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002596A,"LLS_Resource_Org_Part_Lubricant_Sap_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002596B,"LLS_Resource_Org_Part_Lubricant_Seed_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002596E,"LLS_Resource_Org_Part_Lubricant_Stalk_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x0002596F,"LLS_Resource_Org_Part_Lubricant_Tissue_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025970,"LLS_Resource_Org_Part_Membrane_Carapace_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x00025972,"LLS_Resource_Org_Part_Membrane_Flower_75","",25.000000,3,"AllLevels EachItem ",1,0,0,0,""
0x000267C4,"Loot_LPI_Contraband_BlackMarketAntiquities","SetDressing\Contraband\CB_BlackMarketAntiquities_NoCol.nif",0.000000,24,"U8 U16 ",1,0,0,0,""
