FormID, EditorID, Full, Summary
0x0007E2B5,"SE_Player_FAB06","Myeong's Farewell (MS01)",""
0x0007E715,"OE_KT_FalseContact","False Contact","Scenario: Simple vendor scene. May have a ship nearby, if desired.\n"
0x0007E9E7,"SE_Player_FAB05","Friendly Grandma",""
0x0007F5CB,"DialogueCFTheKey_RandomConvo16_LastNova","",""
0x0007F5CC,"DialogueFCNeonConvo_FrankieShuichi02","",""
0x0007F5CD,"DialogueFCNeonConvo_FrankieShuichi01","",""
0x0007FBCE,"FC_Neon_CT_CityLife_Encounter07","Neon CityLife: Ryujin Executive Floor",""
0x000800BB,"City_NA_FAB_Quest20","Commercial: Loan Pitch at GalBank",""
0x0008091F,"City_NA_FAB_Quest16","Commercial: New Infinity Employee",""
0x000812F2,"DialogueCydoniaConvo_Community_Book01","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is leading a weekly service for some members of the Cydonia religious community. There is some randomness built into this conversation so that it doesn't get too repetetive."
0x000812F3,"DialogueCydoniaConvo_Community_Support01","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is leading a weekly service for some members of the Cydonia religious community. There is some randomness built into this conversation so that it doesn't get too repetetive."
0x00082AAD,"SE_Player_FAB04","Mrs. Whitmore Class Fieldtrip",""
0x00082C9A,"OE_KT_Execution","Execution","Scenario: 1 Prisoner, 2 Captors. There is a 50/50 chance of the fiction being either bounty hunters or homesteaders. The homestead option has random dialogue that can provide 4 different reasons for the prisoner being held captive.\n"
0x00082D5A,"FFNeonZ06","Unjustified",""
0x00083246,"OE_KT_FriendlyLanding_Vendors","Friendly Landing - Vendors","Scenario: Simple vendor scene. May have a ship nearby, if desired.\n"
0x000849D8,"OE_AustinF_PredatorsAttackNPCs","","Sets up a group around the main center marker, allows all creature aliases. This is a very general Template and can be refined further."
0x00084DAC,"SE_ZW10","Vanguard Hunting Varuun",""
0x00084DAD,"SE_Player_Attack11","UC SysDef vs Crimson Fleet",""
0x000850F3,"SE_Player_AC02","Student Pilot",""
0x000850F4,"SE_Player_AC01","Lost In Space",""
0x000854E8,"MQ_TempleQuest_01","Power from Beyond",""
0x0008553C,"SE_FAB03","Boarding Aftermath",""
0x00085FAF,"OE_KT_FriendlyLanding_Aid","Friendly Landing - Aid","Ship lands and NPCs exit asking for aid. The ship landing part is currently not working, so ship starts landed and NPCs spawn on a Marker"
0x0008612C,"AudioLogsQuest_LVC","",""
0x00086467,"OE_BryanB_AcelesPoachers","Aceles Poachers","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
0x0008708E,"SQ_OutpostAttack01Humans01","Outpost attack",""
0x00088A03,"SE_FAB02","Training Ship",""
0x00088B26,"FFNewAtlantis06_SpeechChallengeQuest","Sgt Yumi Speech Challenges",""
0x00089076,"FFNeonZ05","Relief Run",""
0x00089819,"SE_Player_ZW09","Hailing Encounter - Extended Warranty",""
0x00089858,"SE_Player_FAB01","LIST Colonist Repair",""
0x00089F4E,"FFNewAtlantis06","Two Tales, Two Cities",""
0x0008A8CA,"RQ_Settlement_PlaceObject_01","Vapor Analysis",""
0x0008AEDE,"OE_KMK_NPCsVsCreatures01","Hunters vs. Herd Predators","Sets up a group around the main center marker, allows all creature aliases. This is a very general Template and can be refined further."
0x0008AF1A,"BE_CF03_Shuttle","CF03 Escape Shuttle",""
0x0008C09E,"BE_Generic_Starborn","[BE - Generic]",""
0x0008D848,"RQ_Parent","",""
0x0008DF6F,"OE_MP_MysteriousTragedy","Mysterious Tragedy","Mysterious Tragedy is a Template Theme where there are corpses but no survivors, and there may or may not be a ship. There is a note or a terminal and there may also be creature corpses and objects, but no active hostiles."
0x0008E2D9,"FFNewAtlantis05","Search and Seizure",""
0x0008E9BD,"BE_FAB03","[BE - Template]",""
0x000906ED,"COM_Companion_Andreja_Convo_NewAtlantis01","Andreja NPC Chat",""
0x0009084E,"RQ_OE_Scan_02","Planetary Survey",""
0x00090C78,"CF05_Guard_SpeechChallenge01","Guard Speech Challenges",""
0x00090CEE,"MB_Passenger08OEWorkerTarget","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x0009113C,"OE_BryanB_AcelesPatrol","Aceles Poachers","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
0x00091143,"SQ_CCT_Enviro_Gassy00","",""
0x00091147,"SQ_CCT_Enviro_Gassy01","",""
0x00091148,"SQ_CCT_Enviro_Signal00","",""
0x00091149,"SQ_CCT_Enviro_Signal01","",""
0x000913BF,"SQ_ShipTechniciansTakeoff","",""
0x00091609,"FFNewAtlantis04_SpeechChallengeQuest","Stratos Speech Challenges",""
0x00091CF5,"FFNewAtlantis04","A Break at Dawn",""
0x00092CAE,"SQ_CCT_Enviro_Gassy","",""
0x000937B6,"SQ_CCT_Enviro_Signal","",""
0x000937FD,"SE_Player_Bountyships_Freestar","Space Encounter Template",""
0x00095DB3,"FC_AC_RandConv_Stoneroot03","",""
0x00095DB4,"FC_AC_RandConv_Stoneroot02","",""
0x00096797,"DialogueCFTheKey_RandomConvo42_EstelleRokov01","",""
0x00096798,"DialogueCFTheKey_RandomConvo40_HuanAdler02","",""
0x00096799,"DialogueCFTheKey_RandomConvo41_EstelleRokov01","",""
0x0009679A,"DialogueCFTheKey_RandomConvo39_HuanAdler01","",""
0x0009679B,"DialogueCFTheKey_RandomConvo38_RokovAdler02","",""
0x000968E2,"OE_MP_CrashedShip_NoSurvivors","","Intended to be used with a crashed ship overlay."
0x0009749C,"OE_BryanB_RivalOperatives","Rival Operatives","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
0x000980E8,"City_NA_Botany03_MiscPointer","[Misc Objective Pointer]",""
0x000981F8,"DialogueCydoniaConvo_Community_UniversumService01","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is leading a weekly service for some members of the Cydonia religious community. There is some randomness built into this conversation so that it doesn't get too repetetive."
0x00098B4E,"BE_Objective","[BE - Objective Quest]",""
0x0009917F,"MB_GetAllPlanets","",""
0x0009A6DC,"SQ_ShipTechniciansLanding","",""
0x0009B1FC,"FFNeonZ01_SpeechChallengeQuest","Stratos Speech Challenges",""
0x0009B72E,"DialogueCydonia_Detonation","",""
0x0009BD47,"City_NewAtlantis_Z_TheKindnessOfStrangers","The Kindness of Strangers",""
0x0009C424,"CF04_GalbankArchivesAmbush","CF04GalbankArchivesAmbush",""
0x0009CBC7,"LC102Combat","LC102Combat",""
0x0009D22C,"SE_Player_Attack10","Freestar vs Varuun",""
0x0009DCF5,"FFNeonZ02_SpeechChallengeQuest","Saburo Speech Challenges",""
0x0009F49D,"DialogueCFTheKey_CF08_Convo05","",""
0x000A3100,"City_NA_Botany02_MiscPointer","[Misc Objective Pointer]",""
0x000A316E,"FFNeonZ02","Hard Luck",""
0x000A3E00,"LC102LifeSupportSequence","LC102LifeSupportSequence",""
0x000A3E9A,"SE_CK01","Derelict Ship Template",""
0x000A47B7,"TraitStarterHome_Pointer","Dream Home",""
0x000A47B8,"TraitStarterHome","Dream Home",""
0x000A47F2,"FFNewAtlantis03","New Atlantis Intro",""
0x000A4BB8,"City_NA_Botany01_MiscPointer","[Misc Objective Pointer]",""
0x000A737E,"FFNeonZ03_SpeechChallengeQuest","Warlord Speech Challenges",""
0x000A935F,"FFNeonZ03","Bare Metal",""
0x000A9360,"DialogueFCNeonConvo_RenickStyx05","",""
0x000A9361,"DialogueFCNeonConvo_RenickStyx03","",""
0x000A9362,"DialogueFCNeonConvo_RenickStyx02","",""
0x000A9363,"DialogueFCNeonConvo_RenickStyx01","",""
0x000A9364,"DialogueFCNeonConvo_RenickStyx04","",""
0x000B0C9E,"SE_JM02","Derelict Ship Template",""
0x000B11CB,"SG02_AlbanFarmDialogue","Alban's Farm - Dialogue",""
0x000B2148,"City_NewAtlantis_Z_AnInvitation","An Invitation",""
0x000B2283,"DialogueCFTheKey_RandomIdles_LastNova02","",""
0x000B2A73,"FFNeonZ01","Superfan",""
0x000B2A74,"FFNeonZ04","All for One",""
0x000B2A75,"FFNeonZ04_SpeechChallengeQuest","Dietrich Speech Challenges",""
0x000B336A,"SQ_ShipDebris","Place ship debris when ship is destroyed in orbit",""
0x000B336B,"SQ_ShipDebris00","Place ship debris when ship is destroyed in orbit",""
0x000B336C,"SQ_ShipDebris01","Place ship debris when ship is destroyed in orbit",""
0x000B336D,"SQ_ShipDebris02","Place ship debris when ship is destroyed in orbit",""
0x000B336E,"SQ_ShipDebris03","Place ship debris when ship is destroyed in orbit",""
0x000B336F,"SQ_ShipDebris04","Place ship debris when ship is destroyed in orbit",""
0x000B3658,"ZZZCKrietzTestQuest","",""
0x000B6617,"BE_FAB12","Chunks To Go BE",""
0x000B8633,"COM_Quest_Andreja_Commitment","Commitment: Andreja",""
0x000BC8C0,"CF05_Guard_SpeechChallenge02","Guard Speech Challenges",""
0x000BC8FA,"UC05_Realty_Misc","Misc pointer to Aphelon Realty Office",""
0x000BD77E,"Crucible01","Secret Lives",""
0x000C06D2,"UC_NA_RandomConvEvieMartinez01","",""
0x000C13D5,"AudioLogsQuest_PS","",""
0x000C3686,"CF_Key_Home_CaptainsQuarters_Misc","Misc pointer to player quarters in the Key",""
0x000C3687,"FC_AC_Home_MidtownHouse_Misc","Misc pointer to player house in Akila City midtown",""
0x000C3688,"FC_AC_Home_CoreManor_Misc","Misc pointer to player manor in Akila City core",""
0x000C3689,"UC_NA_Home_Penthouse_Misc","Misc pointer to player penthouse in New Atlantis",""
0x000C3834,"SE_Player_Bountyships_UC","Space Encounter Template",""
0x000C41A3,"RI_RadiantPointerQuest","[Pointer quest for Ryujin Radiants]",""
0x000C41A4,"RI08_PostQuest","[Misc Pointer for Mission Board]",""
0x000C4889,"UC_NA_RandomConvMuriaLandry03","",""
0x000C488A,"UC_NA_RandomConvNileshMuria","",""
0x000C488B,"UC_NA_RandomConvMuriaLandry01","",""
0x000C48B0,"UC_NA_RandomConvZoraNilesh01","",""
0x000C4E09,"UC_NA_RandomConvAveryNilesh01","",""
0x000C55B0,"City_NewAtlantis_Z_GemJealousy","Gem Jealousy",""
0x000C59BA,"UC_NA_RandomConvJohannBaptiste01","",""
0x000C68A9,"City_NewAtlantis_Z_OliveBranch","Olive Branch",""
0x000C74DA,"LC123InteriorQuest","LC123 Interior Quest",""
0x000C8251,"UC_NA_RandomConvGuillaumeDeGarmo","",""
0x000C90E6,"DialogueCydoniaConvo_Community05","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is asking his colleague Joy, a representative of the Enlightened, a human-centric atheist spiritual organization, to go for drinks after work. They have a history of getting into heated, yet friendly debates when drinks are involved."
0x000C90E7,"DialogueCydoniaConvo_Community04","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is asking his colleague Joy, a representative of the Enlightened, a human-centric atheist spiritual organization, to go for drinks after work. They have a history of getting into heated, yet friendly debates when drinks are involved."
0x000C9986,"SQ_SurveySlate","",""
0x000C9990,"SQ_SurveySlate01","",""
0x000C9991,"SQ_SurveySlate02","",""
0x000CE82F,"SQ_StationTrafficManager","",""
0x000CFAA8,"UC_NA_RandomConvMarkieffRoyce","",""
0x000CFAA9,"UC_NA_RandomConvMarkieffSolomon","",""
0x000D063C,"City_NewAtlantis_Z_BeautifulSecrets","Beautiful Secrets",""
0x000D249B,"City_NewAtlantis_Z_TerrorBrew","Terror Brew",""
0x000D29DC,"DialogueCrowdConvo005","Crowd Actor Conversations",""
0x000D2AC3,"DialogueCydoniaConvo_Community03","","Samund, an ex-con who's been working the mines for many years is coming to Joy for some spiritual guidance, but he's not very religious, so when Horus, a representativ eof the Sanctum Universum butts in to help, he politely declines and decides to leave, instead."
0x000D2CC3,"FFCydoniaZ04Posters","",""
0x000D34D7,"City_ER_Peace_Misc","Misc quest to Sloan for post ER_Peace",""
0x000D37B6,"UC_NA_Home_Well_Misc","Misc pointer to player apartment in the Well",""
0x000D40ED,"SQ_CCT_Enviro_Raking00","",""
0x000D40EE,"SQ_CCT_Enviro_Raking01","",""
0x000D40EF,"SQ_CCT_Enviro_Warbler00","",""
0x000D40F0,"SQ_CCT_Enviro_Warbler01","",""
0x000D40F1,"SQ_CCT_Enviro_WeatherWatcher00","",""
0x000D40F2,"SQ_CCT_Enviro_WeatherWatcher01","",""
0x000D5430,"City_NewAtlantis_Z_PartingGift","A Parting Gift",""
0x000D5B2C,"FC02_BE_Quest","[BE - Empty]",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","A couple of homesteaders think this place is perfect, if only the wildlife would leave them alone. They don't want to leave. If the player helps them kill the predators nearby then they'll give the player a reward. Once the player talks to the homesteaders, more predators spawn and approach the outpost."
0x000D6927,"FFCydoniaZ05","My North Star",""
0x000D6E16,"UC_NA_RandomConvZawadiChunks","",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot",""
0x000D8787,"SQ_CCT_Enviro_Raking","",""
0x000DA28E,"UC_NA_RandomConvAltaHenrik","",""
0x000DA28F,"UC_NA_RandomConvAltaJake","",""
0x000DA2C4,"SQ_CCT_Enviro_Warbler","",""
0x000DA2C5,"SQ_CCT_Enviro_WeatherWatcher","",""
0x000DA2C6,"SQ_CCT_Enviro_CallAndResponse","",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need",""
0x000DB8C6,"CUT_DialogueGenericHouseVaruunRandomConvo06","",""
0x000DB8C7,"CUT_DialogueGenericHouseVaruunRandomConvo05","",""
0x000DB8C8,"CUT_DialogueGenericHouseVaruunRandomConvo03","",""
0x000DB8C9,"CUT_DialogueGenericHouseVaruunRandomConvo02","",""
0x000DB8CA,"CUT_DialogueGenericHouseVaruunRandomConvo01","",""
0x000DB8CB,"CUT_DialogueGenericHouseVaruunRandomConvo04","",""
0x000DBC3F,"UC_NA_RandomConvAndyBrodie","",""
0x000DBC40,"UC_NA_RandomConvKayBrodie","",""
0x000DBC41,"UC_NA_RandomConvTheresaBrodie","",""
0x000DBD9C,"FFCydoniaR03Misc","Misc Pointer",""
0x000DF311,"COM_Companion_SamCoe_Convo_NewAtlantis01","Sam Coe NPC Chat",""
0x000DF312,"COM_Companion_SamCoe_Convo_AkilaCity05","Sam Coe NPC Chat",""
0x000DF313,"COM_Companion_SamCoe_Convo_AkilaCity04","Sam Coe NPC Chat",""
0x000DF314,"COM_Companion_SamCoe_Convo_AkilaCity03","Sam Coe NPC Chat",""
0x000DF315,"COM_Companion_SamCoe_Convo_AkilaCity02","Sam Coe NPC Chat",""
0x000DF316,"COM_Companion_SamCoe_Convo_AkilaCity01","Sam Coe NPC Chat",""
0x000DF317,"COM_Companion_SamCoe_Convo_Barrett02","Sam Coe / Barrett Conversation 02",""
0x000DF319,"COM_Companion_SamCoe_Convo_SarahMorgan03","Sam Coe / Sarah Morgan Conversation 03",""
0x000DF31A,"COM_Companion_SamCoe_Convo_Andreja01","Sam Coe / Andreja Conversation 01",""
0x000DF31B,"COM_Companion_SamCoe_Convo_Andreja02","Sam Coe / Andreja Conversation 02",""
0x000DF31C,"COM_Companion_SamCoe_Convo_SarahMorgan01","Sam Coe / Sarah Morgan Conversation 01",""
0x000DF31D,"COM_Companion_SamCoe_Convo_SarahMorgan02","Sam Coe / Sarah Morgan Conversation 02",""
0x000DF31E,"COM_Companion_SamCoe_Convo_Barrett01","Sam Coe / Barrett Conversation 01",""
0x000DF31F,"COM_Companion_SamCoe_Convo_NewAtlantis02","Sam Coe NPC Chat",""
0x000DF320,"COM_Companion_SamCoe_Convo_Neon01","Sam Coe NPC Chat",""
0x000DF321,"COM_Companion_SamCoe_Convo_Neon02","Sam Coe NPC Chat",""
0x000DF45A,"COM_Companion_SamCoe_Convo_EleosRetreat","Sam Coe NPC Chat",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe",""
0x000E2802,"City_CY_Runaway01_Misc","Misc Pointer",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
0x000E66EC,"SQ_CCT_Enviro_Basking02","",""
0x000E66ED,"SQ_CCT_Enviro_Basking03","",""
0x000E66EE,"SQ_CCT_Enviro_Basking04","",""
0x000E66EF,"SQ_CCT_Enviro_Basking05","",""
0x000E66F0,"SQ_CCT_Enviro_Basking06","",""
0x000E66F1,"SQ_CCT_Enviro_Basking07","",""
0x000E66F2,"SQ_CCT_Enviro_Basking08","",""
0x000E69ED,"DialogueFCClinic_Convo006","",""
0x000E757E,"DialogueCFTheKey_CF08_Convo03","",""
0x000E758E,"DialogueCFTheKey_CF08_Convo01","",""
0x000E758F,"CF08_Fleet_Misc","",""
0x000E7594,"DialogueCFTheKey_CF08_Convo02","",""
0x000E7597,"DialogueCFTheKey_CF08_Convo04","",""
0x000E759D,"DialogueCFTheKey_CF08_Convo06","",""
0x000E75D4,"MB_Passenger01Far00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x000E75D5,"MB_Passenger01Far01","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x000E75D6,"MB_Passenger02Local00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","This OE Spawns Bounty Hunters who attacked the player. Requires Wanted trait."
0x000E87A8,"MB_Cargo01Far01","Deliver <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x000E87A9,"MB_Cargo01Far00","Deliver <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x000E87AA,"MB_BountySpace01Far00","Destroy the <Alias=PrimaryRef> at <Alias=TargetSystemLocation>",""
0x000E9E2A,"SE_Player_KT_Trait_Wanted_BountyHigh","Bounty Hunters vs Defenders",""
0x000EA112,"SE_Player_KT_Trait_Wanted","Space Encounter Wanted",""
0x000EA113,"TraitWanted","",""
0x000EC267,"City_NA_FAB_Quest14","Residential: Chunks Line Frustration",""
0x000EC514,"UC_NA_CL_RealtyOfficeScene","",""
0x000ECF33,"DialogueUCTheLodge_Convo21_BarrettVasco","",""
0x000ECF34,"DialogueUCTheLodge_Convo22_BarrettVasco","",""
0x000ED862,"Trait_UH_SpeechChallengeQuest","Unwanted Hero Speech Challenges",""
0x000EE9FD,"CF_Unique","Crimson Fleet Unique Dialogue",""
0x000EFFCF,"TraitUnwantedHero","Hero Worshipped",""
0x000F003D,"BE_Derelict_NoLifeSupport","[BE - No Life Support]",""
0x000F003E,"BE_Derelict_ZeroG","[BE - ZeroG]",""
0x000F1989,"BE_KT07","[BE - KT07]",""
0x000F1E18,"TraitKidStuff_RC_04","Kid Stuff RC: Exercise",""
0x000F1E19,"TraitKidStuff_RC_03","Kid Stuff RC: Solution or Sympathy",""
0x000F1E1A,"TraitKidStuff_RC_05","Kid Stuff RC: Principles",""
0x000F1E1B,"TraitKidStuff_RC_06","Kid Stuff RC: Showtime",""
0x000F24FA,"City_AkilaLife04","Beer Run",""
0x000F26BE,"FFNewAtlantis03_FaunaRelease","",""
0x000F2E6B,"SE_Derelict_IDCardQuest","Derelict [ID Card]",""
0x000F31DC,"OE_AustinF_HeatLeechRobot","Heat Leech Robot",""
0x000F35BC,"SE_Derelict_BlackBoxQuest","Derelict [Black Box]",""
0x000F3D39,"OE_MP_HuntedHomesteaders","Hunted Homesteaders",""
0x000F437A,"City_CY_RedTape02_Blackmail","Misc Pointer",""
0x000F4A16,"CF05_Vogel_SpeechChallenge01","Dr. Vogel Speech Challenges",""
0x000F7DCC,"OE_KMK_HostileHumans_Dropship","Hostile Humans","Sets up a group around the main center marker, allows all creature aliases. This is a very general Template and can be refined further."
0x000F8A94,"FC_Neon_CT_CityLife_Encounter05","Neon CityLife: Ryujin Operations Floor",""
0x000F8A95,"FC_Neon_CT_CityLife_Encounter04","Neon CityLife: Ryujin Subsidiaries Floor",""
0x000F8A96,"FC_Neon_CT_CityLife_Encounter03","Neon CityLife: Sieghart's Outfitters",""
0x000FA8D3,"OE_AustinF_HeatLeech","Heat Leech Nests","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
0x000FB6BD,"SE_KT08","Derelict Ship Template",""
0x000FB71F,"DialogueCydonia_Detonation_Helper","","This is a helper quest to govern the Cydonia Fracking Announcements, including scripting to play it when the player first enters Cydonia, and a timer to replay it at randomized intervals. \nThis also includes scripting to help play the Generic Announcements for Cydonia."
0x000FB750,"BE_Generic_SpecificTargets","[BE - Generic]",""
0x000FC2F8,"OE_ShaunD_Terrormorph_01","",""
0x000FC83A,"UC03_DeepMinesSupportQuest","",""
0x000FC908,"OE_AustinF_DyingWish","Dying Wish","!!----------------PLEASE WAIT TO DUPLICATE OR MODIFY-----------------!!"
