FormID, EditorID, Full, Data
0x00022DEE,"PackInShipPISMODHabTaiyoScience2L1W1HBtmBStorageCell","","1"
0x000242A2,"LC164Int01","CM Station RC-1 Mine","131077"
0x0002436A,"PackInTRPExplodingCanisterFire02PrefabStorageCell","","1"
0x000270BA,"PackInSciIntHallSmCapScktACR01SCStorageCell","","1"
0x0002775E,"PackInIndCeilingGirderCraneHook01Chain01StorageCell","","1"
0x00027B46,"PackInSciIntAddOnStripeWallCorInGreen01StorageCell","","1"
0x00028ECE,"PackInPIRocksVolcanicWornLarge03StorageCell","","1"
0x0002E392,"PackInAquariumPIA02StorageCell","","1"
0x0003107E,"PackInTrashPaperFlatWithTextFVert01StorageCell","","1"
0x00048FB2,"PackInEasterEggRW25UnusedFibonacci01StorageCell","","1"
0x00055FE6,"PackInSpaceDistortionCloudPackin02StorageCell","","1"
0x000577BA,"PackInPITreesFringeLichenBrambleLarge03StorageCell","","1"
0x00059CD6,"PackInPITreesFringeLupinSmall01StorageCell","","1"
0x0005AE6A,"PackInShipPISMODDockerHopeHope11ForeStorageCell","","1"
0x0005D1F6,"PackInTRPPipeSleeveSpraySmCorrosivePrefabStorageCell","","1"
0x00061972,"PackInREPackInObjectDoNotUseStorageCell","","1"
0x0006B5B2,"PackInShipPISMODHabTaiyoCargo3L2W1HBtmAStorageCell","","1"
0x0006D42A,"PackInNeonWallElectricalGreebsAdd0n06AStorageCell","","1"
0x00070CCE,"PackInPIToxicGasMineEclipticStorageCell","","1"
0x00075832,"PackInPICabinetKitFloor10aStorageCell","","1"
0x00089BA2,"PackInTrashPaperFlatWithGraphAHoriz01StorageCell","","1"
0x0008CBAE,"PackInPIAKFarmArm01StorageCell","","1"
0x0008E062,"PackInPIAKPylonTrackSupportColumnStorageCell","","1"
0x00094782,"PackInShipPISMODHabHopeBrig2L2W1HAStorageCell","","1"
0x00096DCA,"PackInPIGreeblesWallMantisLair03StorageCell","","1"
0x000A7ED6,"PackInTissues01Scaled265CleanStorageCell","","1"
0x000B5FD6,"PackInNABuilding09PIStorageCell","","1"
0x000C27D6,"PackInCatIndWalkSm2WayA01aStorageCell","","1"
0x000C9022,"PackInHopeTownShipPI03StorageCell","","1"
0x000EF75E,"PackInCardboardBox01Open01FullNotepads01StorageCell","","1"
0x000FBB76,"PackInLC107ConsoleKitTallHalf01PIStorageCell","","1"
0x0010CE12,"PackInPIKitchenShelvingStorage01StorageCell","","1"
0x001177FE,"PackInSCOLNeonPipeswiresEdgeACornerUScol01StorageCell","","1"
0x00126AF6,"PackInPIPipeStackA01StorageCell","","1"
0x00133EAE,"PackInOfficeWhiteBoardParadiseHotel01StorageCell","","1"
0x0013EA8E,"PackInShipPISMODHabTaiyoBerthingAll2L2W1HMidAIntStorageCell","","1"
0x001499F2,"PackInFPIExoticsMineralPoolEggsLarge03StorageCell","","1"
0x0014AD16,"PackInShipPILMODHabNovaHexStorageCell","","1"
0x00153632,"PackInShipPILMODHabTaiyoHullPortBtmStorageCell","","1"
0x0015983E,"PackInENVHazardPKWetVentSteamExtremeHeatStorageCell","","1"
0x0016855A,"PackInShipPISMODGravReladyneRD1000BetaStorageCell","","1"
0x0016FD46,"PackInPIPCMGravitationalAnomalySm01StorageCell","","1"
0x0017AD72,"PackInShipPISMODCargoSextant10THaulerForeStorageCell","","1"
0x0017D6DA,"PackInFPIRocksSharp02PCMStorageCell","","1"
0x0019FE06,"PackInPIRocksSharpTalusSmall01StorageCell","","1"
0x001A08F6,"PackInPIRocksRoughTalusLarge05StorageCell","","1"
0x001A5A9A,"PackInRobotPodMediumBracedShipStorageCell","","1"
0x001A613E,"PackInLGTMineLightArray01StorageCell","","1"
0x001B6B42,"PackInPIRocksStromatolitesMedium04StorageCell","","1"
0x001B7FF6,"PackInTrashPaperFlatWithTextBHoriz07StorageCell","","1"
0x001CC492,"PackInPISlabsVolcanicWornLarge09StorageCell","","1"
0x001D1A82,"PackInFPIRocksColumnLarge05StorageCell","","1"
0x001D1AE6,"PackInPIExoticsCoralTubeLarge01StorageCell","","1"
0x001D1B4A,"PackInPIExoticsSwampPodXLarge03StorageCell","","1"
0x001D7AFE,"PackInPIExoticsShellsMedium05StorageCell","","1"
0x001D7B62,"PackInPITreesPineEasternSnowyLarge01StorageCell","","1"
0x001DB78A,"PackInPITreesJuniperMedium05StorageCell","","1"
0x001DB7EE,"PackInPITreesOliveCrescentShrubBrambleLarge05StorageCell","","1"
0x001EE3EE,"PackInPIShrubsFringecupMedium04StorageCell","","1"
0x001F8736,"PackInShipPIEMODEMLightSpark750StorageCell","","1"
0x001FD682,"PackInNATransitMainStationAdDisplay04WarningPIStorageCell","","1"
0x00202632,"PackInShipPIEMODMissileLightAtlatl270AStorageCell","","1"
0x0020838E,"PackInStnPIStarPipeCornerDoubleA03StorageCell","","1"
0x0020A90E,"PackInOfficeFilingFolder01Stack05Alt01PI05StorageCell","","1"
0x0020CDC6,"scRI03SaturnQT","","2305"
0x00214742,"PackInPITreesWeepingCherrySmall02StorageCell","","1"
0x0021616E,"sc022PolvoOrbit","","5"
0x00216362,"PackInPITreesWeepingBeechMedium04StorageCell","","1"
0x00216F1A,"PackInPITreesBrambleSmall03StorageCell","","1"
0x0021A822,"PackInPIRockAsteroidRoughXLarge03StorageCell","","1"
0x0021B376,"PackInDefaultBlankComputerBarSittingPackinStorageCell","","1"
0x00222A36,"TridentLuxeryShipCreatedExterior","","1"
0x00223FB2,"PackInShipPISMODStructTaiyoSideCapBPortStorageCell","","1"
0x0022B79E,"PackInFPIPCMManMadeFluidStorageXLargeC01StorageCell","","1"
0x0022EACA,"PackInPIPCMRocksLayeredLairXLarge02PredatorStorageCell","","1"
0x002329AE,"PackInShipPISMODStructHopeMarkerAStorageCell","","1"
0x00237E72,"PackInShipPISMODHabStroud2L2W1HAStorageCell","","1"
0x0023A582,"PackInPIKreetClutterMisc24StorageCell","","1"
0x00254586,"PackInFPIRocksVolcanicWornLarge01StorageCell","","1"
0x0028E0F6,"PackInPITreesSequoiaTreesSpruceMedium05StorageCell","","1"
0x00290932,"PackInPITreesPineAleppoTreesDwarfCedarMedium02StorageCell","","1"
0x00298A1A,"PackInPIRocksVolcanicRoughLarge05StorageCell","","1"
0x002AE112,"PackInPITreesSpruceXLarge04StorageCell","","1"
0x002B3F36,"PackInStnPIStarPipe3Way2LA01StorageCell","","1"
0x002C894A,"PackInPITreesPineWispSmall02StorageCell","","1"
0x002FCD3A,"PackInGPPIPCMManMadeFluidStorageMediumA03StorageCell","","1"
0x002FF706,"PackInBiomeMarkerRockSmallStorageCell","","257"
0x0031795A,"PackInSCOLNAShrubsSCOL04StorageCell","","1"
0x00326676,"PackInLootDisplayWeaponRack02PackinRareStorageCell","","1"
0x0036BC9E,"PackInPIClutterventilation01StorageCell","","1"
0x0039A4C2,"PackInOutpostPictureFrameAVertAdvert02StorageCell","","1"
0x003BC28E,"PackInBulletinBoardWithPapersA02StorageCell","","1"
0x00000BE0,"PackInTEMPSlaytonClutterFoodDrink04StorageCell","","257"
0x00005B2C,"PackInSCOLShpGenIntHallSm3Way01SCStorageCell","","1"
0x00005B90,"PackInSCComputerSingleA01StorageCell","","1"
0x00007D8C,"PackInSydoniacavetestStorageCell","","1"
0x00007DF0,"PackInOutpostOPKOpmExtPodSmFrontCorInR01StorageCell","","1"
0x00007E54,"PackInRL007CliffSC01StorageCell","","1"
0x00007EB8,"PackInSCGBKCeilingPipesSize04Tube04StorageCell","","1"
0x00009C68,"PackInCrateMerchGen01Bundle30StorageCell","","1"
0x0000B0B8,"PackInClutterPlWhiteBoardStanding01StorageCell","","257"
0x00010DB0,"PackInStsGenIntRmSmWallMidPlugCL01SCStorageCell","","1"
0x00010E78,"PackInCabinetKitNotebookCase01StorageCell","","1"
0x00010EDC,"PackInMackitScolMedGreebbox06StorageCell","","1"
0x00010F40,"PackInSCCabinetKitWallMed04StorageCell","","1"
0x00011008,"PackInSCBathroomStalls01StorageCell","","1"
0x0001106C,"PackInSCLDDumpster01StorageCell","","1"
0x000111FC,"PackInSciHullRmSmWallACorInA01RSCStorageCell","","1"
0x00011260,"PackInSCGBKCeilingPipesSize02Tube07StorageCell","","1"
0x000112C4,"PackInSciHullRmSmWallAMidWin01LSCStorageCell","","1"
0x000152D4,"PackInShipPISMODShieldDogstar10SProtectorStbdStorageCell","","1"
0x000180EC,"RL083RogueShipyardExterior","","1"
0x0001BA58,"PackInTrashPaperFlatWithTextAHoriz00cStorageCell","","1"
0x0001EBF4,"PackInPIRocksLayeredLarge05StorageCell","","1"
0x00027B50,"PackInSciIntRmSmWallCorInScktADbl01sStorageCell","","1"
0x0002D2D0,"PackInSciIntHallSm1WayScktAC01SCStorageCell","","1"
0x0003767C,"PackInKitchenwareFoodBinWithLidOrangesStorageCell","","1"
0x00042324,"PackInNishinaGenMachine01StorageCell","","1"
0x00048FBC,"PackInKitchenwareFoodBinPeachPlum02StorageCell","","1"
0x0004B730,"PackInNAHangingIvy01StorageCell","","1"
0x0004B988,"PackInAntennaStructKitA03StorageCell","","1"
0x00050168,"PackInNALobbyWallAStr04x0401Greebles04StorageCell","","1"
0x00058C78,"PackInFPIPCMManMadeGenericMechanicalMediumA05StorageCell","","1"
0x000665A8,"PackInPITreesBanyanSmall02StorageCell","","1"
0x0006A7AC,"PackInShipPISMODLanderNovaREJ01STBDAFTExt01StorageCell","","1"
0x0006E690,"PackInTrashPaperFlatWithTextDVert13alt02StorageCell","","1"
0x00070378,"PackInPITreesAcaciaRocksSharpLarge03StorageCell","","1"
0x000708F0,"PackInPITreesAcaciaRocksSharpSmall04StorageCell","","1"
0x000755E4,"PackInSlaytonAerospaceCeilingPipesCorner01StorageCell","","1"
0x0007583C,"PackInPICabinetKitFloor05StorageCell","","1"
0x0007F0F8,"PackInPIExoticsWhortlePodsMedium02StorageCell","","1"
0x000832FC,"PackInAKTrashCan01Trashbag02StorageCell","","1"
0x0008CE10,"DR033TheWheelExterior","","1"
0x0009171C,"PackInShipPIEMODParticleHorizonDisrupter3320TurretPortStorageCell","","1"
0x00092D60,"PackInDR023SignResearchLeftStorageCell","","1"
0x000B5FE0,"PackInBuilding13PIStorageCell","","1"
0x000C27E0,"PackInCatIndDeckSmCorInToWalkL01aStorageCell","","1"
0x000C74D4,"PackInPIDestroyedShipChunkCivilianCargo01StorageCell","","1"
0x000EF768,"PackInIHStorageBinBOpen01Full02StorageCell","","1"
0x000F89E4,"PackInPIPCMManMadeSolarPanelsB03StorageCell","","1"
0x0010CE1C,"PackInPIOfficeDesk03StorageCell","","1"
0x00117808,"PackInSCOLMackitScolMachinery02StorageCell","","1"
0x0011B048,"PackInPIPipesGiantA02StorageCell","","1"
0x00128914,"PackInPIStorageTankSM03StorageCell","","1"
0x00129EF4,"PackInFPIRocksCairnLayeredLarge04StorageCell","","1"
0x0014E2A4,"PackInIndustrialMachineRig03StorageCell","","1"
0x00158F4C,"PackInShipPISMODStructHopeNoseSmallAftStorageCell","","1"
0x00159C30,"PackInPIExoticsTidalGrassMedium09StorageCell","","1"
0x0015DD08,"sCGravJumpTargetCell","","5"
0x0015F5A4,"PackInFPIExoticsTidalGrassMedium01StorageCell","","1"
0x00164360,"PackInNeonWallElectricalGreebs06GenerdyneStorageCell","","1"
0x001655BC,"scLC082VigilanceCF06","","5"
0x0016C060,"PackInOutpostPICargoLink01LandingPadBKPStorageCell","","1"
0x001717E0,"PackInShipPISMODHabTaiyoControl2L1W1HMidAIntStorageCell","","1"
0x0017AD18,"PackInShipPISMODCargoProtectorateCaravelV103PortStorageCell","","1"
0x0019FE10,"PackInPIRocksSharpTalusSmall03StorageCell","","1"
0x001A0900,"PackInFPIRocksSharpMedium08StorageCell","","1"
0x001A60E4,"PackInLGTLampDesk04StorageCell","","1"
0x001A6148,"PackInLGTNeonAtenna02StorageCell","","1"
0x001A8858,"PackInFPIIceBouldersXLarge05StorageCell","","1"
0x001B6B4C,"PackInPIRocksStromatolitesSmall04StorageCell","","1"
0x001B7BB4,"PackInConsoleKitTallFullB01PINoAnimStorageCell","","1"
0x001BA6AC,"PackInPITreesPoisonRootLarge04StorageCell","","1"
0x001BFA44,"PackInStnPIStarTrussBridge1WayA01IntStorageCell","","1"
0x001D1A8C,"PackInPIRocksColumnLarge07StorageCell","","1"
0x001D1AF0,"PackInPIExoticsCoralTubeSmall01StorageCell","","1"
0x001D7B08,"PackInPIExoticsCorallineFoldedMedium05StorageCell","","1"
0x001D7B6C,"PackInPITreesPineEasternSnowySmall01StorageCell","","1"
0x001DB794,"PackInPITreesPalmettoRocksVolcanicWornLarge05StorageCell","","1"
0x001DB7F8,"PackInPITreesOliveCrescentShrubBrambleSmall05StorageCell","","1"
0x001DC414,"scSG02Satellite","Communication Satelllite","2305"
0x001EE3F8,"PackInPIShrubsJuniperSmall04StorageCell","","1"
0x001FCCC8,"scOutpostOrbital","","2305"
0x001FD498,"PackInNATransitMainStationAdDisplay02WarningPIStorageCell","","1"
0x0020263C,"PackInShipPIEMODEMBallisticEMP500StorageCell","","1"
0x00207394,"PackInPITreesPineAleppoLarge05StorageCell","","1"
0x00208398,"PackInStnPIStarPipeElevateA04StorageCell","","1"
0x0020AA44,"PackInBulletinBoardWallPaper01A16StorageCell","","1"
0x0020B278,"PackInFPICaveEntranceRoughMedium01StorageCell","","1"
0x002131D0,"PackInShipPISMODHabTaiyoArmory2L1W1HBtmAIntStorageCell","","1"
0x00213234,"LC118TheBeagleShipNEWCreatedExterior","","1"
0x002152A0,"PackInPITreesSycamoreMedium03StorageCell","","1"
0x00216D30,"sc014VoliiAlphaOrbit","","5"
0x00216F24,"PackInPIShrubsBrambleMedium02StorageCell","","1"
0x0021A4A8,"PackInPIRocksPockedSmall01StorageCell","","1"
0x00220F4C,"scOborumIIIOrbit","","49153"
0x00223FBC,"PackInShipPISMODHabTaiyo3L2W1HTopBStorageCell","","1"
0x00227FCC,"PackInShipPISMODHabHopeSpineAIntStorageCell","","1"
0x0022B7A8,"PackInGPPIPCMManMadeFluidStorageMediumB02StorageCell","","1"
0x0022B99C,"PackInGPPIPCMManMadeCommunicationsA01StorageCell","","1"
0x002329B8,"PackInShipPISMODStructHopeCapAftAStorageCell","","1"
0x002344AC,"CityNeonTradeTowerCeltCorp","Trade Tower: CeltCorp","37"
0x002358FC,"PackInHopeTownShipPI02StorageCell","","1"
0x0023A58C,"PackInPIKreetClutterMisc34StorageCell","","1"
0x00243038,"PackInTrashPaperFlatWithTextDVert13StorageCell","","1"
0x00254590,"PackInFPIRocksVeinyMedium14StorageCell","","1"
0x0025C678,"CityNewAtlantisStoreUCDistribution","UC Distribution","37"
0x0025F170,"PackInShipPISMODHabHopeComputerCore2L2W1HAStorageCell","","1"
0x00269580,"DR014Garage","Subsurface Garage","131077"
0x00269EE0,"PackInPITreesAspenTreesSpruceSmall03StorageCell","","1"
0x0026FA48,"PackInLC034FloorMatsA02StorageCell","","1"
0x0028D868,"CityNewAtlantisMASTB1VanguardCourse","Vanguard Exam Center","5"
0x0029223C,"PackInShipPILMODStructDeimosCowlAStorageCell","","1"
0x00298A24,"PackInPIRocksVolcanicRoughSlabLarge04StorageCell","","1"
0x002AE180,"PackInxxxShipPILMODHabDeimos1L1W1HStbdTopAIntStorageCell","","1"
0x002B3F40,"PackInStnPIStarPipeCornerDownA01StorageCell","","1"
0x002B59D0,"PackInPIShrubsEucalyptusRocksVolcanicRoughLarge01StorageCell","","1"
0x002B726C,"PackInFPIRocksVeinyMedium16StorageCell","","1"
0x002BF4E4,"CityNeonEuphorika","Euphorika","37"
0x002C8058,"PackInPITreesOakMedium03StorageCell","","1"
0x002E2D40,"PackInConferenceTablePI05StorageCell","","1"
0x002FB124,"PackInShipPISMODCargoProtectorateGalleonS203PortTopStorageCell","","1"
0x002FCE0C,"PackInGPPIPCMManMadeIndustrialLargeA01StorageCell","","1"
0x003002C8,"PackInAKGBKPipe3xCor01StorageCell","","1"
0x0031F218,"PackInPIAKSignAdvertisement01StorageCell","","1"
0x0032454C,"PackInClutterPIShpGenBuiltInShelfStbd09StorageCell","","257"
0x0033B224,"PackInPIAKPlantContainer03StorageCell","","1"
0x00342948,"PackInPIClutterFoodProcessing01StorageCell","","1"
0x003809DC,"PackInShipPISMODHabDeimosCargo2L3W1HAStorageCell","","1"
0x0038FC0C,"PackInSnowDriftLargeWall02SnowDecals01StorageCell","","1"
0x0039A4CC,"PackInOutpostPictureFrameBHorizLargeVintage01StorageCell","","1"
0x003E4F54,"PackInPIShrubTrumpetFrondSmall01StorageCell","","1"
0x003EAF6C,"PackInAntennaFancyA01StorageCell","","1"
0x00000802,"PackInPIAKLightFixtureHooded02StorageCell","","1"
0x00000BEA,"PackInTEMPSlaytonClutterBulletinBoard02StorageCell","","257"
0x00001356,"PackInHopeTownShipConstruction01PackinStorageCell","","1"
0x00001C52,"PackInEasterEggRW13UnusedKidDrawILoveCatzStorageCell","","1"
0x00005B36,"PackInConcIntSegSmWallMidTop01Dmg01StorageCell","","1"
0x00007D96,"PackInClutterPIElectricalGenerator02NeonStorageCell","","1"
0x00007DFA,"PackInOutpostOPKOpmExtPodSmMid01StorageCell","","1"
0x00007EC2,"PackInSciIntRmSmWallMidDoorB01Jammed01SCStorageCell","","1"
0x0000EC22,"PackInShipPISMODHabTaiyoCompanionway1L1W1HTopDIntStorageCell","","1"
0x00010DBA,"PackInNAMastIntMuralSignageBattleofNiiraStorageCell","","1"
0x00010EE6,"PackInSciIntHallSmCapScktCR01SCStorageCell","","1"
0x00010FAE,"PackInShelvesPalletRacksWire1x2StorageCell","","1"
0x00011012,"PackInSCSpareparts01StorageCell","","1"
0x00011076,"PackInOpiIntPodSmHexWall01StorageCell","","1"
0x0001113E,"PackInSCLDGenModDisplayCase02dStorageCell","","1"
0x00011206,"PackInSCVentTrimPipesTwoWalledEndcapL01StorageCell","","1"
0x0001126A,"PackInSciExtRmSmWallMidPlugC00L02SCStorageCell","","1"
0x000112CE,"PackInSciHullRmSmMidTop01SCStorageCell","","1"
0x0001BB8E,"PackInClutterPIElectricalGenerator03NeonStorageCell","","1"
0x0001E74E,"PackInMacKitIndutrialTankLarge01StorageCell","","1"
0x0001EBFE,"PackInPIRocksLayeredMedium02StorageCell","","1"
0x00027B5A,"PackInSciIntRmSmWallCorOut02sStorageCell","","1"
0x0002C786,"seck01CargoAGeneric02CreatedInterior","","32769"
0x0002D2DA,"PackInComIntRmSmWallHallL08StorageCell","","1"
0x0003535E,"PackInPIPCMManMadeAbandondedIndustrialLarge01StorageCell","","1"
0x0003787A,"PackInPITestGenMedium01StorageCell","","1"
0x0004EACA,"PackInShipPISMODHabTaiyoBrig2L2W1HTopAIntStorageCell","","1"
0x0005B77A,"PackInShipPISMODHabBlackBonny3IntStorageCell","","1"
0x000656DA,"PackInShipPISMODHabTaiyoControl2L1W1HBtmBIntStorageCell","","1"
0x00070382,"PackInPITreesAcaciaRocksSharpSmall01StorageCell","","1"
0x00070CE2,"PackInPISleepGasMineSyndicateStorageCell","","1"
0x00089DAA,"PackInPIExoticsSelenicereusSmall05StorageCell","","1"
0x000907EA,"PackInShipPISMODHabHope1L1W1HAIntStorageCell","","1"
0x00094282,"PackInBulletinBoardWithPapersA01StorageCell","","1"
0x0009A682,"PackInPIAKSignDeimosCourtStorageCell","","1"
0x0009BD2A,"DebugRange","Debug Cell","257"
0x0009CC02,"PackInNeonExtAContainerASmFullA02PIStorageCell","","257"
0x000B5FEA,"PackInBuilding02PIStorageCell","","1"
0x000B811E,"PackInShipPISMODHabNovaCargo3L2W1HStorageCell","","1"
0x000C0BCA,"PackInOpmExtAddOnSmFenceMid01cPIStorageCell","","257"
0x000C152A,"PackInSciIntAddOnPanelPlain03dStorageCell","","1"
0x000C27EA,"PackInCatIndDeckSmSideToEdgeR01bStorageCell","","1"
0x000C2D62,"PackInHopeTownCranePI01StorageCell","","1"
0x000C70F6,"SB015","Temple","196609"
0x000C7D12,"PackInSciIntSegSmWallMidTop01bStorageCell","","1"
0x000D40C6,"PackInShipPISMODHabNova1L1W1HIntStorageCell","","1"
0x000E9822,"PackInLC071VentMackit01StorageCell","","1"
0x0010C5F2,"PackInIndustrialmachineNeonFishcraneStorageCell","","1"
0x0010CE26,"PackInPIShelfMedMod0501StorageCell","","1"
0x00117812,"PackInSCOLOpiExtFuelTanKSCOL02StorageCell","","1"
0x00124076,"PackInPIExoticsFungusBubbleGlowSmall04StorageCell","","1"
0x00128E96,"scHoldingCell","The Unity - Space Holding Cell","2305"
0x001304F2,"PackInStnPIStarPlugTopWindowA01StorageCell","","1"
0x00139CE6,"PackInENVHazardPKVentGasExtremeHeatStatic03StorageCell","","1"
0x0014CE5E,"PackInTRPPipeSprayLgCorrosivePrefabStorageCell","","1"
0x00156972,"PackInCabinetKitOutpostPIMed01StorageCell","","1"
0x00163D2A,"PackInPIManmadeSmallClutter33StorageCell","","1"
0x0016711E,"PackInConsoleKitShortFullC02PINoAnimStorageCell","","1"
0x0016FD5A,"PackInPIPCMDiseasedBiosphereMed02StorageCell","","1"
0x0017AD22,"PackInShipPISMODCockpitNovaMagellanC1StorageCell","","1"
0x0017CF1E,"PackInTrashBag01BundleLarge01StorageCell","","1"
0x001928D2,"PackInPCMPackinENVBiomeMarkerFloraCloudVolcanic01StorageCell","","1"
0x0019FBC2,"PackInPIRocksVeinyTalusLarge03StorageCell","","1"
0x001A0072,"PackInPIRocksSharpTalusSmall04StorageCell","","1"
0x001A090A,"PackInPIRocksSharpTalusMedium03StorageCell","","1"
0x001A320E,"PackInFPIRocksLayeredSmall02StorageCell","","1"
0x001A60EE,"PackInLGTLightUtilityA01StorageCell","","1"
0x001A6152,"PackInLGTConcIntAddonLight01StorageCell","","1"
0x001A8862,"PackInPIIceBouldersXLarge08StorageCell","","1"
0x001ABC56,"PackInShipPISMODHabTaiyoBrig2L2W1HMidAStorageCell","","1"
0x001B6B56,"PackInPIRocksMeteoriteLarge09StorageCell","","1"
0x001B7196,"PackInConsoleKitTallFullC02PINoAnimStorageCell","","1"
0x001BA6B6,"PackInPITreesWhorledPineSmall03StorageCell","","1"
0x001D1A96,"PackInPIRocksColumnMedium02StorageCell","","1"
0x001D1AFA,"PackInPIExoticsSpongeVaseMedium01StorageCell","","1"
0x001D4D5E,"PackInPIScienceGlassVialTray01Full01StorageCell","","1"
0x001D7B12,"PackInPIExoticsSeleniteRosesSmall03StorageCell","","1"
0x001D7B76,"PackInPITreesSpruceSnowyMedium01StorageCell","","1"
0x001DB79E,"PackInPIShrubsLichenSnowMedium01StorageCell","","1"
0x001DB802,"PackInPITreesCypressSpiralMedium05StorageCell","","1"
0x001EC526,"PackInFPIExoticsCorallineWispSmall04StorageCell","","1"
0x001EE402,"PackInPIShrubsLichenSmall04StorageCell","","1"
0x001EE84E,"PackInPIShrubsSagebrushCliffroseLarge04StorageCell","","1"
0x001F3EA2,"scMS0403","","2305"
0x00202646,"PackInShipPIEMODEMShinigamiTatsu500EMStorageCell","","1"
0x00202CEA,"PackInPITreesYuccaRocksLayeredSmall05StorageCell","","1"
0x0020739E,"PackInPITreesPineBurntSmall05StorageCell","","1"
0x002083A2,"PackInStnPIStarHabSideCap1LB02StorageCell","","1"
0x0020AA4E,"PackInBulletinBoardWallPaper01A06StorageCell","","1"
0x0021210E,"PackInPILD1SmBinsAndBoxes01StorageCell","","1"
0x002152AA,"PackInPIShrubsLeafySmall01StorageCell","","1"
0x0021A4B2,"PackInPIRocksPockedMedium05StorageCell","","1"
0x00223D0A,"sCLC043","","5"
0x00223FC6,"PackInShipPISMODStructTaiyoCowlForeBtmAStorageCell","","1"
0x0022B7B2,"PackInFPIPCMManMadeCommunicationsC03StorageCell","","1"
0x002329C2,"PackInShipPISMODStructHopeRiserBStorageCell","","1"
0x00237E86,"PackInShipPISMODStructStroudCap02PortTop1LAStorageCell","","1"
0x0023A596,"PackInPITheKeyMisc10StorageCell","","1"
0x00251CFA,"PackInFPIPCMManMadeFluidStorageMediumB03StorageCell","","1"
0x00252B6E,"PackInFPIRocksVeinySmall01StorageCell","","1"
0x0025FC06,"PackInPITreesPalmettoXLarge10StorageCell","","1"
0x0026832E,"PackInPITreesPineEasternAlderMedium01StorageCell","","1"
0x00268EE6,"PackInPITreesSpruceSmall01StorageCell","","1"
0x00269EEA,"PackInPITreesAspenTreesSpruceXLarge02StorageCell","","1"
0x00273166,"PackInPITreesPineEasternAlderLarge03StorageCell","","1"
0x0027E962,"PackInShipPISMODStructNovaCowlLongPortAftStorageCell","","1"
0x00290176,"PackInPITreesSycamoreRocksSharpLarge03StorageCell","","1"
0x00292246,"PackInShipPILMODHabDeimos1L1W1HPortBtmBStorageCell","","1"
0x002986AA,"PackInPIPCMRocksVolcanicRoughPreyFeedXLarge01StorageCell","","1"
