OModFormID, OModEditorID, OModFull, Index, ValueType, FunctionType, PropertyName, Value1, Value2, Step
0x00025CE9,"bot_ModelS_Crimsonfleet_Turret_Light_Auto","",1,4,2,NINV,"AMMO:002B559B Ammo9x39mm",0,0.000000
0x00025CE9,"bot_ModelS_Crimsonfleet_Turret_Light_Auto","",2,4,2,NINV,"WEAP:002AC975 RobotModelS_Turret_FireAuto",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",1,4,0,NRCE,"RACE:00015B13 OctopedeARace",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",2,4,0,NSKN,"ARMO:0004A98A Skin_OctopedeA_HexoHermit_CataxiQueen",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",3,4,2,NINV,"WEAP:0022357D UnarmedOctopedeA_Base",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",4,4,2,NINV,"WEAP:002D01CF UnarmedOctopedeA_Tail",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",5,4,2,NKEY,"KYWD:00200B1F CCT_Instance_Name_Octopede",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",6,4,2,NKEY,"KYWD:0009EB6F CCT_Instance_Name_Octopede006",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",7,4,2,NKEY,"KYWD:003E5BFA ENV_AFFL_Creature_InjuryType_Tail_Sharp",0,0.000000
0x00025F65,"mod_CCT_Skin_OctopedeAHexohermit_CataxiQueen","Octopede A Hexohermit Cataxi Queen Special",8,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",1,4,0,NRCE,"RACE:00015B13 OctopedeARace",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",2,4,0,NSKN,"ARMO:0005569A Skin_OctopedeA_HexoHermit_CataxiRanged",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",3,4,2,NINV,"WEAP:0022357D UnarmedOctopedeA_Base",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",4,4,2,NINV,"WEAP:002D01CF UnarmedOctopedeA_Tail",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",5,4,2,NKEY,"KYWD:00200B1F CCT_Instance_Name_Octopede",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",6,4,2,NKEY,"KYWD:0009EB6F CCT_Instance_Name_Octopede006",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",7,4,2,NKEY,"KYWD:003E5BFA ENV_AFFL_Creature_InjuryType_Tail_Sharp",0,0.000000
0x00025F66,"mod_CCT_Skin_OctopedeAHexohermit_CataxiRanged","Octopede A Hexohermit Cataxi Ranged Special",8,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x00028A03,"mod_Grendel_Grip_Standard","Standard Grip",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x000297F8,"mod_CCT_Attack_Spitter_Fire","Spitter Fire",1,4,2,NPRK,"PERK:00169201 CCT_Scan_Attack_Spitter_Base_Perk",0,0.000000
0x000297F8,"mod_CCT_Attack_Spitter_Fire","Spitter Fire",2,4,2,NINV,"AMMO:000297F4 AmmoCreatureFire",0,0.000000
0x000297F8,"mod_CCT_Attack_Spitter_Fire","Spitter Fire",3,4,2,NINV,"WEAP:000297F6 CreatureRangedAttack_Mouth1_Fire",0,0.000000
0x000297F9,"mod_CCT_Attack_Spitter_Ice","Spitter Ice",1,4,2,NPRK,"PERK:00169201 CCT_Scan_Attack_Spitter_Base_Perk",0,0.000000
0x000297F9,"mod_CCT_Attack_Spitter_Ice","Spitter Ice",2,4,2,NINV,"AMMO:000297F5 AmmoCreatureIce",0,0.000000
0x000297F9,"mod_CCT_Attack_Spitter_Ice","Spitter Ice",3,4,2,NINV,"WEAP:000297F7 CreatureRangedAttack_Mouth1_Ice",0,0.000000
0x0002B402,"mod_Razorback_Grip_Standard","Standard Grip",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0002BD52,"mod_Grendel_Laser_ReconSight","Recon Laser Sight",1,4,0,WAOS,"AOPS:001F5DA3",0,0.000000
0x0002D773,"mod_XM2311_Barrel_Standard","Standard Barrel",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0002EE29,"mod_Stinger_Mag_Standard","Standard Magazine",1,1,1,GWEI,0.100000,0.000000,0.000000
0x0002EE29,"mod_Stinger_Mag_Standard","Standard Magazine",2,1,1,GVAL,0.025000,0.000000,0.000000
0x0002EE29,"mod_Stinger_Mag_Standard","Standard Magazine",3,4,2,WKEY,"KYWD:00163047 dn_HasMag_Small",0,0.000000
0x0002EE2A,"mod_Stinger_Scope_SightsIron","Standard Sights",1,1,1,GWEI,0.025000,0.000000,0.000000
0x0002EE2A,"mod_Stinger_Scope_SightsIron","Standard Sights",2,1,1,GVAL,0.025000,0.000000,0.000000
0x0002EE2A,"mod_Stinger_Scope_SightsIron","Standard Sights",3,4,2,WKEY,"KYWD:0016304F dn_HasScope_IronSights",0,0.000000
0x0002EE2B,"CUT_mod_Stinger_Cover","Cover",1,1,1,WDMG,-0.100000,0.000000,0.000000
0x0002EE2B,"CUT_mod_Stinger_Cover","Cover",2,1,1,GWEI,-0.500000,0.000000,0.000000
0x0002EE2B,"CUT_mod_Stinger_Cover","Cover",3,1,1,GVAL,0.100000,0.000000,0.000000
0x0002EE2B,"CUT_mod_Stinger_Cover","Cover",4,4,2,WKEY,"KYWD:0002ECBF remapNode_CPiston_P-Piston",0,0.000000
0x0002EE2E,"OLD_mod_Stinger_Receiver_Standard","Standard Receiver",1,1,1,GWEI,0.025000,0.000000,0.000000
0x0002EE2E,"OLD_mod_Stinger_Receiver_Standard","Standard Receiver",2,1,1,GVAL,0.025000,0.000000,0.000000
0x0002EE2E,"OLD_mod_Stinger_Receiver_Standard","Standard Receiver",3,4,2,WKEY,"00000000",0,0.000000
0x0002EE2F,"mod_Stinger_Battery_Standard","Standard Battery",1,1,1,GWEI,0.025000,0.000000,0.000000
0x0002EE2F,"mod_Stinger_Battery_Standard","Standard Battery",2,1,1,GVAL,0.025000,0.000000,0.000000
0x0002EE2F,"mod_Stinger_Battery_Standard","Standard Battery",3,4,2,WKEY,"00000000",0,0.000000
0x0003084A,"mod_Armor_Spacesuit_ENV_KidStuff","Airborne Resistance",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003084A,"mod_Armor_Spacesuit_ENV_KidStuff","Airborne Resistance",2,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",10.000000,0.000000
0x0003084A,"mod_Armor_Spacesuit_ENV_KidStuff","Airborne Resistance",3,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",20.000000,0.000000
0x0003084A,"mod_Armor_Spacesuit_ENV_KidStuff","Airborne Resistance",4,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",15.000000,0.000000
0x0003084A,"mod_Armor_Spacesuit_ENV_KidStuff","Airborne Resistance",5,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",35.000000,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",1,0,2,AVAL,1,0,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",2,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",3,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",5.000000,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",4,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",15.000000,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",5,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",10.000000,0.000000
0x0003084B,"mod_Armor_Helmet_ENV_KidStuff","Airborne Resistance",6,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",20.000000,0.000000
0x00031EAE,"CUT_mod_Shotty_Muzzle_Compensator","Choke",1,4,2,WKEY,"KYWD:00003774 remapNode_ProjectileNode_P-ProjectileNode",0,0.000000
0x00031EB0,"mod_AVM_Grendel_Grendel_Tactical","",1,4,2,WKEY,"KYWD:00031EAF AVM_Grendel_Grendel_Tactical",0,0.000000
0x00031EB0,"mod_AVM_Grendel_Grendel_Tactical","",2,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003AF7D,"mod_Armor_Spacesuit_Quality_05","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003AF7D,"mod_Armor_Spacesuit_Quality_05","",2,0,2,ARAT,64,0,0.000000
0x0003AF7D,"mod_Armor_Spacesuit_Quality_05","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003AF7D,"mod_Armor_Spacesuit_Quality_05","",4,6,2,ADMG,"DMGT:00023190",64.000000,0.000000
0x0003AF7D,"mod_Armor_Spacesuit_Quality_05","",5,6,2,ADMG,"DMGT:00060A81",64.000000,0.000000
0x0003AF7E,"mod_Armor_Spacesuit_DR_Offset_Reward","",1,0,2,ARAT,4,0,0.000000
0x0003AF7E,"mod_Armor_Spacesuit_DR_Offset_Reward","",2,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003AF7E,"mod_Armor_Spacesuit_DR_Offset_Reward","",3,6,2,ADMG,"DMGT:00023190",4.000000,0.000000
0x0003AF7E,"mod_Armor_Spacesuit_DR_Offset_Reward","",4,6,2,ADMG,"DMGT:00060A81",4.000000,0.000000
0x0003AF7F,"mod_Armor_Backpack_Quality_05","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003AF7F,"mod_Armor_Backpack_Quality_05","",2,0,2,ARAT,32,0,0.000000
0x0003AF7F,"mod_Armor_Backpack_Quality_05","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003AF7F,"mod_Armor_Backpack_Quality_05","",4,6,2,ADMG,"DMGT:00023190",32.000000,0.000000
0x0003AF7F,"mod_Armor_Backpack_Quality_05","",5,6,2,ADMG,"DMGT:00060A81",32.000000,0.000000
0x0003AF80,"mod_Armor_Helmet_Quality_05","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003AF80,"mod_Armor_Helmet_Quality_05","",2,0,2,ARAT,32,0,0.000000
0x0003AF80,"mod_Armor_Helmet_Quality_05","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003AF80,"mod_Armor_Helmet_Quality_05","",4,6,2,ADMG,"DMGT:00023190",32.000000,0.000000
0x0003AF80,"mod_Armor_Helmet_Quality_05","",5,6,2,ADMG,"DMGT:00060A81",32.000000,0.000000
0x0003AF81,"mod_Armor_Helmet_DR_Offset_Reward","",1,0,2,ARAT,2,0,0.000000
0x0003AF81,"mod_Armor_Helmet_DR_Offset_Reward","",2,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003AF81,"mod_Armor_Helmet_DR_Offset_Reward","",3,6,2,ADMG,"DMGT:00023190",2.000000,0.000000
0x0003AF81,"mod_Armor_Helmet_DR_Offset_Reward","",4,6,2,ADMG,"DMGT:00060A81",2.000000,0.000000
0x0003AF82,"mod_Armor_Backpack_DR_Offset_Reward","",1,0,2,ARAT,2,0,0.000000
0x0003AF82,"mod_Armor_Backpack_DR_Offset_Reward","",2,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003AF82,"mod_Armor_Backpack_DR_Offset_Reward","",3,6,2,ADMG,"DMGT:00023190",2.000000,0.000000
0x0003AF82,"mod_Armor_Backpack_DR_Offset_Reward","",4,6,2,ADMG,"DMGT:00060A81",2.000000,0.000000
0x0003B6C5,"mod_CCT_Legendary_Base_1_Human","Legendary Base Mod 1",1,4,2,NSPL,"SPEL:0008646A CCT_abLegendaryFortifyHealth_Rank1",0,0.000000
0x0003B6C5,"mod_CCT_Legendary_Base_1_Human","Legendary Base Mod 1",2,4,2,NKEY,"KYWD:000C1F54 ActorTypeLegendary",0,0.000000
0x0003B7D9,"mod_Sidestar_Muzzle_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003BC5E,"mod_Bridger_Grip_StandardStock","Standard Stock",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0003EFA8,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Charger","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFA8,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Charger","",2,0,2,ARAT,27,0,0.000000
0x0003EFA8,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Charger","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003EFA8,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Charger","",4,6,2,ADMG,"DMGT:00023190",27.000000,0.000000
0x0003EFA8,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Charger","",5,6,2,ADMG,"DMGT:00060A81",27.000000,0.000000
0x0003EFA9,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Officer","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFA9,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Officer","",2,0,2,ARAT,27,0,0.000000
0x0003EFA9,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Officer","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003EFA9,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Officer","",4,6,2,ADMG,"DMGT:00023190",27.000000,0.000000
0x0003EFA9,"mod_Armor_Helmet_Quality_05_CrimsonFleet_Officer","",5,6,2,ADMG,"DMGT:00060A81",27.000000,0.000000
0x0003EFAA,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Charger","Standard",1,1,1,AVAL,0.250000,0.000000,0.000000
0x0003EFAA,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Charger","Standard",2,0,2,ARAT,5,0,0.000000
0x0003EFAA,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Charger","Standard",3,4,2,AKEY,"KYWD:003A0B38 dn_Armor_HasQuality_2",0,0.000000
0x0003EFAA,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Charger","Standard",4,6,2,ADMG,"DMGT:00023190",5.000000,0.000000
0x0003EFAA,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Charger","Standard",5,6,2,ADMG,"DMGT:00060A81",5.000000,0.000000
0x0003EFAB,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Officer","Standard",1,1,1,AVAL,0.250000,0.000000,0.000000
0x0003EFAB,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Officer","Standard",2,0,2,ARAT,5,0,0.000000
0x0003EFAB,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Officer","Standard",3,4,2,AKEY,"KYWD:003A0B38 dn_Armor_HasQuality_2",0,0.000000
0x0003EFAB,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Officer","Standard",4,6,2,ADMG,"DMGT:00023190",5.000000,0.000000
0x0003EFAB,"mod_Armor_Spacesuit_Quality_02_CrimsonFleet_Officer","Standard",5,6,2,ADMG,"DMGT:00060A81",5.000000,0.000000
0x0003EFAC,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Charger","",1,1,1,AVAL,0.500000,0.000000,0.000000
0x0003EFAC,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Charger","",2,0,2,ARAT,21,0,0.000000
0x0003EFAC,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Charger","",3,4,2,AKEY,"KYWD:003A0B39 dn_Armor_HasQuality_3",0,0.000000
0x0003EFAC,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Charger","",4,6,2,ADMG,"DMGT:00023190",21.000000,0.000000
0x0003EFAC,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Charger","",5,6,2,ADMG,"DMGT:00060A81",21.000000,0.000000
0x0003EFAD,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Officer","",1,1,1,AVAL,0.500000,0.000000,0.000000
0x0003EFAD,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Officer","",2,0,2,ARAT,21,0,0.000000
0x0003EFAD,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Officer","",3,4,2,AKEY,"KYWD:003A0B39 dn_Armor_HasQuality_3",0,0.000000
0x0003EFAD,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Officer","",4,6,2,ADMG,"DMGT:00023190",21.000000,0.000000
0x0003EFAD,"mod_Armor_Spacesuit_Quality_03_CrimsonFleet_Officer","",5,6,2,ADMG,"DMGT:00060A81",21.000000,0.000000
0x0003EFAE,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Charger","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFAE,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Charger","",2,0,2,ARAT,38,0,0.000000
0x0003EFAE,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Charger","",3,4,2,AKEY,"KYWD:003A0B3A dn_Armor_HasQuality_4",0,0.000000
0x0003EFAE,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Charger","",4,6,2,ADMG,"DMGT:00023190",38.000000,0.000000
0x0003EFAE,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Charger","",5,6,2,ADMG,"DMGT:00060A81",38.000000,0.000000
0x0003EFAF,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Officer","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFAF,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Officer","",2,0,2,ARAT,38,0,0.000000
0x0003EFAF,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Officer","",3,4,2,AKEY,"KYWD:003A0B3A dn_Armor_HasQuality_4",0,0.000000
0x0003EFAF,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Officer","",4,6,2,ADMG,"DMGT:00023190",38.000000,0.000000
0x0003EFAF,"mod_Armor_Spacesuit_Quality_04_CrimsonFleet_Officer","",5,6,2,ADMG,"DMGT:00060A81",38.000000,0.000000
0x0003EFB0,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Charger","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFB0,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Charger","",2,0,2,ARAT,54,0,0.000000
0x0003EFB0,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Charger","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003EFB0,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Charger","",4,6,2,ADMG,"DMGT:00023190",54.000000,0.000000
0x0003EFB0,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Charger","",5,6,2,ADMG,"DMGT:00060A81",54.000000,0.000000
0x0003EFB1,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Officer","",1,1,1,AVAL,0.750000,0.000000,0.000000
0x0003EFB1,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Officer","",2,0,2,ARAT,64,0,0.000000
0x0003EFB1,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Officer","",3,4,2,AKEY,"KYWD:0003EFA1 dn_Armor_HasQuality_5",0,0.000000
0x0003EFB1,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Officer","",4,6,2,ADMG,"DMGT:00023190",64.000000,0.000000
0x0003EFB1,"mod_Armor_Spacesuit_Quality_05_CrimsonFleet_Officer","",5,6,2,ADMG,"DMGT:00060A81",64.000000,0.000000
0x000403A1,"mod_AVM_Maelstrom_Clean","",1,4,2,WKEY,"KYWD:000403A0 AVM_Maelstrom_Clean",0,0.000000
0x000403A1,"mod_AVM_Maelstrom_Clean","",2,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x000403AA,"mod_AVM_Kraken_Clean","",1,4,2,WKEY,"KYWD:000403A9 AVM_Kraken_Clean",0,0.000000
0x000403AA,"mod_AVM_Kraken_Clean","",2,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",1,4,0,NRCE,"RACE:0029F8A3 MantidARace",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",2,4,0,NSKN,"ARMO:00194F8C Skin_MantidA_PumiceStone_RedCanyon",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",3,4,2,NINV,"WEAP:0029EAED UnarmedMantidA_Base",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",4,4,2,NINV,"WEAP:002CE40D UnarmedMantidA_Claw",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",5,4,2,NINV,"WEAP:002D01CE UnarmedMantidA_Mouth",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",6,4,2,NKEY,"KYWD:00083A1E Ambush_DontShowEnemyHealth",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",7,4,2,NKEY,"KYWD:00200B09 CCT_Instance_Name_Mantid",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",8,4,2,NKEY,"KYWD:0009EB63 CCT_Instance_Name_Mantid013",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",9,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",10,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x00042C7E,"mod_CCT_Skin_MantidAPumiceStone_RedCanyon","MantidA Pumice Stone Red Canyon Skin - RESERVED",11,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x00042D24,"mod_InflictorPistol_Muzzle_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D25,"mod_InflictorPistol_Laser_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D26,"mod_InflictorPistol_Internal_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D3B,"mod_InflictorRifle_Muzzle_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D3C,"mod_InflictorRifle_Laser_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D3D,"mod_InflictorRifle_Internal_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D8C,"mod_ArcWelder_Receiver_Standard","Standard Receiver",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D8D,"mod_ArcWelder_Muzzle_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D8E,"mod_ArcWelder_Laser_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D8F,"mod_ArcWelder_Internal_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D90,"mod_ArcWelder_Grip_Standard","Standard Grip",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D99,"mod_AutoRivet_Receiver_Standard","Standard Receiver",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D9A,"mod_AutoRivet_Mag_Standard","Standard Magazine",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D9B,"mod_AutoRivet_Laser_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D9C,"mod_AutoRivet_Internal_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042D9D,"mod_AutoRivet_Grip_Standard","Standard Grip",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00042DA6,"mod_Cutter_Receiver_Standard","Standard Receiver",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00043286,"mod_RussianHuntingRifle_Receiver_SemiAuto_Standard","Semi-Automatic",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00043286,"mod_RussianHuntingRifle_Receiver_SemiAuto_Standard","Semi-Automatic",2,4,2,WKEY,"KYWD:00054A67 s_25_Suppressor",0,-215.889999
0x00043286,"mod_RussianHuntingRifle_Receiver_SemiAuto_Standard","Semi-Automatic",3,6,2,WACV,"AVIF:0026AD4E ModCount",-1.000000,0.000000
0x00043287,"mod_RussianHuntingRifle_Optics_MediumScope","Medium Scope",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00043288,"mod_RussianHuntingRifle_Internal_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00043289,"mod_RussianHuntingRifle_Laser_None","No Mod",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0004328A,"mod_RussianHuntingRifle_Mag_Standard","Standard Magazine",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00043295,"mod_RussianAssaultRifle_Optics_ReflexSight","Reflex Sight",1,4,0,ZDTA,"ZOOM:0011EF65",0,0.000000
0x00043296,"mod_RussianAssaultRifle_Optics_IronSights","Iron Sights",1,4,0,ZDTA,"ZOOM:00133664",0,0.000000
0x00043296,"mod_RussianAssaultRifle_Optics_IronSights","Iron Sights",2,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
