FormID, EditorID, Name, Description, Weight, Unknown1, Unknown2, Unknown3, Unknown4, Unknown5, Unknown6, Unknown7, Unknown8, Unknown9, Unknown10, Unknown11, Unknown12, Unknown13, Unknown14, Model
0x002C7245, "Food_ButchersBest_Veal", "Synthameat Veal", "Butcher's Best veal. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Veal_Meat.nif"
0x002C7246, "Food_ButchersBest_Ham", "Synthameat Ham", "Butcher's Best ham. Made from Synthameat, the Settled Systems premiere synthetic meat product.", "0.300000", "140", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Ham_Meat.nif"
0x002C724D, "Food_Pack_Oishii_Seaweed_Mini", "Seaweed Minibite", "A snack of dried alien seaweed, seasoned and dusted with sesame seeds. Snack-sized.", "0.300000", "75", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Seaweed_Snacks\Seaweed_Snacks_MiniPack001.nif"
0x002C7C09, "Food_BostaurusLaboratories_Yogurt", "Yogurt", "Fullfood brand yogurt, served in a convenient foil pouch.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Yogurt.nif"
0x002C7C0A, "Food_BostaurusLaboratories_Butter", "Butter", "Bostaurus Laboratories' finest butter. Unsalted.", "0.300000", "55", "3", "0", "0", "657081068", "1210591201", "1368686986", "-1684118112", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\PackagedFood_Butter.nif"
0x002C7C0C, "Food_Craft_AlienJerky", "Alien Jerky", "A strip of alien meat that's been dehydrated, salted, and flavored with a mild teriyaki sauce.", "0.300000", "50", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_AlienJerky.nif"
0x002C7C0D, "Food_Craft_Chapaguri", "Chapaguri", "A savory noodle dish served with steak. Often enjoyed as a snack, and considered a comfort food.", "0.500000", "185", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_crated_consumables\CraftedFood_Container_Chapaguri.nif"
0x002DFB0B, "SE_JM03_Drink_NonAlc_DrinkPack_Generic_OrangeJuice", "Orange Juice of Transcendence", "Rumored to be the most refreshing orange juice in all the Settled Systems.", "0.300000", "75", "3", "0", "0", "-1412676596", "-1143712283", "-1413906666", "-1276904839", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageDrinkPack_OrangeJuice.nif"
0x002F4436, "Aid_Affl_Antibiotics_01", "Antibiotics", "Tried and true medicine, used to treat afflictions.", "0.100000", "75", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Antibiotics_Green_01.nif"
0x002F4459, "Aid_Affl_Bandages_01", "Bandages", "Wrappings for cuts and wounds. Used for treating afflictions.", "0.100000", "40", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Bandages_Red_01.nif"
0x002F445A, "Aid_Affl_Injector_01", "Injector", "Used to administer medication that treats afflictions.", "0.100000", "55", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Injector_Green_01.nif"
0x002F445B, "Aid_Affl_Immobilizer_01", "Immobilizer", "Designed to provide rigid support to injured limbs. Used to treat afflictions.", "0.100000", "50", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Immobilizer_Blue_01.nif"
0x002F445C, "Aid_Affl_HealPaste_01", "Heal Paste", "A medicated cream for treating burns and frostbite. Used for treating afflictions.", "0.100000", "80", "65537", "0", "0", "-1598733509", "-11446678", "-1185069721", "-1759609357", "0", "0", "0", "0", "0", "0", "Items\Drugs_Or_medical\Affliction_Cures\AfflictionCure_Heal_Paste_Red_01.nif"
0x0030283B, "Food_Pack_Oishii_Seaweed_Combo", "Seaweed Snacks Multipack", "A snack of dried alien seaweed, seasoned and dusted with sesame seeds. Packaged in bulk.", "1.500000", "155", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Seaweed_Snacks\Seaweed_Snacks_ComboPack.nif"
0x0030283C, "Food_Pack_Oishii_Seaweed_Individual", "Seaweed Snacks", "A snack of dried alien seaweed, seasoned and dusted with sesame seeds. Single serving size.", "0.500000", "105", "3", "0", "0", "1376733324", "190233310", "-1952308033", "-1163678624", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Seaweed_Snacks\Seaweed_Snacks_Individual.nif"
0x0030283E, "Food_MRE_UC_Set_RoundTinStack", "UC BattleMeal Multipack", "Standard United Colonies field rations. Packaged in bulk.", "1.500000", "350", "3", "0", "0", "798705437", "-780181922", "-647175907", "-2123053533", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_RoundTinStack01.nif"
0x003038FE, "Drink_NonAlc_DrinkPouch_BoomPop_Reactor", "Boom Pop! Reactor", "A powerful mixture of Boom Pop!'s licorice and orange sodas.", "0.300000", "75", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\beveragefood_boomreactor.nif"
0x0037CEF7, "City_AkilaLife04_Drink_Alc_Bottle_Filburn_BeerSolomonsReserveHighProof", "High Gravity Reserve", "A high gravity brew of Solomon's Reserve beer with a bold flavor profile.", "0.500000", "240", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\all_packaged_consumables\BeverageMenu_SolomonsReserve.nif"
0x003B7115, "Drink_NonAlc_ToGoCup_Tranquilitea_TeaSleep", "Tranquilitea Easy Sleep", "Tranquilitea's lavender, orange, and chamomile tea for a good night's sleep.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\Tranquilitea\TranquiliteaToGoCupFull01.nif"
0x003B7117, "Drink_NonAlc_ToGoCup_Tranquilitea_TeaSunray", "Tranquilitea Sunray", "Tranquilitea's floral and fruity tea blend.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\Tranquilitea\TranquiliteaToGoCupFull01.nif"
0x003BF792, "NOCLUTTER_Drink_Alc_ExclMenuItem_MSauvage_VelocityGreen", "Velocity Green", "Potent alcoholic beverage infused with bioengineered, luminescent plankton.", "0.300000", "595", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Velocity_Beverage\Food_RS_MSauvage_VelocityGreen.nif"
0x003BF793, "NOCLUTTER_Drink_Alc_ExclMenuItem_MSauvage_VelocityBlue", "Velocity Blue", "Potent alcoholic beverage infused with bioengineered, luminescent plankton.", "0.300000", "595", "3", "0", "0", "-110739004", "960167265", "629131727", "-1997972740", "0", "0", "0", "0", "0", "0", "Items\FoodDrink_SingleItems\Velocity_Beverage\Food_RS_MSauvage_VelocityBlue.nif"
0x003E3407, "Drink_NonAlc_ToGoCup_TerraBrew_TerraCortado", "TerraBrew Cortado", "TerraBrew's original steamed milk cortado.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
0x003E3408, "Drink_NonAlc_ToGoCup_TerraBrew_TerraMacchiato", "TerraBrew Macchiato", "TerraBrew's original macchiato with foamed milk.", "0.300000", "75", "3", "0", "0", "77483592", "1354886949", "303218672", "-2104075378", "0", "0", "0", "0", "0", "0", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif"
