FormID, EditorID, Full, DNAM, Model
0x0002C711,"EncShip_Taiyo_B_Falcon03_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C723,"EncShip_Taiyo_B_Hammerhead02_Template","Ecliptic Privateer 2","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C74B,"EncShip_Taiyo_B_Hammerhead03_Template","Ecliptic Privateer 2","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C74D,"EncShip_Taiyo_B_Pelican02_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C75D,"EncShip_TheFirst_B_Combat_Pterosaur01","The First Pterosaur","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C77D,"EncShip_TheFirst_B_Combat_Pterosaur02","The First Pterosaur II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C888,"EncShip_TheFirst_B_Combat_Pterosaur03","The First Pterosaur III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C88F,"EncShip_TheFirst_B_Zumwalt01","The First Zumwalt","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C8A7,"EncShip_TheFirst_B_Zumwalt02","The First Zumwalt II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002C8AA,"EncShip_UCCitizen_B_Cargo_CarryAll01","UC Carry-ALL","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CA6B,"EncShip_UCCitizen_B_Cargo_CarryAll02","UC Carry-ALL II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CAEC,"EncShip_UCCitizen_B_Cargo_CarryAll03","UC Carry-ALL III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CAFA,"EncShip_UCCitizen_B_Cargo_SpaceOx01","UC Space OX","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB15,"EncShip_UCCitizen_B_Cargo_SpaceOx02","UC Space OX II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB1B,"EncShip_UCCitizen_B_Cargo_SpaceOx03","UC Space OX III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB1E,"EncShip_UCCitizen_B_Cargo_Pelican01","UC Pelican","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB21,"EncShip_UCCitizen_B_Cargo_Pelican02","UC Pelican II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB25,"EncShip_UCCitizen_B_Roanoke01","UC Roanoke","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB34,"EncShip_UCCitizen_B_Roanoke02","UC Roanoke II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB39,"EncShip_UCCitizen_B_Roanoke03","UC Roanoke III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB60,"EncShip_UCNavy_B_Hoplite03","UC Navy Hoplite III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB63,"EncShip_UCSecurity_B_Hoplite03","UC Sec Hoplite III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB67,"EncShip_UCVanguard_B_Zumwalt02","UC Vanguard Zumwalt II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CB98,"EncShip_UCVanguard_B_Zumwalt03","UC Vanguard Zumwalt III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CC6C,"MantisShip_Template","Razorleaf","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0002CDF3,"SMS_Hab_Taiyo_Storage_1L1W1H_Top_A","Taiyo Storeroom 1x1 Top A","",""
0x0002CDF4,"SMS_Hab_Taiyo_Companionway_1L1W1H_Top_B","Taiyo Companionway 1x1 Top B","",""
0x0002CDF5,"SMS_Hab_Taiyo_Storage_1L1W1H_Btm_A","Taiyo Storeroom 1x1 Bottom A","",""
0x0002CDF6,"SMS_Hab_Taiyo_Storage_1L1W1H_Btm_B","Taiyo Storeroom 1x1 Bottom B","",""
0x0002CDF7,"SMS_Hab_Taiyo_Companionway_1L1W1H_Btm_B","Taiyo Companionway 1x1 Bottom B","",""
0x0002E0EB,"SMS_Hab_Nova_Storage_1L1W1H","Nova Galactic Storeroom 1x1","",""
0x0002E785,"CrowdRegion_RyujinLobby","","",""
0x000301D1,"SMS_FuelTank_Dogstar_M50_Ulysses_Port_Experimental","M50 Ulysses He3 Tank","",""
0x000301D2,"SMS_FuelTank_Dogstar_M50_Ulysses_Stbd_Experimental","M50 Ulysses He3 Tank","",""
0x0003058F,"SMS_Cockpit_Nova_Magellan_C2","Magellan C2 Cockpit","",""
0x0003059A,"SMS_Hab_Nova_BerthingAll_2L1W1H_A","Nova Galactic All-in-One Berth 2x1 A","",""
0x0003059B,"SMS_Cargo_Sextant_100CM_Ballast","100CM Ballast Cargo Hold","",""
0x000307F8,"SMC_Weapon_StarbornWeapon_SolarFlareBeam02_lvl30","Solar Flare Beam II","",""
0x000307F9,"SMC_Weapon_StarbornWeapon_SolarFlareBeam03_lvl56","Solar Flare Beam III","",""
0x000307FA,"SMC_Weapon_StarbornWeapon_Supernova02_lvl30","Supernova II","",""
0x000307FB,"SMC_Weapon_StarbornWeapon_Supernova03_lvl56","Supernova III","",""
0x00030B31,"UC01_SMA_Weapon_Missile_Ballistic_CE-19","UC01 Simulation CE-19 missile launcher","",""
0x000316BE,"SMS_Hab_Stroud_LivingSpace_2L1W1H_A","Stroud Living Quarters 2x1","",""
0x00031726,"xDoNotUse_EncShip_TridentLines_F05","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031728,"xDoNotUse_EncShip_TridentLines_F06","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003172A,"xDoNotUse_EncShip_TridentLines_F09","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003172C,"xDoNotUse_EncShip_TridentLines_FYoungAdult","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003172E,"xDoNotUse_EncShip_TridentLines_M01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031730,"xDoNotUse_EncShip_TridentLines_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031732,"xDoNotUse_EncShip_TridentLines_M03","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031735,"xDoNotUse_EncShip_TridentLines_MYoungAdult","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003173D,"xDoNotUse_LvlShip_TridentLines","Freighter","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003173F,"xDoNotUse_LvlShip_TridentLines_C_Transport","Generic Citizen B Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031743,"xDoNotUse_LvlShip_TridentLines_Transport","Freighter","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031813,"EncShip_UCCitizen_C_Personnel_Voyager02","UC Voyager II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00031831,"EncShip_UCCitizen_C_Personnel_Voyager01","UC Voyager","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00032328,"StnMod_Star_Hab_SideCapDocker_Left_A_01","Docker Half Cap (Left)","",""
0x0003239C,"StnMod_Star_Hab_SideCapDocker_Left_A_02","Docker Half Cap (Left)","",""
0x0003239D,"StnMod_Star_Hab_SideCapDocker_Left_A_03","Docker Half Cap (Left)","",""
0x000323B0,"StnMod_Star_Hab_SideCapDocker_Left_A_04","Docker Half Cap (Left)","",""
0x000323B4,"StnMod_Star_Hab_SideCapDocker_Right_A_01","Docker Half Cap (Right)","",""
0x000323BA,"StnMod_Star_Hab_SideCapDocker_Right_A_02","Docker Half Cap (Right)","",""
0x000323FD,"StnMod_Star_Hab_SideCapDocker_Right_A_03","Docker Half Cap (Right)","",""
0x00032401,"StnMod_Star_Hab_SideCapDocker_Right_A_04","Docker Half Cap (Right)","",""
0x00032406,"Station_Unique_TheKey","The Key","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000328B4,"RL048ColenderShip_Custom","The Colender","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00036120,"SMS_Hab_Deimos_Science_2L1W1H_A","Deimos Science Lab 2x1","",""
0x00036279,"Combat_A_Generic_Raptor01_Template","Raptor","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00036749,"SMS_Hab_Stroud_Storage_1L1W1H_B","Stroud Storeroom 1x1","",""
0x0003696C,"SMS_Hab_Nova_Brig_2L2W1H","Nova Galactic Brig 2x2","",""
0x0003732A,"EncShip_StarbornGuardian01_Template","Starborn Guardian","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003734A,"EncShip_StarbornGuardian02_Template","Starborn Guardian II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003734D,"SMS_Cockpit_Nova_Magellan_C1","Magellan C1 Cockpit","",""
0x0003734E,"ShipMod_Engine02_CrimsonFleet","Engine - Level 2","",""
0x0003734F,"SMS_Struct_Nova_Wing_Port","Nova Wing - Port","",""
0x00037350,"DONOTUSE_SMS_Hab_Nova_Default_3L1W1H","Nova Galactic Hab 3x1","",""
0x00037351,"SMS_Struct_Nova_Wing_Stbd","Nova Wing - Stbd","",""
0x00037352,"SMS_Struct_Nova_Brace6Way","Nova Bracer","",""
0x00037353,"SMS_Struct_Nova_6WeapMount","Nova Weapon Mount","",""
0x00037360,"EncShip_StarbornGuardian03_Template","Starborn Guardian III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003798F,"SMS_Hab_Deimos_MessHall_3L2W1H_A","Deimos Mess Hall 3x2","",""
0x00038809,"SE_SD09_DerelictShip_New_Custom","Rambler","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000389D1,"SMB_Weapon_Laser_LightScythe_Scorch-S_80mw_Auto_Turret_Aft_Experimental_lvl20","Scorch-S 80MW Pulse Laser Turret","",""
0x000389D2,"SMB_Weapon_Laser_LightScythe_Scorch-S_80mw_Auto_Turret_Fore_Experimental_lvl20","Scorch-S 80MW Pulse Laser Turret","",""
0x000389D3,"SMB_Weapon_Laser_LightScythe_Scorch-S_80mw_Auto_Turret_Port_Experimental_lvl20","Scorch-S 80MW Pulse Laser Turret","",""
0x000389D4,"SMB_Weapon_Laser_LightScythe_Scorch-S_80mw_Auto_Turret_Stbd_Experimental_lvl20","Scorch-S 80MW Pulse Laser Turret","",""
0x00038B42,"TraitKidStuff_Cargo_A_Generic_Template","Wanderwell","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000392D8,"Combat_B_Generic_FreestarRanger_Ship_Template","Star Eagle","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003B2A3,"EncShip_HouseVaruun_F02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003B2A5,"EncShip_HouseVaruun_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF7D,"EncShip_UCCitizen_C_Personnel_Vista03","UC Vista III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF7F,"EncShip_UCCitizen_C_Personnel_Vista02","UC Vista II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF81,"EncShip_UCCitizen_C_Personnel_Vista01","UC Vista","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF89,"EncShip_UCCitizen_C_Personnel_CivShuttle03","UC Civshuttle III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF8B,"EncShip_UCCitizen_C_Personnel_CivShuttle02","UC Civshuttle II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF8D,"EncShip_UCCitizen_C_Personnel_CivShuttle01","UC Civshuttle","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF90,"EncShip_UCCitizen_C_Personnel_Autobahn03","UC Autobahn III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF92,"EncShip_UCCitizen_C_Personnel_Autobahn02","UC Autobahn II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF94,"EncShip_UCCitizen_C_Personnel_Autobahn01","UC Autobahn","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF96,"EncShip_TradeAuthority_C_Highlander03","Trader Highlander III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF98,"EncShip_TrackersAlliance_C_Vindicator03","Tracker Vindicator III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF9A,"EncShip_TrackersAlliance_C_Vindicator02","Tracker Vindicator II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF9C,"EncShip_TrackersAlliance_C_Vindicator01","Tracker Vindicator","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CF9E,"EncShip_Taiyo_C_Reef03_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFA0,"EncShip_Taiyo_C_Reef02_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFA2,"EncShip_Stroud_C_Vindicator03","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFA4,"EncShip_Stroud_C_Vindicator02","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFA6,"xDoNotUse_EncShip_StarParcel_C_StarSemi02","Star Parcel Star Semi II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFA8,"EncShip_StarParcel_C_StarSemi01","Star Parcel Star Semi","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFAA,"EncShip_StarParcel_C_Kirov04","Star Parcel Kirov IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFAC,"EncShip_Nova_C_Nimitz03_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFAE,"EncShip_Nova_C_Nimitz02_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFB0,"xDoNotUse_EncShip_Hopetech_C_StarSemi02","Star Semi II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFB2,"EncShip_Hopetech_C_StarSemi01","Star Semi","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFB4,"xDoNotUse_EncShip_Generic_C_Combat_Crossbow04","Crossbow III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFBA,"EncShip_FreestarCitizen_C_Personnel_Voyager03","Freestar Voyager III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFBC,"EncShip_FreestarCitizen_C_Personnel_Voyager02","Freestar Voyager II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFBE,"EncShip_FreestarCitizen_C_Personnel_Voyager01","Freestar Voyager","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFC0,"EncShip_FreestarCitizen_C_Personnel_Vista03","Freestar Vista III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFC2,"EncShip_FreestarCitizen_C_Personnel_Vista02","Freestar Vista II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFC4,"EncShip_FreestarCitizen_C_Personnel_Vista01","Freestar Vista","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFC6,"EncShip_FreestarCitizen_C_Personnel_Renegade03","Freestar Renegade III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFC8,"EncShip_FreestarCitizen_C_Personnel_Renegade02","Freestar Renegade II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFCA,"EncShip_FreestarCitizen_C_Personnel_Renegade01","Freestar Renegade","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFCC,"EncShip_FreestarCitizen_C_Personnel_CivShuttle03","Freestar Autobahn III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFCE,"EncShip_FreestarCitizen_C_Personnel_CivShuttle02","Freestar Autobahn II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFD0,"EncShip_FreestarCitizen_C_Personnel_CivShuttle01","Freestar Autobahn I","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFD2,"EncShip_FreestarCitizen_C_Personnel_Autobahn03","Freestar Autobahn III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFD4,"EncShip_FreestarCitizen_C_Personnel_Autobahn02","Freestar Autobahn II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003CFD6,"EncShip_FreestarCitizen_C_Personnel_Autobahn01","Freestar Autobahn I","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D00E,"Cruiser_C_Nova_Nimitz03_Template","Nimitz III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D010,"Cruiser_C_Nova_Nimitz02_Template","Nimitz II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D012,"Cruiser_C_Nova_Kirov04_Template","Kirov IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D014,"Cruiser_C_Nova_Kirov03_Template","Kirov III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D016,"Cruiser_C_Nova_Kirov02_Template","Kirov II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D01A,"Cruiser_C_Hopetech_StarSemi01_Template","Star Semi","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D01C,"Combat_C_Generic_Stormrider03_Template","Stormrider III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D01E,"Combat_C_Generic_Stormrider02_Template","Stormrider II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D020,"Combat_C_Generic_Dullahan03_Template","Dullahan III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D022,"Combat_C_Generic_Dullahan02_Template","Dullahan II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D024,"Combat_C_Generic_Dragonfire02_Template","Dragonfire II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D026,"xDoNotUse_Combat_C_Generic_Crossbow04_Template","Crossbow IV","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D028,"Combat_C_Generic_Crossbow03_Template","Crossbow III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D02A,"Combat_C_Generic_Crossbow02_Template","Crossbow II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D02C,"Colony_C_Taiyo_Reef03_Template","Reef III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D02E,"Colony_C_Taiyo_Reef02_Template","Reef II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D030,"Cargo_C_Generic_Renegade03_Template","Renegade III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D032,"Cargo_C_Generic_Renegade02_Template","Renegade II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003D03A,"SMS_Hab_Taiyo_Engineering_3L1W1H_Btm_A","Taiyo Engineering Bay 3x1 Bottom A","",""
0x0003D5EC,"UC01_Navy_Cruiser_C_Stroud_Vindicator01_PlayerAlly","Allied Debug Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003DEEE,"SMS_Struct_Nova_CL-3C_Aft","Nova Cowling 1L-TA","",""
0x0003E13E,"Personnel_C_Generic_Vista01_Template","Vista","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003E873,"Cruiser_C_Taiyo_Orca02_Template","Orca II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0003EF8A,"SMS_Hab_HopeTech_Infirmary_2L1W1H_A","HopeTech Infirmary 2x1","",""
0x0004235A,"Cargo_A_Generic_Atlas02_Template","Atlas II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004235C,"Cargo_A_Generic_Atlas03_Template","Atlas III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004235E,"Cargo_A_Generic_Hulker02_Template","Hulker II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042360,"Cargo_A_Generic_Hulker03_Template","Hulker III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042362,"Cargo_A_Generic_MULE02_Template","MULE II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042364,"Cargo_A_Generic_MULE03_Template","MULE III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042366,"Cargo_A_Generic_Railstar02_Template","Railstar II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042368,"Cargo_A_Generic_Railstar03_Template","Railstar III","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004236E,"EncShip_FreestarCitizen_A_Rambler01","Freestar Rambler","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004236F,"EncShip_FreestarCitizen_A_Rambler02","Freestar Rambler II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042372,"EncShip_Generic_A_Rambler01","Rambler","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042374,"EncShip_Generic_A_Rambler02","Rambler II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042376,"EncShip_UCCitizen_A_Rambler01","UC Rambler","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042377,"EncShip_UCCitizen_A_Rambler02","UC Rambler II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004237B,"EncShip_Generic_A_Narcissus01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004237D,"EncShip_Generic_A_Narcissus02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004237F,"EncShip_FreestarCitizen_A_Narcissus01","Freestar Narcissus","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042380,"EncShip_FreestarCitizen_A_Narcissus02","Freestar Narcissus II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042381,"EncShip_FreestarCitizen_A_Pikup01","Freestar Pikup","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042382,"EncShip_FreestarCitizen_A_Pikup02","Freestar Pikup II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042383,"EncShip_FreestarCitizen_A_Railstar01","Freestar Railstar","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x00042384,"EncShip_FreestarCitizen_A_Railstar02","Freestar Railstar II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x0004238B,"EncShip_FreestarSecurity_A_Railstar01","Freestar Sec Railstar","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
