FormID, EditorID, Name, Faction, Flags, Parent, ANAM, RNAM, TNAM
0x0001A5B2, "SEridani_PEridaniVIII_MEridaniVIII-c_Orbit", "Eridani VIII-c", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-c", "1.000000", "0", "0.000000"
0x0001A5B3, "SEridani_PEridaniVIII_MEridaniVIII-d", "Eridani VIII-d", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII", "1.000000", "0", "0.000000"
0x0001A5B4, "SEridani_PEridaniVIII_MEridaniVIII-d_Surface", "Eridani VIII-d", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-d", "1.000000", "0", "0.000000"
0x0001A5B5, "SEridani_PEridaniVIII_MEridaniVIII-d_Orbit", "Eridani VIII-d", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-d", "1.000000", "0", "0.000000"
0x0001A5B6, "SEridani_PEridaniVIII_MEridaniVIII-a", "Eridani VIII-a", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII", "1.000000", "0", "0.000000"
0x0001A5B7, "SEridani_PEridaniVIII_MEridaniVIII-a_Surface", "Eridani VIII-a", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-a", "1.000000", "0", "0.000000"
0x0001A5B8, "SEridani_PEridaniVIII_MEridaniVIII-a_Orbit", "Eridani VIII-a", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-a", "1.000000", "0", "0.000000"
0x0001A5B9, "SEridani_PEridaniVIII_MEridaniVIII-b", "Eridani VIII-b", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII", "1.000000", "0", "0.000000"
0x0001A5BA, "SEridani_PEridaniVIII_MEridaniVIII-b_Surface", "Eridani VIII-b", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-b", "1.000000", "0", "0.000000"
0x0001A5BB, "SEridani_PEridaniVIII_MEridaniVIII-b_Orbit", "Eridani VIII-b", "", "00000000000100000000000000000000", "SEridani_PEridaniVIII_MEridaniVIII-b", "1.000000", "0", "0.000000"
0x0001A5BC, "SEridani_PEridaniIX", "Eridani IX", "", "00000000000100000000000000000000", "SEridani", "1.000000", "0", "0.000000"
0x0001A5BD, "SEridani_PEridaniIX_Surface", "Eridani IX", "", "00000000000100000000000000000000", "SEridani_PEridaniIX", "1.000000", "0", "0.000000"
0x0001A5BE, "SEridani_PEridaniIX_Orbit", "Eridani IX", "", "00000000000100000000000000000000", "SEridani_PEridaniIX", "1.000000", "0", "0.000000"
0x0001A5C1, "SSirius_PSiriusI", "Sirius I", "", "00000000000100000000000000000000", "SSirius", "1.000000", "0", "0.000000"
0x0001A5C2, "SSirius_PSiriusI_Surface", "Sirius I", "", "00000000000100000000000000000000", "SSirius_PSiriusI", "1.000000", "0", "0.000000"
0x0001A5C3, "SSirius_PSiriusI_Orbit", "Sirius I", "", "00000000000100000000000000000000", "SSirius_PSiriusI", "1.000000", "0", "0.000000"
0x0001A5C4, "SSirius_PSiriusII", "Sirius II", "", "00000000000100000000000000000000", "SSirius", "1.000000", "0", "0.000000"
0x0001A5C5, "SSirius_PSiriusII_Surface", "Sirius II", "", "00000000000100000000000000000000", "SSirius_PSiriusII", "1.000000", "0", "0.000000"
0x0001A5C6, "SSirius_PSiriusII_Orbit", "Sirius II", "", "00000000000100000000000000000000", "SSirius_PSiriusII", "1.000000", "0", "0.000000"
0x0001A5C7, "SSirius_PSiriusII_MSiriusII-a", "Sirius II-a", "", "00000000000100000000000000000000", "SSirius_PSiriusII", "1.000000", "0", "0.000000"
0x0001A5C8, "SSirius_PSiriusII_MSiriusII-a_Surface", "Sirius II-a", "", "00000000000100000000000000000000", "SSirius_PSiriusII_MSiriusII-a", "1.000000", "0", "0.000000"
0x0001A5C9, "SSirius_PSiriusII_MSiriusII-a_Orbit", "Sirius II-a", "", "00000000000100000000000000000000", "SSirius_PSiriusII_MSiriusII-a", "1.000000", "0", "0.000000"
0x0001A5CA, "SSirius_PSiriusIII", "Sirius III", "", "00000000000100000000000000000000", "SSirius", "1.000000", "0", "0.000000"
0x0001A5CB, "SSirius_PSiriusIII_Surface", "Sirius III", "", "00000000000100000000000000000000", "SSirius_PSiriusIII", "1.000000", "0", "0.000000"
0x0001A5CC, "SSirius_PSiriusIII_Orbit", "Sirius III", "", "00000000000100000000000000000000", "SSirius_PSiriusIII", "1.000000", "0", "0.000000"
0x0001A5CD, "SSirius_PSiriusIII_MSiriusIII-b", "Sirius III-b", "", "00000000000100000000000000000000", "SSirius_PSiriusIII", "1.000000", "0", "0.000000"
0x0001A5CE, "SSirius_PSiriusIII_MSiriusIII-b_Surface", "Sirius III-b", "", "00000000000100000000000000000000", "SSirius_PSiriusIII_MSiriusIII-b", "1.000000", "0", "0.000000"
0x0001A5CF, "SSirius_PSiriusIII_MSiriusIII-b_Orbit", "Sirius III-b", "", "00000000000100000000000000000000", "SSirius_PSiriusIII_MSiriusIII-b", "1.000000", "0", "0.000000"
0x0001A5D0, "SSirius_PSiriusIII_MSiriusIII-a", "Sirius III-a", "", "00000000000100000000000000000000", "SSirius_PSiriusIII", "1.000000", "0", "0.000000"
0x0001A5D1, "SSirius_PSiriusIII_MSiriusIII-a_Surface", "Sirius III-a", "", "00000000000100000000000000000000", "SSirius_PSiriusIII_MSiriusIII-a", "1.000000", "0", "0.000000"
0x0001A5D2, "SSirius_PSiriusIII_MSiriusIII-a_Orbit", "Sirius III-a", "", "00000000000100000000000000000000", "SSirius_PSiriusIII_MSiriusIII-a", "1.000000", "0", "0.000000"
0x0001A5D5, "SLuytensStar_PLuytensRock", "Luyten's Rock", "", "00000000000100000000000000000000", "SLuytensStar", "1.000000", "0", "0.000000"
0x0001A5D6, "SLuytensStar_PLuytensRock_Surface", "Luyten's Rock", "", "00000000000100000000000000000000", "SLuytensStar_PLuytensRock", "1.000000", "0", "0.000000"
0x0001A5D7, "SLuytensStar_PLuytensRock_Orbit", "Luyten's Rock", "", "00000000000100000000000000000000", "SLuytensStar_PLuytensRock", "1.000000", "0", "0.000000"
0x0001A5D9, "SProcyonA_PProcyonI", "Procyon I", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5DA, "SProcyonA_PProcyonI_Surface", "Procyon I", "", "00000000000100000000000000000000", "SProcyonA_PProcyonI", "1.000000", "0", "0.000000"
0x0001A5DB, "SProcyonA_PProcyonI_Orbit", "Procyon I", "", "00000000000100000000000000000000", "SProcyonA_PProcyonI", "1.000000", "0", "0.000000"
0x0001A5DC, "SProcyonA_PProcyonI_MProcyonI-a", "Procyon I-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonI", "1.000000", "0", "0.000000"
0x0001A5DD, "SProcyonA_PProcyonI_MProcyonI-a_Surface", "Procyon I-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonI_MProcyonI-a", "1.000000", "0", "0.000000"
0x0001A5DE, "SProcyonA_PProcyonI_MProcyonI-a_Orbit", "Procyon I-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonI_MProcyonI-a", "1.000000", "0", "0.000000"
0x0001A5DF, "SProcyonA_PProcyonII", "Procyon II", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5E0, "SProcyonA_PProcyonII_Surface", "Procyon II", "", "00000000000100000000000000000000", "SProcyonA_PProcyonII", "1.000000", "0", "0.000000"
0x0001A5E1, "SProcyonA_PProcyonII_Orbit", "Procyon II", "", "00000000000100000000000000000000", "SProcyonA_PProcyonII", "1.000000", "0", "0.000000"
0x0001A5E2, "SProcyonA_PProcyonIII", "Procyon III", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5E3, "SProcyonA_PProcyonIII_Surface", "Procyon III", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIII", "1.000000", "0", "0.000000"
0x0001A5E4, "SProcyonA_PProcyonIII_Orbit", "Procyon III", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIII", "1.000000", "0", "0.000000"
0x0001A5E8, "SProcyonA_PProcyonIV", "Procyon IV", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5E9, "SProcyonA_PProcyonIV_Surface", "Procyon IV", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIV", "1.000000", "0", "0.000000"
0x0001A5EA, "SProcyonA_PProcyonIV_Orbit", "Procyon IV", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIV", "1.000000", "0", "0.000000"
0x0001A5EB, "SProcyonA_PProcyonIV_MProcyonIV-a", "Procyon IV-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIV", "1.000000", "0", "0.000000"
0x0001A5EC, "SProcyonA_PProcyonIV_MProcyonIV-a_Surface", "Procyon IV-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIV_MProcyonIV-a", "1.000000", "0", "0.000000"
0x0001A5ED, "SProcyonA_PProcyonIV_MProcyonIV-a_Orbit", "Procyon IV-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonIV_MProcyonIV-a", "1.000000", "0", "0.000000"
0x0001A5EE, "SProcyonA_PProcyonV", "Procyon V", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5EF, "SProcyonA_PProcyonV_Surface", "Procyon V", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV", "1.000000", "0", "0.000000"
0x0001A5F0, "SProcyonA_PProcyonV_Orbit", "Procyon V", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV", "1.000000", "0", "0.000000"
0x0001A5F1, "SProcyonA_PProcyonV_MProcyonV-c", "Procyon V-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV", "1.000000", "0", "0.000000"
0x0001A5F2, "SProcyonA_PProcyonV_MProcyonV-c_Surface", "Procyon V-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-c", "1.000000", "0", "0.000000"
0x0001A5F3, "SProcyonA_PProcyonV_MProcyonV-c_Orbit", "Procyon V-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-c", "1.000000", "0", "0.000000"
0x0001A5F4, "SProcyonA_PProcyonV_MProcyonV-b", "Procyon V-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV", "1.000000", "0", "0.000000"
0x0001A5F5, "SProcyonA_PProcyonV_MProcyonV-b_Surface", "Procyon V-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-b", "1.000000", "0", "0.000000"
0x0001A5F6, "SProcyonA_PProcyonV_MProcyonV-b_Orbit", "Procyon V-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-b", "1.000000", "0", "0.000000"
0x0001A5F7, "SProcyonA_PProcyonV_MProcyonV-a", "Procyon V-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV", "1.000000", "0", "0.000000"
0x0001A5F8, "SProcyonA_PProcyonV_MProcyonV-a_Surface", "Procyon V-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-a", "1.000000", "0", "0.000000"
0x0001A5F9, "SProcyonA_PProcyonV_MProcyonV-a_Orbit", "Procyon V-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonV_MProcyonV-a", "1.000000", "0", "0.000000"
0x0001A5FA, "SProcyonA_PProcyonVI", "Procyon VI", "", "00000000000100000000000000000000", "SProcyonA", "1.000000", "0", "0.000000"
0x0001A5FB, "SProcyonA_PProcyonVI_Surface", "Procyon VI", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI", "1.000000", "0", "0.000000"
0x0001A5FC, "SProcyonA_PProcyonVI_Orbit", "Procyon VI", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI", "1.000000", "0", "0.000000"
0x0001A5FD, "SProcyonA_PProcyonVI_MProcyonVI-b", "Procyon VI-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI", "1.000000", "0", "0.000000"
0x0001A5FE, "SProcyonA_PProcyonVI_MProcyonVI-b_Surface", "Procyon VI-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-b", "1.000000", "0", "0.000000"
0x0001A5FF, "SProcyonA_PProcyonVI_MProcyonVI-b_Orbit", "Procyon VI-b", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-b", "1.000000", "0", "0.000000"
0x0001A600, "SProcyonA_PProcyonVI_MProcyonVI-c", "Procyon VI-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI", "1.000000", "0", "0.000000"
0x0001A601, "SProcyonA_PProcyonVI_MProcyonVI-c_Surface", "Procyon VI-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-c", "1.000000", "0", "0.000000"
0x0001A602, "SProcyonA_PProcyonVI_MProcyonVI-c_Orbit", "Procyon VI-c", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-c", "1.000000", "0", "0.000000"
0x0001A603, "SProcyonA_PProcyonVI_MProcyonVI-a", "Procyon VI-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI", "1.000000", "0", "0.000000"
0x0001A604, "SProcyonA_PProcyonVI_MProcyonVI-a_Surface", "Procyon VI-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-a", "1.000000", "0", "0.000000"
0x0001A605, "SProcyonA_PProcyonVI_MProcyonVI-a_Orbit", "Procyon VI-a", "", "00000000000100000000000000000000", "SProcyonA_PProcyonVI_MProcyonVI-a", "1.000000", "0", "0.000000"
0x0001A608, "SEtaCassiopeia_PCassiopeiaI", "Cassiopeia I", "", "00000000000100000000000000000000", "SEtaCassiopeia", "1.000000", "0", "0.000000"
0x0001A609, "SEtaCassiopeia_PCassiopeiaI_Surface", "Cassiopeia I", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaI", "1.000000", "0", "0.000000"
0x0001A60A, "SEtaCassiopeia_PCassiopeiaI_Orbit", "Cassiopeia I", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaI", "1.000000", "0", "0.000000"
0x0001A60B, "SEtaCassiopeia_PCassiopeiaII", "Cassiopeia II", "", "00000000000100000000000000000000", "SEtaCassiopeia", "1.000000", "0", "0.000000"
0x0001A60C, "SEtaCassiopeia_PCassiopeiaII_Surface", "Cassiopeia II", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaII", "1.000000", "0", "0.000000"
0x0001A60D, "SEtaCassiopeia_PCassiopeiaII_Orbit", "Cassiopeia II", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaII", "1.000000", "0", "0.000000"
0x0001A60E, "SEtaCassiopeia_PCassiopeiaII_MCassiopeiaII-a", "Cassiopeia II-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaII", "1.000000", "0", "0.000000"
0x0001A60F, "SEtaCassiopeia_PCassiopeiaII_MCassiopeiaII-a_Surface", "Cassiopeia II-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaII_MCassiopeiaII-a", "1.000000", "0", "0.000000"
0x0001A610, "SEtaCassiopeia_PCassiopeiaII_MCassiopeiaII-a_Orbit", "Cassiopeia II-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaII_MCassiopeiaII-a", "1.000000", "0", "0.000000"
0x0001A611, "SEtaCassiopeia_PCassiopeiaIII", "Cassiopeia III", "", "00000000000100000000000000000000", "SEtaCassiopeia", "1.000000", "0", "0.000000"
0x0001A612, "SEtaCassiopeia_PCassiopeiaIII_Surface", "Cassiopeia III", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIII", "1.000000", "0", "0.000000"
0x0001A613, "SEtaCassiopeia_PCassiopeiaIII_Orbit", "Cassiopeia III", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIII", "1.000000", "0", "0.000000"
0x0001A614, "SEtaCassiopeia_PCassiopeiaIII_MCassiopeiaIII-a", "Cassiopeia III-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIII", "1.000000", "0", "0.000000"
0x0001A615, "SEtaCassiopeia_PCassiopeiaIII_MCassiopeiaIII-a_Surface", "Cassiopeia III-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIII_MCassiopeiaIII-a", "1.000000", "0", "0.000000"
0x0001A616, "SEtaCassiopeia_PCassiopeiaIII_MCassiopeiaIII-a_Orbit", "Cassiopeia III-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIII_MCassiopeiaIII-a", "1.000000", "0", "0.000000"
0x0001A617, "SEtaCassiopeia_PCassiopeiaIV", "Cassiopeia IV", "", "00000000000100000000000000000000", "SEtaCassiopeia", "1.000000", "0", "0.000000"
0x0001A618, "SEtaCassiopeia_PCassiopeiaIV_Surface", "Cassiopeia IV", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV", "1.000000", "0", "0.000000"
0x0001A619, "SEtaCassiopeia_PCassiopeiaIV_Orbit", "Cassiopeia IV", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV", "1.000000", "0", "0.000000"
0x0001A61A, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-b", "Cassiopeia IV-b", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV", "1.000000", "0", "0.000000"
0x0001A61B, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-b_Surface", "Cassiopeia IV-b", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-b", "1.000000", "0", "0.000000"
0x0001A61C, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-b_Orbit", "Cassiopeia IV-b", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-b", "1.000000", "0", "0.000000"
0x0001A61D, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-a", "Cassiopeia IV-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV", "1.000000", "0", "0.000000"
0x0001A61E, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-a_Surface", "Cassiopeia IV-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-a", "1.000000", "0", "0.000000"
0x0001A61F, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-a_Orbit", "Cassiopeia IV-a", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-a", "1.000000", "0", "0.000000"
0x0001A620, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-c", "Cassiopeia IV-c", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV", "1.000000", "0", "0.000000"
0x0001A621, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-c_Surface", "Cassiopeia IV-c", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-c", "1.000000", "0", "0.000000"
0x0001A622, "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-c_Orbit", "Cassiopeia IV-c", "", "00000000000100000000000000000000", "SEtaCassiopeia_PCassiopeiaIV_MCassiopeiaIV-c", "1.000000", "0", "0.000000"
0x0001A624, "SCarinae_PCarinaeI", "Carinae I", "", "00000000000100000000000000000000", "SCarinae", "1.000000", "0", "0.000000"
0x0001A625, "SCarinae_PCarinaeI_Surface", "Carinae I", "", "00000000000100000000000000000000", "SCarinae_PCarinaeI", "1.000000", "0", "0.000000"
0x0001A626, "SCarinae_PCarinaeI_Orbit", "Carinae I", "", "00000000000100000000000000000000", "SCarinae_PCarinaeI", "1.000000", "0", "0.000000"
0x0001A62A, "SCarinae_PCarinaeII", "Carinae II", "", "00000000000100000000000000000000", "SCarinae", "1.000000", "0", "0.000000"
0x0001A62B, "SCarinae_PCarinaeII_Surface", "Carinae II", "", "00000000000100000000000000000000", "SCarinae_PCarinaeII", "1.000000", "0", "0.000000"
0x0001A62C, "SCarinae_PCarinaeII_Orbit", "Carinae II", "", "00000000000100000000000000000000", "SCarinae_PCarinaeII", "1.000000", "0", "0.000000"
0x0001A62D, "SCarinae_PCarinaeIII", "Carinae III", "", "00000000000100000000000000000000", "SCarinae", "1.000000", "0", "0.000000"
0x0001A62E, "SCarinae_PCarinaeIII_Surface", "Carinae III", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII", "1.000000", "0", "0.000000"
0x0001A62F, "SCarinae_PCarinaeIII_Orbit", "Carinae III", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII", "1.000000", "0", "0.000000"
0x0001A630, "SCarinae_PCarinaeIII_MCarinaeIII-a", "Carinae III-a", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII", "1.000000", "0", "0.000000"
0x0001A631, "SCarinae_PCarinaeIII_MCarinaeIII-a_Surface", "Carinae III-a", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII_MCarinaeIII-a", "1.000000", "0", "0.000000"
0x0001A632, "SCarinae_PCarinaeIII_MCarinaeIII-a_Orbit", "Carinae III-a", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII_MCarinaeIII-a", "1.000000", "0", "0.000000"
0x0001A633, "SCarinae_PCarinaeIII_MCarinaeIII-b", "Carinae III-b", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII", "1.000000", "0", "0.000000"
0x0001A634, "SCarinae_PCarinaeIII_MCarinaeIII-b_Surface", "Carinae III-b", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII_MCarinaeIII-b", "1.000000", "0", "0.000000"
0x0001A635, "SCarinae_PCarinaeIII_MCarinaeIII-b_Orbit", "Carinae III-b", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII_MCarinaeIII-b", "1.000000", "0", "0.000000"
0x0001A636, "SCarinae_PCarinaeIII_MCarinaeIII-d", "Carinae III-d", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII", "1.000000", "0", "0.000000"
0x0001A637, "SCarinae_PCarinaeIII_MCarinaeIII-d_Surface", "Carinae III-d", "", "00000000000100000000000000000000", "SCarinae_PCarinaeIII_MCarinaeIII-d", "1.000000", "0", "0.000000"
