FormID, EditorID, Name, Model, Value, Weight
0x0021B7F8, "Kitchen_Bowl_Large01", "Bowl", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Bowl_Large01.nif", "12", "0.100000"
0x0021B7F9, "Kitchen_Pestle01", "Pestle", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Pestle01.nif", "35", "1.000000"
0x0021B7FA, "Kitchen_Tray01", "Tray", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Tray01.nif", "10", "0.100000"
0x0021B7FB, "Kitchen_Mortar01", "Mortar", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Mortar01.nif", "35", "2.000000"
0x0021B7FC, "Kitchen_Utensil_Ladle01", "Ladle", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Utensil_Ladle01.nif", "8", "0.100000"
0x0021B7FD, "Kitchen_Utensil_Spatula01", "Spatula", "Architecture\City\Akila\Unique\Kitchen\Kitchen_Utensil_Spatula01.nif", "8", "0.100000"
0x002266DB, "City_CY_Runaway01_Whiskey_DONOTPLACE", "Red Harvest Reserve", "SetDressing\City_CY_Runaway01_Whiskey\City_CY_Runaway01_Whiskey.nif", "820", "1.000000"
0x0022BDEF, "WoodenDuckToy01", "Wooden Duck", "SetDressing\Earth\Artifacts\WoodenDuckToy\WoodenDuckToy01.nif", "35", "0.400000"
0x0022BDF5, "BaseBallDisplay01", "Baseball Display", "SetDressing\Earth\Artifacts\SportsMemorabilia\BaseBall01.nif", "240", "0.350000"
0x0022BDF8, "BasketBallDisplay01", "Basketball Display", "SetDressing\Earth\Artifacts\SportsMemorabilia\basketball01 .nif", "240", "1.000000"
0x0022D401, "MQ207C_ProbeControlUnit", "Probe Control Unit", "SetDressing\Quantum_Calibrator\Quantum_Calibrator.nif", "1650", "0.500000"
0x0022EF02, "CF02_MedicalSupplies", "Medical Supplies", "SetDressing\SuppliesCrates\Supplies_Medical01.nif", "1310", "0.000000"
0x00231333, "UC02_HadrianGenetag", "Genetag: Sanon, Hadrian", "SetDressing\Displaycase\SMCommitmentBox\Genedogtag01.nif", "0", "0.000000"
0x00235109, "SoccerBall_01", "Soccer Ball", "SetDressing\Akila\AK_Soccer\AK_Soccer_Ball_01.nif", "35", "0.500000"
0x0023510A, "SoccerBall_02deflated", "Soccer Ball", "SetDressing\Akila\AK_Soccer\AK_Soccer_Ball_02.nif", "35", "0.500000"
0x00235922, "City_CY_RedTape02_Package", "Peter Brennan's Package", "SetDressing\Container\GenericBin_02.nif", "140", "0.000000"
0x0023F7E7, "ffCydoniaZ04_Drawing", "Stack of Space Frog Drawings", "SetDressing\posters\ffCydoniaZ04_Drawing.nif", "0", "0.000000"
0x002407DA, "Mfg_Test03_DELETE", "Test 3", "Items\Lodge\CameraMercury.nif", "0", "0.000000"
0x002407DB, "Mfg_Test02_DELETE", "Test 2", "Items\Lodge\CameraMercury.nif", "0", "0.000000"
0x002407DC, "Mfg_Test01_DELETE", "Test 1", "Items\Lodge\CameraMercury.nif", "0", "0.000000"
0x00246B5A, "Mfg_Tier03_StochasticEmitter_NOCLUTTER", "Stochastic Emitter", "SetDressing\manufactured_goods\Mfg_Stochastic_Emitter.nif", "0", "0.000000"
0x00246B5B, "Mfg_Tier03_Quasineutralizer_NOCLUTTER", "Quasi-neutralizer", "SetDressing\manufactured_goods\Mfg_Quasi-neutralizer.nif", "0", "0.000000"
0x00246B5C, "Mfg_Tier03_PowerCircuit", "Power Circuit", "SetDressing\manufactured_goods\Mfg_Power_Circuit.nif", "195", "3.800000"
0x00246B5D, "Mfg_Tier03_PlasmaIgniter_NOCLUTTER", "Plasma Igniter", "SetDressing\manufactured_goods\Mfg_Plasma_Igniter.nif", "0", "0.000000"
0x00246B5E, "Mfg_Tier03_NeutralCapacitor_NOCLUTTER", "Neutral Capacitor", "SetDressing\manufactured_goods\Mfg_Neutral_Capacitor.nif", "0", "0.000000"
0x00246B5F, "Mfg_Tier03_MicrosecondRegulator", "Microsecond Regulator", "SetDressing\manufactured_goods\Mfg_Microsecond_Regulator.nif", "212", "4.300000"
0x00246B60, "Mfg_Tier03_ThreadlogicCircuit_NOCLUTTER", "Thread-Logic Circuit", "SetDressing\manufactured_goods\Mfg_Thread-logic_Circuit.nif", "0", "0.000000"
0x00246B61, "Mfg_Tier03_HelicalEqualizer_NOCLUTTER", "Helical Equalizer", "SetDressing\manufactured_goods\Mfg_Helical_Equalizer.nif", "0", "0.000000"
0x00246B62, "Mfg_Tier03_GravityInducer_NOCLUTTER", "Gravity Inducer", "SetDressing\manufactured_goods\Mfg_Gravity_Inducer.nif", "0", "0.000000"
0x00246B63, "Mfg_Tier03_ElectronPump_NOCLUTTER", "Electron Pump", "SetDressing\manufactured_goods\Mfg_Electron_Pump.nif", "0", "0.000000"
0x00246B64, "Mfg_Tier01_CommRelay", "Comm Relay", "SetDressing\manufactured_goods\Mfg_Comm_Relay.nif", "117", "3.500000"
0x00246B65, "Mfg_Tier01_ZeroWire", "Zero Wire", "SetDressing\manufactured_goods\Mfg_Zero_Wire.nif", "52", "1.700000"
0x00246B66, "Mfg_Tier02_ZeroGGimbal", "Zero-G Gimbal", "SetDressing\manufactured_goods\Mfg_Zero_G_Gimbal.nif", "93", "2.800000"
0x00246B67, "Mfg_Tier01_VacGradeExplosive_NOCLUTTER", "Vac Grade Explosive", "SetDressing\manufactured_goods\Mfg_Vac_Grade_Explosive.nif", "240", "3.000000"
0x00246B68, "Mfg_Tier01_TauGradeRheostat", "Tau Grade Rheostat", "SetDressing\manufactured_goods\Mfg_Tau_Grade_Rheostat.nif", "82", "2.600000"
0x00246B69, "Mfg_Tier02_SupercooledMagnet", "Supercooled Magnet", "SetDressing\manufactured_goods\Mfg_Supercooled_Magnet.nif", "111", "3.200000"
0x00246B6A, "Mfg_Tier01_AdaptiveFrame", "Adaptive Frame", "SetDressing\manufactured_goods\Mfg_Structural_Frame.nif", "24", "1.600000"
0x00246B6B, "Mfg_Tier02_StimulatedShielding_NOCLUTTER", "Stimulated Shielding", "SetDressing\manufactured_goods\Mfg_Stimulated_Shielding.nif", "0", "0.000000"
0x00246B6C, "Mfg_Tier02_SterileNanotubes", "Sterile Nanotubes", "SetDressing\manufactured_goods\Mfg_Sterile_Nanotubes.nif", "130", "3.000000"
0x00246B6D, "Mfg_Tier02_SemimetalWafer", "Semimetal Wafer", "SetDressing\manufactured_goods\Mfg_Semimetal_Wafer.nif", "149", "3.500000"
0x00246B6E, "Mfg_Tier02_RegenerativeIlluminator_NOCLUTTER", "Regenerative Illuminator", "SetDressing\manufactured_goods\Mfg_Regenerative_Illuminator.nif", "0", "0.000000"
0x00246B6F, "Mfg_Tier01_ReactiveGauge", "Reactive Gauge", "SetDressing\manufactured_goods\Mfg_Reactive_Gauge.nif", "25", "1.500000"
0x00246B70, "Mfg_Tier01_MagPressureTank", "Mag Pressure Tank", "SetDressing\manufactured_goods\Mfg_Mag_Pressure_Tank.nif", "25", "1.500000"
0x00246B71, "Mfg_Tier02_PositronBattery", "Positron Battery", "SetDressing\manufactured_goods\Mfg_Positron_Battery.nif", "133", "3.000000"
0x00246B72, "Mfg_Tier01_Polytextile", "Polytextile", "SetDressing\manufactured_goods\Mfg_Polytextile.nif", "25", "2.000000"
0x00246B73, "Mfg_Tier02_ParamagnonSuperconductor", "Paramagnon Conductor", "SetDressing\manufactured_goods\Mfg_Paramagnon_Superconductor.nif", "153", "4.000000"
0x00246B74, "Mfg_Tier01_Monopropellant", "Monopropellant", "SetDressing\manufactured_goods\Mfg_Monopropellant.nif", "76", "3.500000"
0x00246B75, "Mfg_Tier02_MolecularSieve", "Molecular Sieve", "SetDressing\manufactured_goods\Mfg_Molecular_Sieve.nif", "91", "3.000000"
0x00246B76, "Mfg_Tier01_IsotopicCoolant", "Isotopic Coolant", "SetDressing\manufactured_goods\Mfg_Isotopic_Coolant.nif", "25", "0.800000"
0x00246B77, "Mfg_Tier01_IsocenteredMagnet", "Isocentered Magnet", "SetDressing\manufactured_goods\Mfg_Isocentered_Magnet.nif", "36", "1.800000"
0x00246B78, "Mfg_Tier02_GraviticLaminate_NOCLUTTER", "Gravitic Laminate", "SetDressing\manufactured_goods\Mfg_Gravitic_Laminate.nif", "0", "0.000000"
0x00246B79, "Mfg_Tier02_NuclearFuelRod", "Nuclear Fuel Rod", "SetDressing\manufactured_goods\Mfg_Nuclear_Fuel_Rod.nif", "225", "5.000000"
0x00246B7A, "Mfg_Tier02_DeformableNozzle_NOCLUTTER", "Deformable Nozzle", "SetDressing\manufactured_goods\Mfg_Deformable_Nozzle.nif", "0", "0.000000"
0x00246B7B, "Mfg_Tier02_ControlRod", "Control Rod", "SetDressing\manufactured_goods\Mfg_Control_Rod.nif", "180", "4.500000"
0x00246B7C, "Mfg_Tier01_AusteniticManifold", "Austenitic Manifold", "SetDressing\manufactured_goods\Mfg_Austenitic_Manifold.nif", "79", "4.300000"
0x00248C06, "UC06_OrlaseID", "UC Science Division ID: Orlase, Reginald", "SetDressing\uc_citizencard\DrReginaldOrlase_FakeID.nif", "0", "0.000000"
0x0024F5BF, "OrgUncommonAntimicrobial_Tissue", "Antimicrobial (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "10", "0.200000"
0x0024F5C0, "OrgUncommonAntimicrobial_Hide", "Antimicrobial (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "10", "0.500000"
0x0024F5C1, "OrgUncommonAntimicrobial_Fluids", "Antimicrobial (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "10", "0.200000"
0x0024F5C2, "OrgCommonNutrient_Tissue", "Nutrient (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "5", "0.200000"
0x0024F5C3, "OrgCommonFiber_Tissue", "Fiber (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "4", "0.200000"
0x0024F5C4, "OrgCommonFiber_Hide", "Fiber (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "4", "0.500000"
0x0024F5C5, "OrgCommonToxin_Tissue", "Toxin (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "8", "0.200000"
0x0024F5C6, "OrgCommonToxin_Fluids", "Toxin (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "8", "0.200000"
0x0024F848, "UC05_TerrormorphData", "Case T-18: Terrormorphs", "SetDressing\ArmisticeDataObject\ArmisticeDataObject_01.nif", "8200", "0.800000"
0x0025152F, "Office_FilingFolder01Open", "Folder", "SetDressing\Office\FilingFolder\Office_FilingFolder01Open.nif", "3", "0.010000"
0x00252010, "Microscope02Science", "Microscope", "SetDressing\InteractiveHavok\IH_Microscope02.nif", "240", "2.750000"
0x00252256, "GeneticSampler01", "Medical Sample Tray", "SetDressing\GeneticSampler\GeneticSampler01.nif", "35", "0.100000"
0x00256B12, "CoffeeToGoCupEmpty01", "TerraBrew Cup", "SetDressing\CoffeeToGo\CoffeeToGoCupEmpty01.nif", "5", "0.010000"
0x00256B13, "CoffeeToGoCupLid01", "TerraBrew Lid", "SetDressing\CoffeeToGo\CoffeeToGoCupLid01.nif", "3", "0.010000"
0x00256B14, "CoffeeToGoCupHolderEmpty01", "TerraBrew Cup Carrier", "SetDressing\CoffeeToGo\CoffeeToGoCupHolderEmpty01.nif", "8", "0.200000"
0x00256B15, "CoffeeToGoCupEmptyWithLid01", "TerraBrew "To Go" Cup", "SetDressing\CoffeeToGo\CoffeeToGoCupFull01.nif", "5", "0.010000"
0x00257EB8, "UC03_HematiteDataMisc", "Aqueous Hematite Data", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x0025A922, "Volleyball_Ball01", "Volleyball", "SetDressing\Volleyball_Ball01\Volleyball_Ball01.nif", "35", "0.500000"
0x0025B0FB, "FoodDrink_Set_CoffeeBag01", "Coffee Bag", "Items\FoodDrink_Set\FoodDrink_Set_CoffeeBag01.nif", "165", "0.350000"
0x0025CF03, "FoodDrink_Set_PortableKit_TrayClosed01", "Sealed Meal Tray", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_TrayClosed01.nif", "55", "0.100000"
0x0025CF04, "FoodDrink_Set_PortableKit_TrayLid01", "Meal Tray Lid", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_TrayLid01.nif", "10", "0.100000"
0x0025CF05, "FoodDrink_Set_PortableKit_TrayOpen01", "Meal Tray", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_TrayOpen01.nif", "35", "0.100000"
0x0025CF06, "FoodDrink_Set_PortableKit_TrayStack01", "Meal Tray Three-Stack", "Items\FoodDrink_Set\FoodDrink_Set_PortableKit_TrayStack01.nif", "75", "0.300000"
0x00260BF2, "OrgExoticSolvent_Stalk", "Solvent (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "19", "0.100000"
0x00260BF3, "OrgExoticSolvent_Seed", "Solvent (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "19", "0.100000"
0x00260BF4, "OrgExoticSolvent_Sap", "Solvent (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "19", "0.100000"
0x00260BF5, "OrgExoticSolvent_Root", "Solvent (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "19", "0.100000"
0x00260BF6, "OrgExoticSolvent_Leaf", "Solvent (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "19", "0.100000"
0x00260BF7, "OrgExoticSolvent_Flower", "Solvent (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "19", "0.050000"
0x00260BFF, "OrgExoticPolymer_Stalk", "Polymer (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "20", "0.100000"
0x00260C1C, "OrgExoticPolymer_Seed", "Polymer (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "20", "0.100000"
0x00260C2D, "OrgExoticPolymer_Sap", "Polymer (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "20", "0.100000"
0x00260C36, "OrgExoticPolymer_Root", "Polymer (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "20", "0.100000"
0x00260C38, "OrgExoticPolymer_Leaf", "Polymer (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "20", "0.100000"
0x00260C3B, "OrgExoticPolymer_Flower", "Polymer (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "20", "0.050000"
0x00260C3C, "OrgExoticStimulant_Stalk", "Stimulant (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "20", "0.100000"
0x00260C3E, "OrgExoticStimulant_Seed", "Stimulant (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "20", "0.100000"
0x00260C3F, "OrgExoticStimulant_Sap", "Stimulant (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "20", "0.100000"
0x00260C5C, "OrgExoticStimulant_Root", "Stimulant (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "20", "0.100000"
0x00260C62, "OrgExoticStimulant_Leaf", "Stimulant (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "20", "0.100000"
0x00260C66, "OrgExoticStimulant_Flower", "Stimulant (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "20", "0.050000"
0x00260C74, "OrgExoticLubricant_Stalk", "Lubricant (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "18", "0.100000"
0x00260C79, "OrgExoticLubricant_Seed", "Lubricant (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "18", "0.100000"
0x00260CB6, "OrgExoticLubricant_Sap", "Lubricant (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "18", "0.100000"
0x00260CE2, "OrgExoticLubricant_Root", "Lubricant (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "18", "0.100000"
0x00260D0A, "OrgExoticLubricant_Leaf", "Lubricant (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "18", "0.100000"
0x00260D0B, "OrgExoticLubricant_Flower", "Lubricant (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "18", "0.050000"
0x00260D0C, "OrgExoticHypercatalyst_Stalk", "Hypercatalyst (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "18", "0.100000"
0x00260D25, "OrgExoticHypercatalyst_Seed", "Hypercatalyst (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "18", "0.100000"
0x00260D30, "OrgExoticHypercatalyst_Sap", "Hypercatalyst (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "18", "0.100000"
0x00260D5F, "OrgExoticHypercatalyst_Root", "Hypercatalyst (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "18", "0.100000"
0x00260D60, "OrgExoticHypercatalyst_Leaf", "Hypercatalyst (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "18", "0.100000"
0x00260D61, "OrgExoticHypercatalyst_Flower", "Hypercatalyst (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "18", "0.050000"
0x00260D62, "OrgExoticBiosuppressant_Stalk", "Biosuppressant (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "16", "0.100000"
0x00260D63, "OrgExoticBiosuppressant_Seed", "Biosuppressant (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "16", "0.100000"
0x00260D64, "OrgExoticBiosuppressant_Sap", "Biosuppressant (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "16", "0.100000"
0x00260D65, "OrgExoticBiosuppressant_Root", "Biosuppressant (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "16", "0.100000"
0x00260D66, "OrgExoticBiosuppressant_Leaf", "Biosuppressant (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "16", "0.100000"
0x00260D67, "OrgExoticBiosuppressant_Flower", "Biosuppressant (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "16", "0.050000"
0x00260D68, "OrgCommonStructural_Leaf", "Structural (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "7", "0.100000"
0x00260D69, "OrgCommonStructural_Root", "Structural (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "7", "0.100000"
0x00260D6A, "OrgCommonStructural_Stalk", "Structural (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "7", "0.100000"
0x00260D6B, "OrgRareSedative_Stalk", "Sedative (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "12", "0.100000"
0x00260D6C, "OrgRareSedative_Seed", "Sedative (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "12", "0.100000"
0x00260D6D, "OrgRareSedative_Sap", "Sedative (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "12", "0.100000"
0x00260D6E, "OrgRareSedative_Root", "Sedative (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "12", "0.100000"
0x00260D6F, "OrgRareSedative_Leaf", "Sedative (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "12", "0.100000"
0x00260D70, "OrgRareSedative_Flower", "Sedative (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "12", "0.050000"
0x00260D71, "OrgRareHallucinogen_Stalk", "Hallucinogen (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "14", "0.100000"
0x00260D72, "OrgRareHallucinogen_Seed", "Hallucinogen (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "14", "0.100000"
0x00260D73, "OrgRareHallucinogen_Sap", "Hallucinogen (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "14", "0.100000"
0x00260D74, "OrgRareHallucinogen_Root", "Hallucinogen (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "14", "0.100000"
0x00260D75, "OrgRareHallucinogen_Leaf", "Hallucinogen (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "14", "0.100000"
0x00260D76, "OrgRareHallucinogen_Flower", "Hallucinogen (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "14", "0.050000"
0x00260D77, "OrgRareAnalgesic_Stalk", "Analgesic (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "12", "0.100000"
0x00260D78, "OrgRareAnalgesic_Seed", "Analgesic (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "12", "0.100000"
0x00260DAC, "OrgRareAnalgesic_Sap", "Analgesic (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "12", "0.100000"
0x00260DAD, "OrgRareAnalgesic_Root", "Analgesic (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "12", "0.100000"
0x00260DAE, "OrgRareAnalgesic_Leaf", "Analgesic (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "12", "0.100000"
0x00260DAF, "OrgRareAnalgesic_Flower", "Analgesic (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "12", "0.050000"
0x00260DB0, "OrgRareAminoAcids_Stalk", "Amino Acids (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "10", "0.100000"
0x00260DB1, "OrgRareAminoAcids_Seed", "Amino Acids (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "10", "0.100000"
0x00260DB2, "OrgRareAminoAcids_Sap", "Amino Acids (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "10", "0.100000"
0x00260DB3, "OrgRareAminoAcids_Root", "Amino Acids (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "10", "0.100000"
0x00260DB4, "OrgRareAminoAcids_Leaf", "Amino Acids (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "10", "0.100000"
0x00260DB5, "OrgRareAminoAcids_Flower", "Amino Acids (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "10", "0.050000"
0x00260DB6, "OrgRareAdhesive_Stalk", "Adhesive (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "12", "0.100000"
0x00260DB7, "OrgRareAdhesive_Seed", "Adhesive (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "12", "0.100000"
0x00260DB8, "OrgRareAdhesive_Sap", "Adhesive (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "12", "0.100000"
0x00260DB9, "OrgRareAdhesive_Root", "Adhesive (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "12", "0.100000"
0x00260DBA, "OrgRareAdhesive_Leaf", "Adhesive (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "12", "0.100000"
0x00260DBB, "OrgRareAdhesive_Flower", "Adhesive (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "12", "0.050000"
0x00260DBC, "OrgUncommonSpice_Stalk", "Spice (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "11", "0.100000"
0x00260DBD, "OrgUncommonSpice_Seed", "Spice (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "11", "0.100000"
0x00260DBE, "OrgUncommonSpice_Sap", "Spice (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "11", "0.100000"
0x00260DBF, "OrgUncommonSpice_Root", "Spice (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "11", "0.100000"
0x00260DC0, "OrgUncommonSpice_Leaf", "Spice (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "11", "0.100000"
0x00260DC1, "OrgUncommonSpice_Flower", "Spice (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "11", "0.050000"
0x00260DC2, "OrgCommonSealant_Stalk", "Sealant (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "6", "0.100000"
0x00260DC3, "OrgCommonSealant_Seed", "Sealant (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "6", "0.100000"
0x00260DC4, "OrgCommonSealant_Sap", "Sealant (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "6", "0.100000"
0x00260DC5, "OrgCommonSealant_Root", "Sealant (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "6", "0.100000"
0x00260DC6, "OrgCommonSealant_Leaf", "Sealant (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "6", "0.100000"
0x00260DC7, "OrgCommonSealant_Flower", "Sealant (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "6", "0.050000"
0x00260DC8, "OrgUncommonPigment_Stalk", "Pigment (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "10", "0.100000"
0x00260DC9, "OrgUncommonPigment_Seed", "Pigment (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "10", "0.100000"
0x00260DCA, "OrgUncommonPigment_Sap", "Pigment (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "10", "0.100000"
0x00260DCB, "OrgUncommonPigment_Root", "Pigment (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "10", "0.100000"
0x00260DCC, "OrgUncommonPigment_Leaf", "Pigment (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "10", "0.100000"
0x00260DCD, "OrgUncommonPigment_Flower", "Pigment (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "10", "0.050000"
0x00260DCE, "OrgUncommonMembrane_Stalk", "Membrane (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "9", "0.100000"
0x00260DCF, "OrgUncommonMembrane_Root", "Membrane (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "9", "0.100000"
0x00260DD0, "OrgUncommonMembrane_Leaf", "Membrane (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "9", "0.100000"
0x00260DD1, "OrgUncommonMembrane_Flower", "Membrane (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "9", "0.050000"
0x00260DD2, "OrgUncommonCosmetic_Stalk", "Cosmetic (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "8", "0.100000"
0x00260DD3, "OrgUncommonCosmetic_Seed", "Cosmetic (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "8", "0.100000"
0x00260DD4, "OrgUncommonCosmetic_Sap", "Cosmetic (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "8", "0.100000"
0x00260DD5, "OrgUncommonCosmetic_Root", "Cosmetic (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "8", "0.100000"
0x00260DD6, "OrgUncommonCosmetic_Leaf", "Cosmetic (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "8", "0.100000"
0x00260DD7, "OrgUncommonCosmetic_Flower", "Cosmetic (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "8", "0.050000"
