FormID, EditorID, Name, Race, Acbs1, Acbs2, Acbs3, Acbs4, Factions
0x00010BE5, "MQ101_MinerCalvert", "Calvert", "Human", "0x40000033", "0x00060000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction"
0x00010BE6, "MQ101_MinerFemale02", "Miner", "Human", "0x40000033", "0x00010000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x00010BE7, "MQ101_MinerFemale03", "Miner", "Human", "0x40000033", "0x00010000", "0x00000000", "0x00010023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x00010BED, "MQ101_MinerFemale04", "Miner", "Human", "0x40000033", "0x00060000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x00010BEE, "MQ101_MinerMale04", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x00010BF0, "MQ101_MinerMale05", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x0001169C, "UC_NA_PapaKatz", "Philip Katz", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC"
0x0001169E, "UC_NA_MamaKatz", "Martha Katz", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC"
0x000116AA, "UC_NA_TerraBrewManager_M", "TerraBrew Manager", "Human", "0x00000020", "0x00010000", "0x00000000", "0x6C130023", "CrimeFactionUC, NewAtlantisFaction"
0x000117F8, "EncRobotModelA06_CrimsonFleet", "", "ModelARace", "0x00000108", "0x002E0050", "0x00000000", "0x7FFF0023", ""
0x00011C7A, "EncRobotModelA07_CrimsonFleet", "", "ModelARace", "0x00000108", "0x0038005F", "0x00000000", "0x7FFE0023", ""
0x00011C7C, "EncRobotModelA08_CrimsonFleet", "", "ModelARace", "0x00000108", "0x00440073", "0x00000000", "0x7FFF0023", ""
0x00012357, "EncRobotModelA09_CrimsonFleet", "", "ModelARace", "0x00000108", "0x00500087", "0x00000000", "0x7FFF0023", ""
0x00012358, "EncRobotModelA10_CrimsonFleet", "", "ModelARace", "0x00000108", "0x005C009B", "0x00000000", "0x7FFF0023", ""
0x00012486, "UC_NA_AnyaGriffon", "Anya Griffon", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_CentaurianArsenalFaction"
0x00012487, "UC_NA_DoctorLebedev", "Dr. Alexei Lebedev", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, FFRClinic01Faction, NewAtlantisFaction, Vendor_City_NA_ReliantMedicalFaction, SQ_DoctorsFaction"
0x00012489, "UC_NA_WenTseng", "Wen Tseng", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_UCDistributionFaction"
0x000124A4, "UC_NA_AmbassadorRadcliff", "Ambassador Evangeline Radcliff", "Human", "0x00000821", "0x00010000", "0x00000000", "0x4E120023", "CrimeFactionFreestar, FreestarEmbassyFaction"
0x000124A6, "UC_NA_AmbassadorBalmor", "Ambassador Qasrik Bal'mor", "Human", "0x00000820", "0x00010000", "0x00000000", "0x4C120023", "CrimeFactionUC"
0x000124A8, "UC_NA_Thomas", "Thomas", "Human", "0x00000020", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, UCSanctumFaction"
0x000124A9, "UC_NA_Rosa", "Rosa", "Human", "0x00000021", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AA, "UC_NA_MatthewMontez", "Matthew Montez", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AB, "UC_NA_DavidBarron", "David Barron", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AC, "UC_NA_NadiaMuffaz", "Nadia Muffaz", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AD, "UC_NA_AdmiralLogan", "Admiral Pascual Logan", "Human", "0x00000022", "0x00010000", "0x00000000", "0x44120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AE, "UC_NA_GeneralXiao", "General Xiao", "Human", "0x00000021", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124AF, "UC_NA_CommanderMitchell", "Commander Mitchell", "Human", "0x00000021", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B0, "UC_NA_SecurityChiefSarkin", "Security Chief Jeremiah Sarkin", "Human", "0x00000022", "0x000C0014", "0x00000000", "0x48120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B1, "UC_NA_PresidentAbello", "President Alexandra Abello", "Human", "0x00000023", "0x00010000", "0x00000000", "0x48120023", "CrimeFactionUC"
0x000124B4, "UC_NA_ChiefDiplomatYasin", "Chief Diplomat Soliman Yasin", "Human", "0x00000022", "0x00010000", "0x00000000", "0x4C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B5, "UC_NA_ChiefEngineerKulkarni", "Chief Engineer Upsana Kulkarni", "Human", "0x00000023", "0x00010000", "0x00000000", "0x4C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B6, "UC_NA_AdministratorRookes", "Administrator Rookes", "Human", "0x00000020", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B7, "UC_NA_AgentPlato", "Agent Plato", "Human", "0x00000022", "0x00010000", "0x00000000", "0x04120023", "CrimeFactionUC, NewAtlantisFaction"
0x000124B8, "FC_AC_JacobCoe", "Jacob Coe", "Human", "0x00000032", "0x00060000", "0x00000000", "0x00000023", "CrimeFactionFreestar, AkilaCityFaction, CoeEstateDoorFaction"
0x0001273A, "CF_TheKey_LvlCrimsonFleetMale_DefaultSandbox", "", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5F9F0023", "CrimeFactionCrimsonFleet"
0x000127EC, "EncShip_LIST_B_Cargo_Pelican02_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x0028007D", "0x00000000", "0x44AA0023", ""
0x0001291D, "UC_NA_Jake", "Jake", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_JakesFaction"
0x0001291E, "UC_NA_TaliaOShea", "Talia O'Shea", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, SQ_DoctorsFaction, Vendor_City_NA_MedBayFaction"
0x0001291F, "UC_NA_ZoeKaminski", "Zoe Kaminski", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_TradeAuthorityFaction"
0x00012920, "UC_NA_AntonioBianchi", "Antonio Bianchi", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_UCSurplusFaction"
0x00012921, "UC_NA_AndySingh", "Andy Singh", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction"
0x00013A67, "FC05_First_MarcoShipGuard08", "", "Human", "0x00000009", "0x0006000A", "0x00000000", "0x1E8B0023", "FC05_MarcoFaction, FC05_GuardDialogueFaction"
0x00013D49, "MQ101_MinerBening", "Bening", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction"
0x000143A0, "Crew_Elite_MarikaBoros", "Marika Boros", "Human", "0x000000F3", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), CrewElite_PersonalCrimeFaction_MarikaBoros, CurrentCrewFaction(255), PotentialCrewFaction(1)"
0x00014C19, "TemplateConversationJoseph", "Joseph", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00010023", ""
0x00014C1A, "TemplateConversationSamwise", "Samwise", "Human", "0x00000030", "0x00060000", "0x00000000", "0x00010023", ""
0x00014E58, "Crew_Elite_SimeonBankowski", "Simeon Bankowski", "Human", "0x000000F2", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), CrimeFactionUC, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x00014E5B, "Crew_Elite_GideonAker", "Gideon Aker", "Human", "0x000000F2", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), CrewElite_PersonalCrimeFaction_GideonAker, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x00014ED5, "ShipAI_CrimsonFleet01", "Ship AI Actor", "AutopilotRace", "0x00000010", "0x00060000", "0x00000000", "0x00000023", "CrimeFactionCrimsonFleet"
0x00015399, "CF_Delgado", "Delgado", "Human", "0x40000022", "0x00020005", "0x00000000", "0x40020023", "CrimeFactionCrimsonFleet"
0x0001539B, "CF_RadleyJaso", "Radley Jaso", "Human", "0x00000022", "0x00020005", "0x00000000", "0x40020023", "CrimeFactionCrimsonFleet, Vendor_Station_Key_RadleyJasso_Faction"
0x0001539E, "CF_JasmineDurand", "Jasmine Durand", "Human", "0x00000023", "0x00020005", "0x00000000", "0x40020023", "CrimeFactionCrimsonFleet, Vendor_ShipServices_TheKeyFaction"
0x0001539F, "CF_AludraTahan", "Aludra Tahan", "Human", "0x00000023", "0x00020005", "0x00000000", "0x40020023", "CF_TheKey_AludraOwnershipFaction, CrimeFactionCrimsonFleet, Vendor_Station_Key_AludraTahan_Faction"
0x000153A1, "CF_FergusBogWickham", "Bog", "Human", "0x00000022", "0x00020005", "0x00000000", "0x40020023", "CrimeFactionCrimsonFleet, Vendor_Station_Key_FergusWickham_Faction"
0x00015B1B, "Template_Skin_OctopedeA_Base", "Octopede - Spiky Boy", "OctopedeARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00015B81, "UC01_SimulationPlayerShip_ClassB_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00060028", "0x00000000", "0x00000023", "UC01_AlliedSimShipFaction"
0x00015DF3, "Crew_Elite_MoaraOtero", "Moara Otero", "Human", "0x400000F2", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), CaptiveFaction, CrewElite_PersonalCrimeFaction_MoaraOtero, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x00016A60, "MQ103_Shaw", "Shaw", "Human", "0x00000021", "0x0008000F", "0x00000000", "0x1E0A0023", "MQ103LockeBodyguardFaction, MQ103LockeGangFaction"
0x00017076, "UC_CY_GenericTruckerM02", "", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x00017083, "UC_CY_GenericTruckerM01", "", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7EBF0023", ""
0x00017085, "UC_CY_GenericTruckerF03", "", "Human", "0x00000009", "0x00010000", "0x00000000", "0x7FFF0023", ""
0x00017086, "UC_CY_GenericMinerSpacesuitF01", "", "Human", "0x00000009", "0x00010000", "0x00000000", "0x7EBF0023", ""
0x0001708E, "UC_CY_GenericMinerSpacesuitM02", "", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x0001713F, "AudioTemplate_Creature_MantidA_Bc", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0001717E, "AudioTemplate_Creature_MantidA_Bb", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0001719F, "AudioTemplate_Creature_MantidA_Ba", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00017627, "Crew_Elite_OtherPlayerFemale_NoAppearanceData", "You?", "Human", "0x400000F3", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), ConstellationFaction, CrimeFactionUC, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x00017628, "Crew_Elite_OtherPlayerNonbinary_NoAppearanceData", "You?", "Human", "0x400000F2", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), ConstellationFaction, CrimeFactionUC, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x000179FB, "OE_KT_LvlFreestarSecurity", "", "Human", "0x00000008", "0x000C0014", "0x00000000", "0x5E9F0023", ""
0x00017D5F, "Loot_Corpse_NakedM_Empty_Fresh01", "Scientist", "Human", "0x02000000", "0x00010000", "0x00000000", "0x00010023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x00017D6A, "Loot_Corpse_NakedF_Empty_Fresh01", "Scientist", "Human", "0x02000001", "0x00010000", "0x00000000", "0x00010023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x00018043, "MQ101_MinerLaserDrillFemale01", "Miner", "Human", "0x40000033", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x0001804D, "MQ101_MinerLaserDrillMale01", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x0001804E, "MQ101_MinerLaserDrillMale02", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x00018053, "MQ101_MinerLaserDrillMale03", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x00018057, "MQ101_MinerLaserDrillMale04", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x0001805B, "MQ101_MinerLaserDrillFemale02", "Miner", "Human", "0x40000033", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x00018063, "MQ101_MinerLaserDrillMale05", "Miner", "Human", "0x40000032", "0x00060000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x00018946, "CF_JillianToft", "Lt. Jillian Toft", "Human", "0x00000033", "0x00050000", "0x00000000", "0x40020023", "UCSysDefFaction, CrimeFactionUCSysDef"
0x00018947, "Crew_Elite_MathisCastillo", "Mathis Castillo", "Human", "0x400000F2", "0x03E80000", "0x0000000A", "0x00020023", "AvailableCrewFaction(255), CrimeFactionCrimsonFleet, CurrentCrewFaction(255), PotentialCrewFaction(255)"
0x0001899F, "EncShip_LIST_Homesteader_M08_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00010000", "0x00000000", "0x44BE0023", ""
0x000189A1, "EncShip_LIST_Homesteader_M06_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00010000", "0x00000000", "0x44BE0023", ""
0x000189A7, "EncShip_LIST_Homesteader_FEvenToned_Template_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00010000", "0x00000000", "0x44AA0023", "CitizenShipFactionLIST, CrimeFactionUC"
0x000189AE, "EncShip_Galbank_F02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BE0023", ""
0x000189B4, "EncShip_UCCitizen_M01_template_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00080019", "0x00000000", "0x44AA0023", "CitizenShipFactionUC, CrimeFactionUC"
0x000189BA, "EncShip_UCCitizen_F02_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00080019", "0x00000000", "0x44BE0023", ""
0x000189BC, "EncShip_UCCitizen_F05_AutopilotAI", "", "AutopilotRace", "0x00000001", "0x00080019", "0x00000000", "0x44BE0023", ""
0x000189BF, "EncShip_FreestarCitizen_MEvenToned_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BE0023", ""
0x00018E7F, "MQ202_CaptainPetrov", "Captain Petrov", "Human", "0x00000022", "0x0008000F", "0x00000000", "0x48020023", "MQ202PetrovFaction"
0x00018EB1, "MQ_StarbornHunter", "The Hunter", "Human", "0x000000B2", "0x044C0000", "0x00640023", "0x00000023", "MQ_HunterAllyFaction, MQHunterCrimeFaction"
0x00019377, "BE_KT_CrewMember_SpacerMale02_AUDIOONLY_NoAppearanceData", "Spacer", "Human", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x00019378, "BE_KT_CrewMember_SpacerFemale03_AUDIOONLY_NoAppearanceData", "Spacer", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
0x00019379, "BE_KT_CrewMember_Female10_AUDIOONLY_NoAppearanceData", "Passenger", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
0x0001961D, "MQ105_IssaEklund", "Issa Eklund", "Human", "0x00000033", "0x00060000", "0x00000000", "0x00000023", "CrimeFactionNeon, MQ105_IssaWalterFaction"
0x0001961F, "MQ105_Musgrove", "Musgrove", "Human", "0x00000020", "0x0008000F", "0x00000000", "0x4C020023", "CrimeFactionNeon, MQ105ArtifactSellerFaction, MQ105MusgroveFaction"
0x00019622, "MQ105_Ryleigh", "Ryleigh", "Human", "0x00000031", "0x00060000", "0x00000000", "0x00000023", "CrimeFactionSlayton, MQ105SlaytonFirstFloorFaction"
0x00019623, "MQ105_NicolausSlayton", "Nicolaus Slayton", "Human", "0x00000020", "0x000C0014", "0x00000000", "0x4A020023", "CrimeFactionSlaytonExecutive, MQ105SlaytonBodyguardFaction, MQ105NicolausSlaytonFaction"
0x000196D4, "RL083_RogueShipyard_AutopilotAI", "Pilot", "AutopilotRace", "0x80000011", "0x00060000", "0x00000000", "0x00000023", ""
0x0001ABFB, "LvlShip_UCSysDef_C_Combat_01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001E000A", "0x00000000", "0x00000023", ""
0x0001BAE7, "MQ_StarbornEmissary_NoAppearanceData", "The Emissary", "Human", "0x000000B2", "0x044C0000", "0x00640023", "0x00000023", "MQ_EmissaryAllyFaction"
0x0001BCB3, "MQ101_MinerFemale01", "Miner", "Human", "0x40000033", "0x00010000", "0x00000000", "0x00000023", "MQ101GenericMinerFaction, MQ101MinerFaction, PlayerAllyFaction"
0x0001BCB4, "MQ101_MinerMale01", "Miner", "Human", "0x40000032", "0x00010000", "0x00000000", "0x00000023", "MQ101MinerFaction, PlayerAllyFaction, MQ101GenericMinerFaction"
0x0001BE38, "FC_Neon_BenjaminBayu", "Benjamin Bayu", "Human", "0x00000022", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionNeon"
0x0001BE3A, "FC_Neon_AyumiKomiko", "Ayumi Komiko", "Human", "0x00000821", "0x0006000A", "0x00000000", "0x48020023", "CF06_KomikoEuphorikaFaction, CrimeFactionNeon"
0x0001C10B, "RL036_Loot_Corpse_FC_F01_Dusty", "Freestar Guard", "Human Corpse", "0x02000001", "0x000C0014", "0x00000000", "0x00000023", ""
0x0001C10C, "RL036_Loot_Corpse_FC_F02_Dusty", "Freestar Guard", "Human Corpse", "0x02000001", "0x000C0014", "0x00000000", "0x00000023", ""
0x0001C10D, "RL036_Loot_Corpse_FC_M01_Dusty", "Freestar Guard", "Human Corpse", "0x02000000", "0x000C0014", "0x00000000", "0x00000023", ""
0x0001C10E, "RL036_Loot_Corpse_FC_M02_Dusty", "Freestar Guard", "Human Corpse", "0x02000000", "0x000C0014", "0x00000000", "0x00000023", ""
0x0001C9CC, "LvlCrimsonFleetUnaggressive", "", "Human", "0x00000009", "0x00020005", "0x00000000", "0x1FAF0023", "CrimeFactionCrimsonFleet"
0x0001CB79, "Personnel_C_Generic_Autobahn03_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004000F5", "0x00000000", "0x44BD0023", ""
0x0001E434, "UC_NA_GuardBountyOfficer", "UC Redress Officer", "Human", "0x00000020", "0x00010000", "0x00000000", "0x40150023", ""
0x0001E44A, "UC_NA_NyssaMarcano", "Nyssa Marcano", "Human", "0x00000023", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_ViewportFaction"
0x0001E5D6, "UC_NA_KeeperAquilus", "Keeper Aquilus", "Human", "0x00000032", "0x00060000", "0x00000000", "0x00000023", "CrimeFactionUC, UCSanctumFaction"
0x0001EB92, "FurnitureTester_NoAppearanceData", "", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00010023", ""
0x00021310, "FC_Clinic_SecureWing_Staff02", "Clinic Staff", "Human", "0x00000000", "0x00010005", "0x00000000", "0x4A0B0023", "ClinicSecureWingStaffFaction, RI06_SecureWingFaction, TheClinicFaction"
0x00021316, "FC_Clinic_SecureWing_Staff01", "Clinic Staff", "Human", "0x00000001", "0x00010005", "0x00000000", "0x4A0B0023", "ClinicSecureWingStaffFaction, RI06_SecureWingFaction, TheClinicFaction"
0x000214F3, "UC05_LvlRobotModelA_Varuun_Corpse", "Va'ruun Robot Model A", "ModelARace", "0x02000108", "0x0006000F", "0x00000000", "0x00040023", ""
0x0002289B, "LvlShip_TheFirst_B_Combat_01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000E0000", "0x00000000", "0x00000023", ""
0x0002289E, "LvlShip_TheFirst_A_Combat_01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080000", "0x00000000", "0x00000023", ""
0x000228AD, "LvlShip_TradeAuthority_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000C0000", "0x00000000", "0x00000023", ""
0x000228AF, "LvlShip_GalBank_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000C0000", "0x00000000", "0x00000023", ""
0x000228BC, "LvlShip_FreestarCitizen_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00060000", "0x00000000", "0x00000023", ""
0x0002290D, "BE_KT_CrewMember_FemalePaleLady_AUDIOONLY_NoAppearanceData", "Lady's Voice", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
0x00022B4F, "BE_KT_CrewMember_Male03_AUDIOONLY_NoAppearanceData", "Passenger", "Human", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x00022B50, "BE_KT_CrewMember_Male02_AUDIOONLY_NoAppearanceData", "Passenger", "Human", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x00022B51, "BE_KT_CrewMember_Female02_AUDIOONLY_NoAppearanceData", "Passenger", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
0x00022B52, "BE_KT_CrewMember_Female05_AUDIOONLY_NoAppearanceData", "Crew Member", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
0x00022B53, "BE_KT_CrewMember_FemaleRough_AUDIOONLY_NoAppearanceData", "Captain", "Human", "0x00000001", "0x00010000", "0x00000000", "0x00000023", ""
